"Step","tracer_ema_up_freq_1 - Teacher_teacher_avg_entropy_combined","tracer_ema_up_freq_1 - Teacher_teacher_avg_entropy_combined__MIN","tracer_ema_up_freq_1 - Teacher_teacher_avg_entropy_combined__MAX","tracer_ema_up_freq_500 - Teacher_teacher_avg_entropy_combined","tracer_ema_up_freq_500 - Teacher_teacher_avg_entropy_combined__MIN","tracer_ema_up_freq_500 - Teacher_teacher_avg_entropy_combined__MAX","tracer_bma_up_freq_2500 - Teacher_teacher_avg_entropy_combined","tracer_bma_up_freq_2500 - Teacher_teacher_avg_entropy_combined__MIN","tracer_bma_up_freq_2500 - Teacher_teacher_avg_entropy_combined__MAX","tracer_bma_up_freq_1000 - Teacher_teacher_avg_entropy_combined","tracer_bma_up_freq_1000 - Teacher_teacher_avg_entropy_combined__MIN","tracer_bma_up_freq_1000 - Teacher_teacher_avg_entropy_combined__MAX","tracer_bma_up_freq_500 - Teacher_teacher_avg_entropy_combined","tracer_bma_up_freq_500 - Teacher_teacher_avg_entropy_combined__MIN","tracer_bma_up_freq_500 - Teacher_teacher_avg_entropy_combined__MAX","tracer_beta_1.5 - Teacher_teacher_avg_entropy_combined","tracer_beta_1.5 - Teacher_teacher_avg_entropy_combined__MIN","tracer_beta_1.5 - Teacher_teacher_avg_entropy_combined__MAX","tracer_bma_up_freq_50 - Teacher_teacher_avg_entropy_combined","tracer_bma_up_freq_50 - Teacher_teacher_avg_entropy_combined__MIN","tracer_bma_up_freq_50 - Teacher_teacher_avg_entropy_combined__MAX","tracer_beta_1.0 - Teacher_teacher_avg_entropy_combined","tracer_beta_1.0 - Teacher_teacher_avg_entropy_combined__MIN","tracer_beta_1.0 - Teacher_teacher_avg_entropy_combined__MAX","tracer_bma_up_freq_5 - Teacher_teacher_avg_entropy_combined","tracer_bma_up_freq_5 - Teacher_teacher_avg_entropy_combined__MIN","tracer_bma_up_freq_5 - Teacher_teacher_avg_entropy_combined__MAX","tracer_beta_0.2 - Teacher_teacher_avg_entropy_combined","tracer_beta_0.2 - Teacher_teacher_avg_entropy_combined__MIN","tracer_beta_0.2 - Teacher_teacher_avg_entropy_combined__MAX"
"2998","0.49022960662841797","0.49022960662841797","0.49022960662841797","0.5944029688835144","0.5944029688835144","0.5944029688835144","1.135983943939209","1.135983943939209","1.135983943939209","1.0532076358795166","1.0532076358795166","1.0532076358795166","0.9814282655715942","0.9814282655715942","0.9814282655715942","0.6142071485519409","0.6142071485519409","0.6142071485519409","0.8436927795410156","0.8436927795410156","0.8436927795410156","0.6665241718292236","0.6665241718292236","0.6665241718292236","0.8112175464630127","0.8112175464630127","0.8112175464630127","0.988842248916626","0.988842248916626","0.988842248916626"
"2999","0.4239506721496582","0.4239506721496582","0.4239506721496582","0.5857774019241333","0.5857774019241333","0.5857774019241333","1.0724059343338013","1.0724059343338013","1.0724059343338013","0.9903035163879395","0.9903035163879395","0.9903035163879395","0.9275413751602173","0.9275413751602173","0.9275413751602173","0.6103874444961548","0.6103874444961548","0.6103874444961548","0.8079739212989807","0.8079739212989807","0.8079739212989807","0.6473361849784851","0.6473361849784851","0.6473361849784851","0.7815043926239014","0.7815043926239014","0.7815043926239014","0.9448267221450806","0.9448267221450806","0.9448267221450806"
"3000","0.4501112103462219","0.4501112103462219","0.4501112103462219","0.5407471656799316","0.5407471656799316","0.5407471656799316","1.0425575971603394","1.0425575971603394","1.0425575971603394","0.9641761779785156","0.9641761779785156","0.9641761779785156","0.9015580415725708","0.9015580415725708","0.9015580415725708","0.5596936941146851","0.5596936941146851","0.5596936941146851","0.7718830704689026","0.7718830704689026","0.7718830704689026","0.6031631231307983","0.6031631231307983","0.6031631231307983","0.7416213154792786","0.7416213154792786","0.7416213154792786","0.9167680740356445","0.9167680740356445","0.9167680740356445"
"3001","0.4374905526638031","0.4374905526638031","0.4374905526638031","0.5828108191490173","0.5828108191490173","0.5828108191490173","1.055851697921753","1.055851697921753","1.055851697921753","0.9772654175758362","0.9772654175758362","0.9772654175758362","0.9185526371002197","0.9185526371002197","0.9185526371002197","0.5959075689315796","0.5959075689315796","0.5959075689315796","0.7905755043029785","0.7905755043029785","0.7905755043029785","0.6409783363342285","0.6409783363342285","0.6409783363342285","0.7716827988624573","0.7716827988624573","0.7716827988624573","0.9224358797073364","0.9224358797073364","0.9224358797073364"
"3002","0.4602832794189453","0.4602832794189453","0.4602832794189453","0.5123664736747742","0.5123664736747742","0.5123664736747742","0.9645155668258667","0.9645155668258667","0.9645155668258667","0.8841537237167358","0.8841537237167358","0.8841537237167358","0.8254918456077576","0.8254918456077576","0.8254918456077576","0.5274784564971924","0.5274784564971924","0.5274784564971924","0.7098091244697571","0.7098091244697571","0.7098091244697571","0.5673823356628418","0.5673823356628418","0.5673823356628418","0.6871874332427979","0.6871874332427979","0.6871874332427979","0.8339871764183044","0.8339871764183044","0.8339871764183044"
"3003","0.4551408886909485","0.4551408886909485","0.4551408886909485","0.610923171043396","0.610923171043396","0.610923171043396","1.1092026233673096","1.1092026233673096","1.1092026233673096","1.0241594314575195","1.0241594314575195","1.0241594314575195","0.9576044082641602","0.9576044082641602","0.9576044082641602","0.6367192268371582","0.6367192268371582","0.6367192268371582","0.8333338499069214","0.8333338499069214","0.8333338499069214","0.6764343976974487","0.6764343976974487","0.6764343976974487","0.8107621669769287","0.8107621669769287","0.8107621669769287","0.9760413765907288","0.9760413765907288","0.9760413765907288"
"3004","0.4256342947483063","0.4256342947483063","0.4256342947483063","0.5234766006469727","0.5234766006469727","0.5234766006469727","1.0473929643630981","1.0473929643630981","1.0473929643630981","0.9526979327201843","0.9526979327201843","0.9526979327201843","0.8850341439247131","0.8850341439247131","0.8850341439247131","0.5437862873077393","0.5437862873077393","0.5437862873077393","0.7477648854255676","0.7477648854255676","0.7477648854255676","0.5853346586227417","0.5853346586227417","0.5853346586227417","0.7224071025848389","0.7224071025848389","0.7224071025848389","0.8982572555541992","0.8982572555541992","0.8982572555541992"
"3005","0.43271303176879883","0.43271303176879883","0.43271303176879883","0.5837208032608032","0.5837208032608032","0.5837208032608032","0.9753373861312866","0.9753373861312866","0.9753373861312866","0.9138514995574951","0.9138514995574951","0.9138514995574951","0.861757755279541","0.861757755279541","0.861757755279541","0.5948296189308167","0.5948296189308167","0.5948296189308167","0.7605897784233093","0.7605897784233093","0.7605897784233093","0.6292216181755066","0.6292216181755066","0.6292216181755066","0.7388349175453186","0.7388349175453186","0.7388349175453186","0.875961422920227","0.875961422920227","0.875961422920227"
"3006","0.47741860151290894","0.47741860151290894","0.47741860151290894","0.5627909302711487","0.5627909302711487","0.5627909302711487","1.051044225692749","1.051044225692749","1.051044225692749","0.975150465965271","0.975150465965271","0.975150465965271","0.9112656116485596","0.9112656116485596","0.9112656116485596","0.5780767202377319","0.5780767202377319","0.5780767202377319","0.7860522270202637","0.7860522270202637","0.7860522270202637","0.6219782829284668","0.6219782829284668","0.6219782829284668","0.7624425292015076","0.7624425292015076","0.7624425292015076","0.9246445298194885","0.9246445298194885","0.9246445298194885"
"3007","0.4846011996269226","0.4846011996269226","0.4846011996269226","0.5411045551300049","0.5411045551300049","0.5411045551300049","1.0185418128967285","1.0185418128967285","1.0185418128967285","0.9322189688682556","0.9322189688682556","0.9322189688682556","0.8661717176437378","0.8661717176437378","0.8661717176437378","0.5583930015563965","0.5583930015563965","0.5583930015563965","0.7440420389175415","0.7440420389175415","0.7440420389175415","0.5966984033584595","0.5966984033584595","0.5966984033584595","0.7237509489059448","0.7237509489059448","0.7237509489059448","0.8782162666320801","0.8782162666320801","0.8782162666320801"
"3008","0.45466530323028564","0.45466530323028564","0.45466530323028564","0.5717723965644836","0.5717723965644836","0.5717723965644836","1.0156846046447754","1.0156846046447754","1.0156846046447754","0.9291703104972839","0.9291703104972839","0.9291703104972839","0.8663076162338257","0.8663076162338257","0.8663076162338257","0.5840080976486206","0.5840080976486206","0.5840080976486206","0.7553350925445557","0.7553350925445557","0.7553350925445557","0.62056964635849","0.62056964635849","0.62056964635849","0.7355974912643433","0.7355974912643433","0.7355974912643433","0.8855012059211731","0.8855012059211731","0.8855012059211731"
"3009","0.4324735403060913","0.4324735403060913","0.4324735403060913","0.552764892578125","0.552764892578125","0.552764892578125","1.0376417636871338","1.0376417636871338","1.0376417636871338","0.9674263000488281","0.9674263000488281","0.9674263000488281","0.9040118455886841","0.9040118455886841","0.9040118455886841","0.5765630006790161","0.5765630006790161","0.5765630006790161","0.775473952293396","0.775473952293396","0.775473952293396","0.6184654235839844","0.6184654235839844","0.6184654235839844","0.7503215074539185","0.7503215074539185","0.7503215074539185","0.9178609848022461","0.9178609848022461","0.9178609848022461"
"3010","0.46631908416748047","0.46631908416748047","0.46631908416748047","0.5775336623191833","0.5775336623191833","0.5775336623191833","0.9819688200950623","0.9819688200950623","0.9819688200950623","0.9244927763938904","0.9244927763938904","0.9244927763938904","0.8755401372909546","0.8755401372909546","0.8755401372909546","0.5995615124702454","0.5995615124702454","0.5995615124702454","0.7760833501815796","0.7760833501815796","0.7760833501815796","0.6370301842689514","0.6370301842689514","0.6370301842689514","0.7533540725708008","0.7533540725708008","0.7533540725708008","0.8905465006828308","0.8905465006828308","0.8905465006828308"
"3011","0.47574371099472046","0.47574371099472046","0.47574371099472046","0.6174918413162231","0.6174918413162231","0.6174918413162231","1.1330429315567017","1.1330429315567017","1.1330429315567017","1.0580894947052002","1.0580894947052002","1.0580894947052002","0.9933229684829712","0.9933229684829712","0.9933229684829712","0.646064281463623","0.646064281463623","0.646064281463623","0.8647083044052124","0.8647083044052124","0.8647083044052124","0.6916030645370483","0.6916030645370483","0.6916030645370483","0.8346012830734253","0.8346012830734253","0.8346012830734253","1.01200532913208","1.01200532913208","1.01200532913208"
"3013","0.43401068449020386","0.43401068449020386","0.43401068449020386","0.5464808940887451","0.5464808940887451","0.5464808940887451","1.0424426794052124","1.0424426794052124","1.0424426794052124","0.9664316773414612","0.9664316773414612","0.9664316773414612","0.8975225687026978","0.8975225687026978","0.8975225687026978","0.5734362006187439","0.5734362006187439","0.5734362006187439","0.7702428102493286","0.7702428102493286","0.7702428102493286","0.613324761390686","0.613324761390686","0.613324761390686","0.745643138885498","0.745643138885498","0.745643138885498","0.916919469833374","0.916919469833374","0.916919469833374"
"3014","0.4756334722042084","0.4756334722042084","0.4756334722042084","0.5615635514259338","0.5615635514259338","0.5615635514259338","1.013904333114624","1.013904333114624","1.013904333114624","0.9347051382064819","0.9347051382064819","0.9347051382064819","0.875764012336731","0.875764012336731","0.875764012336731","0.5827322006225586","0.5827322006225586","0.5827322006225586","0.7611387372016907","0.7611387372016907","0.7611387372016907","0.6195365190505981","0.6195365190505981","0.6195365190505981","0.7369721531867981","0.7369721531867981","0.7369721531867981","0.8913015127182007","0.8913015127182007","0.8913015127182007"
"3015","0.4475341737270355","0.4475341737270355","0.4475341737270355","0.5679018497467041","0.5679018497467041","0.5679018497467041","1.0389142036437988","1.0389142036437988","1.0389142036437988","0.9676520228385925","0.9676520228385925","0.9676520228385925","0.9114432334899902","0.9114432334899902","0.9114432334899902","0.5883685350418091","0.5883685350418091","0.5883685350418091","0.7923312783241272","0.7923312783241272","0.7923312783241272","0.6333596110343933","0.6333596110343933","0.6333596110343933","0.7677319645881653","0.7677319645881653","0.7677319645881653","0.9304701089859009","0.9304701089859009","0.9304701089859009"
"3016","0.4410628378391266","0.4410628378391266","0.4410628378391266","0.5504608154296875","0.5504608154296875","0.5504608154296875","1.0105568170547485","1.0105568170547485","1.0105568170547485","0.9380597472190857","0.9380597472190857","0.9380597472190857","0.8814751505851746","0.8814751505851746","0.8814751505851746","0.571454644203186","0.571454644203186","0.571454644203186","0.7673878073692322","0.7673878073692322","0.7673878073692322","0.6120425462722778","0.6120425462722778","0.6120425462722778","0.7425512671470642","0.7425512671470642","0.7425512671470642","0.9033433794975281","0.9033433794975281","0.9033433794975281"
"3017","0.47514593601226807","0.47514593601226807","0.47514593601226807","0.5699305534362793","0.5699305534362793","0.5699305534362793","1.0043236017227173","1.0043236017227173","1.0043236017227173","0.9354079961776733","0.9354079961776733","0.9354079961776733","0.8757419586181641","0.8757419586181641","0.8757419586181641","0.5854560732841492","0.5854560732841492","0.5854560732841492","0.7634402513504028","0.7634402513504028","0.7634402513504028","0.6217931509017944","0.6217931509017944","0.6217931509017944","0.7414405941963196","0.7414405941963196","0.7414405941963196","0.8889655470848083","0.8889655470848083","0.8889655470848083"
"3018","0.4545096158981323","0.4545096158981323","0.4545096158981323","0.5397903919219971","0.5397903919219971","0.5397903919219971","1.0093231201171875","1.0093231201171875","1.0093231201171875","0.9372763633728027","0.9372763633728027","0.9372763633728027","0.8773683309555054","0.8773683309555054","0.8773683309555054","0.5583275556564331","0.5583275556564331","0.5583275556564331","0.7505562901496887","0.7505562901496887","0.7505562901496887","0.598307728767395","0.598307728767395","0.598307728767395","0.723942220211029","0.723942220211029","0.723942220211029","0.8848918080329895","0.8848918080329895","0.8848918080329895"
"3019","0.4122164249420166","0.4122164249420166","0.4122164249420166","0.5794706344604492","0.5794706344604492","0.5794706344604492","1.025917410850525","1.025917410850525","1.025917410850525","0.9664688110351562","0.9664688110351562","0.9664688110351562","0.9091349840164185","0.9091349840164185","0.9091349840164185","0.6007823944091797","0.6007823944091797","0.6007823944091797","0.794426441192627","0.794426441192627","0.794426441192627","0.6451007127761841","0.6451007127761841","0.6451007127761841","0.7735105752944946","0.7735105752944946","0.7735105752944946","0.9308915734291077","0.9308915734291077","0.9308915734291077"
"3020","0.469371497631073","0.469371497631073","0.469371497631073","0.6117945313453674","0.6117945313453674","0.6117945313453674","1.0450434684753418","1.0450434684753418","1.0450434684753418","0.98553466796875","0.98553466796875","0.98553466796875","0.9277515411376953","0.9277515411376953","0.9277515411376953","0.6301020979881287","0.6301020979881287","0.6301020979881287","0.8155426979064941","0.8155426979064941","0.8155426979064941","0.6721638441085815","0.6721638441085815","0.6721638441085815","0.7923222780227661","0.7923222780227661","0.7923222780227661","0.9435363411903381","0.9435363411903381","0.9435363411903381"
"3021","0.47721922397613525","0.47721922397613525","0.47721922397613525","0.5897588729858398","0.5897588729858398","0.5897588729858398","1.0489256381988525","1.0489256381988525","1.0489256381988525","0.9794316291809082","0.9794316291809082","0.9794316291809082","0.921135425567627","0.921135425567627","0.921135425567627","0.6238328218460083","0.6238328218460083","0.6238328218460083","0.805454432964325","0.805454432964325","0.805454432964325","0.6632556319236755","0.6632556319236755","0.6632556319236755","0.7819859981536865","0.7819859981536865","0.7819859981536865","0.9372258186340332","0.9372258186340332","0.9372258186340332"
"3022","0.421043336391449","0.421043336391449","0.421043336391449","0.5595062971115112","0.5595062971115112","0.5595062971115112","1.0136160850524902","1.0136160850524902","1.0136160850524902","0.9398021101951599","0.9398021101951599","0.9398021101951599","0.8815687894821167","0.8815687894821167","0.8815687894821167","0.5836060047149658","0.5836060047149658","0.5836060047149658","0.763190746307373","0.763190746307373","0.763190746307373","0.6246861219406128","0.6246861219406128","0.6246861219406128","0.7408656477928162","0.7408656477928162","0.7408656477928162","0.8943563103675842","0.8943563103675842","0.8943563103675842"
"3023","0.43325477838516235","0.43325477838516235","0.43325477838516235","0.5342704057693481","0.5342704057693481","0.5342704057693481","1.015843152999878","1.015843152999878","1.015843152999878","0.9504513740539551","0.9504513740539551","0.9504513740539551","0.8882070779800415","0.8882070779800415","0.8882070779800415","0.5543819069862366","0.5543819069862366","0.5543819069862366","0.7594112157821655","0.7594112157821655","0.7594112157821655","0.5967602133750916","0.5967602133750916","0.5967602133750916","0.7314053773880005","0.7314053773880005","0.7314053773880005","0.9049128890037537","0.9049128890037537","0.9049128890037537"
"3024","0.46595868468284607","0.46595868468284607","0.46595868468284607","0.5700010061264038","0.5700010061264038","0.5700010061264038","1.076864242553711","1.076864242553711","1.076864242553711","0.984201967716217","0.984201967716217","0.984201967716217","0.9181963205337524","0.9181963205337524","0.9181963205337524","0.5890289545059204","0.5890289545059204","0.5890289545059204","0.7837775945663452","0.7837775945663452","0.7837775945663452","0.6274937391281128","0.6274937391281128","0.6274937391281128","0.7585901021957397","0.7585901021957397","0.7585901021957397","0.9305064678192139","0.9305064678192139","0.9305064678192139"
"3025","0.4112313985824585","0.4112313985824585","0.4112313985824585","0.5356664657592773","0.5356664657592773","0.5356664657592773","1.0306636095046997","1.0306636095046997","1.0306636095046997","0.9541531801223755","0.9541531801223755","0.9541531801223755","0.8871696591377258","0.8871696591377258","0.8871696591377258","0.5559910535812378","0.5559910535812378","0.5559910535812378","0.7551222443580627","0.7551222443580627","0.7551222443580627","0.5966448187828064","0.5966448187828064","0.5966448187828064","0.7297582626342773","0.7297582626342773","0.7297582626342773","0.9117510318756104","0.9117510318756104","0.9117510318756104"
"3026","0.4440307915210724","0.4440307915210724","0.4440307915210724","0.5326237678527832","0.5326237678527832","0.5326237678527832","0.9743791222572327","0.9743791222572327","0.9743791222572327","0.908244788646698","0.908244788646698","0.908244788646698","0.8431477546691895","0.8431477546691895","0.8431477546691895","0.5498205423355103","0.5498205423355103","0.5498205423355103","0.7304173707962036","0.7304173707962036","0.7304173707962036","0.5875535011291504","0.5875535011291504","0.5875535011291504","0.7094466686248779","0.7094466686248779","0.7094466686248779","0.8618547320365906","0.8618547320365906","0.8618547320365906"
"3027","0.4895305633544922","0.4895305633544922","0.4895305633544922","0.5753568410873413","0.5753568410873413","0.5753568410873413","1.0544328689575195","1.0544328689575195","1.0544328689575195","0.9939670562744141","0.9939670562744141","0.9939670562744141","0.9368754029273987","0.9368754029273987","0.9368754029273987","0.5980892181396484","0.5980892181396484","0.5980892181396484","0.8099221587181091","0.8099221587181091","0.8099221587181091","0.643157958984375","0.643157958984375","0.643157958984375","0.7843270301818848","0.7843270301818848","0.7843270301818848","0.9507958889007568","0.9507958889007568","0.9507958889007568"
"3028","0.4635862708091736","0.4635862708091736","0.4635862708091736","0.6115609407424927","0.6115609407424927","0.6115609407424927","1.0206067562103271","1.0206067562103271","1.0206067562103271","0.965425968170166","0.965425968170166","0.965425968170166","0.9148914813995361","0.9148914813995361","0.9148914813995361","0.6242986917495728","0.6242986917495728","0.6242986917495728","0.8040708899497986","0.8040708899497986","0.8040708899497986","0.6594908833503723","0.6594908833503723","0.6594908833503723","0.7797096967697144","0.7797096967697144","0.7797096967697144","0.9257156848907471","0.9257156848907471","0.9257156848907471"
"3029","0.49720367789268494","0.49720367789268494","0.49720367789268494","0.5378433465957642","0.5378433465957642","0.5378433465957642","1.022822618484497","1.022822618484497","1.022822618484497","0.9463583827018738","0.9463583827018738","0.9463583827018738","0.886899471282959","0.886899471282959","0.886899471282959","0.562641978263855","0.562641978263855","0.562641978263855","0.7609009742736816","0.7609009742736816","0.7609009742736816","0.6030686497688293","0.6030686497688293","0.6030686497688293","0.732466995716095","0.732466995716095","0.732466995716095","0.9019233584403992","0.9019233584403992","0.9019233584403992"
"3030","0.45668601989746094","0.45668601989746094","0.45668601989746094","0.5456407070159912","0.5456407070159912","0.5456407070159912","0.9615649580955505","0.9615649580955505","0.9615649580955505","0.8913717269897461","0.8913717269897461","0.8913717269897461","0.8394737243652344","0.8394737243652344","0.8394737243652344","0.562901496887207","0.562901496887207","0.562901496887207","0.734063982963562","0.734063982963562","0.734063982963562","0.6012722253799438","0.6012722253799438","0.6012722253799438","0.7157740592956543","0.7157740592956543","0.7157740592956543","0.86208176612854","0.86208176612854","0.86208176612854"
"3031","0.4648180603981018","0.4648180603981018","0.4648180603981018","0.5790241360664368","0.5790241360664368","0.5790241360664368","1.0133553743362427","1.0133553743362427","1.0133553743362427","0.941839873790741","0.941839873790741","0.941839873790741","0.8880866765975952","0.8880866765975952","0.8880866765975952","0.6006364822387695","0.6006364822387695","0.6006364822387695","0.7780678272247314","0.7780678272247314","0.7780678272247314","0.6393424272537231","0.6393424272537231","0.6393424272537231","0.7586624622344971","0.7586624622344971","0.7586624622344971","0.9089064002037048","0.9089064002037048","0.9089064002037048"
"3032","0.44026800990104675","0.44026800990104675","0.44026800990104675","0.618445634841919","0.618445634841919","0.618445634841919","1.016422152519226","1.016422152519226","1.016422152519226","0.9550093412399292","0.9550093412399292","0.9550093412399292","0.9041686058044434","0.9041686058044434","0.9041686058044434","0.639801561832428","0.639801561832428","0.639801561832428","0.8058836460113525","0.8058836460113525","0.8058836460113525","0.6777594089508057","0.6777594089508057","0.6777594089508057","0.7869793176651001","0.7869793176651001","0.7869793176651001","0.9199768304824829","0.9199768304824829","0.9199768304824829"
"3033","0.4598242938518524","0.4598242938518524","0.4598242938518524","0.5948989987373352","0.5948989987373352","0.5948989987373352","1.0714834928512573","1.0714834928512573","1.0714834928512573","0.9936835765838623","0.9936835765838623","0.9936835765838623","0.9376936554908752","0.9376936554908752","0.9376936554908752","0.6191725730895996","0.6191725730895996","0.6191725730895996","0.8156989812850952","0.8156989812850952","0.8156989812850952","0.664252758026123","0.664252758026123","0.664252758026123","0.7899467349052429","0.7899467349052429","0.7899467349052429","0.9487341642379761","0.9487341642379761","0.9487341642379761"
"3034","0.47966212034225464","0.47966212034225464","0.47966212034225464","0.5287783145904541","0.5287783145904541","0.5287783145904541","1.0590438842773438","1.0590438842773438","1.0590438842773438","0.9751214981079102","0.9751214981079102","0.9751214981079102","0.9029332995414734","0.9029332995414734","0.9029332995414734","0.5522511005401611","0.5522511005401611","0.5522511005401611","0.764987051486969","0.764987051486969","0.764987051486969","0.6015453934669495","0.6015453934669495","0.6015453934669495","0.7370766997337341","0.7370766997337341","0.7370766997337341","0.916640043258667","0.916640043258667","0.916640043258667"
"3035","0.46630358695983887","0.46630358695983887","0.46630358695983887","0.5044800043106079","0.5044800043106079","0.5044800043106079","0.9927137494087219","0.9927137494087219","0.9927137494087219","0.9176809787750244","0.9176809787750244","0.9176809787750244","0.860470175743103","0.860470175743103","0.860470175743103","0.5237298607826233","0.5237298607826233","0.5237298607826233","0.7313878536224365","0.7313878536224365","0.7313878536224365","0.5685117244720459","0.5685117244720459","0.5685117244720459","0.7039320468902588","0.7039320468902588","0.7039320468902588","0.8777511119842529","0.8777511119842529","0.8777511119842529"
"3036","0.46122437715530396","0.46122437715530396","0.46122437715530396","0.5522123575210571","0.5522123575210571","0.5522123575210571","0.9847425818443298","0.9847425818443298","0.9847425818443298","0.9246543645858765","0.9246543645858765","0.9246543645858765","0.8688499927520752","0.8688499927520752","0.8688499927520752","0.5657861828804016","0.5657861828804016","0.5657861828804016","0.7495686411857605","0.7495686411857605","0.7495686411857605","0.6052572727203369","0.6052572727203369","0.6052572727203369","0.7247248888015747","0.7247248888015747","0.7247248888015747","0.8767415285110474","0.8767415285110474","0.8767415285110474"
"3037","0.5027381181716919","0.5027381181716919","0.5027381181716919","0.5283160209655762","0.5283160209655762","0.5283160209655762","1.0015759468078613","1.0015759468078613","1.0015759468078613","0.9271641969680786","0.9271641969680786","0.9271641969680786","0.8671836853027344","0.8671836853027344","0.8671836853027344","0.5554952025413513","0.5554952025413513","0.5554952025413513","0.7391510605812073","0.7391510605812073","0.7391510605812073","0.593879222869873","0.593879222869873","0.593879222869873","0.7172595858573914","0.7172595858573914","0.7172595858573914","0.8787143230438232","0.8787143230438232","0.8787143230438232"
"3038","0.43753719329833984","0.43753719329833984","0.43753719329833984","0.5942075848579407","0.5942075848579407","0.5942075848579407","1.084574580192566","1.084574580192566","1.084574580192566","1.0153875350952148","1.0153875350952148","1.0153875350952148","0.9484790563583374","0.9484790563583374","0.9484790563583374","0.6168392896652222","0.6168392896652222","0.6168392896652222","0.8278274536132812","0.8278274536132812","0.8278274536132812","0.6595447063446045","0.6595447063446045","0.6595447063446045","0.8001607656478882","0.8001607656478882","0.8001607656478882","0.9725388288497925","0.9725388288497925","0.9725388288497925"
"3039","0.4481908679008484","0.4481908679008484","0.4481908679008484","0.5844402313232422","0.5844402313232422","0.5844402313232422","1.022864818572998","1.022864818572998","1.022864818572998","0.9519966244697571","0.9519966244697571","0.9519966244697571","0.8937897682189941","0.8937897682189941","0.8937897682189941","0.6089237332344055","0.6089237332344055","0.6089237332344055","0.790042519569397","0.790042519569397","0.790042519569397","0.6484260559082031","0.6484260559082031","0.6484260559082031","0.769067645072937","0.769067645072937","0.769067645072937","0.9187352657318115","0.9187352657318115","0.9187352657318115"
"3040","0.45847928524017334","0.45847928524017334","0.45847928524017334","0.593451738357544","0.593451738357544","0.593451738357544","0.9983021020889282","0.9983021020889282","0.9983021020889282","0.9270423054695129","0.9270423054695129","0.9270423054695129","0.874754786491394","0.874754786491394","0.874754786491394","0.603823184967041","0.603823184967041","0.603823184967041","0.7659510374069214","0.7659510374069214","0.7659510374069214","0.6380470991134644","0.6380470991134644","0.6380470991134644","0.7471247911453247","0.7471247911453247","0.7471247911453247","0.8870058059692383","0.8870058059692383","0.8870058059692383"
"3041","0.48004859685897827","0.48004859685897827","0.48004859685897827","0.5393771529197693","0.5393771529197693","0.5393771529197693","0.9728357195854187","0.9728357195854187","0.9728357195854187","0.8991621732711792","0.8991621732711792","0.8991621732711792","0.8462216258049011","0.8462216258049011","0.8462216258049011","0.557020366191864","0.557020366191864","0.557020366191864","0.7294629216194153","0.7294629216194153","0.7294629216194153","0.5949039459228516","0.5949039459228516","0.5949039459228516","0.7086302042007446","0.7086302042007446","0.7086302042007446","0.8600436449050903","0.8600436449050903","0.8600436449050903"
"3042","0.48644089698791504","0.48644089698791504","0.48644089698791504","0.5631500482559204","0.5631500482559204","0.5631500482559204","1.0299832820892334","1.0299832820892334","1.0299832820892334","0.9650271534919739","0.9650271534919739","0.9650271534919739","0.9029732346534729","0.9029732346534729","0.9029732346534729","0.5835716724395752","0.5835716724395752","0.5835716724395752","0.7819856405258179","0.7819856405258179","0.7819856405258179","0.6239161491394043","0.6239161491394043","0.6239161491394043","0.7577266097068787","0.7577266097068787","0.7577266097068787","0.9256995320320129","0.9256995320320129","0.9256995320320129"
"3043","0.4328591227531433","0.4328591227531433","0.4328591227531433","0.5160931348800659","0.5160931348800659","0.5160931348800659","1.0174051523208618","1.0174051523208618","1.0174051523208618","0.9467481374740601","0.9467481374740601","0.9467481374740601","0.8822454214096069","0.8822454214096069","0.8822454214096069","0.5411681532859802","0.5411681532859802","0.5411681532859802","0.7543849945068359","0.7543849945068359","0.7543849945068359","0.5886526107788086","0.5886526107788086","0.5886526107788086","0.7268682718276978","0.7268682718276978","0.7268682718276978","0.9029731750488281","0.9029731750488281","0.9029731750488281"
"3044","0.4526793956756592","0.4526793956756592","0.4526793956756592","0.5780051350593567","0.5780051350593567","0.5780051350593567","1.0454825162887573","1.0454825162887573","1.0454825162887573","0.9782449007034302","0.9782449007034302","0.9782449007034302","0.9162980914115906","0.9162980914115906","0.9162980914115906","0.6012036204338074","0.6012036204338074","0.6012036204338074","0.7943553924560547","0.7943553924560547","0.7943553924560547","0.6434814929962158","0.6434814929962158","0.6434814929962158","0.7709327340126038","0.7709327340126038","0.7709327340126038","0.9327273368835449","0.9327273368835449","0.9327273368835449"
"3045","0.43911123275756836","0.43911123275756836","0.43911123275756836","0.5593080520629883","0.5593080520629883","0.5593080520629883","1.024011254310608","1.024011254310608","1.024011254310608","0.9563767910003662","0.9563767910003662","0.9563767910003662","0.900322437286377","0.900322437286377","0.900322437286377","0.5845955610275269","0.5845955610275269","0.5845955610275269","0.780193567276001","0.780193567276001","0.780193567276001","0.6253632307052612","0.6253632307052612","0.6253632307052612","0.7561684846878052","0.7561684846878052","0.7561684846878052","0.9194332957267761","0.9194332957267761","0.9194332957267761"
