"Step","carot_ema_up_freq_1 - Teacher_teacher_student_top5_alignment_img","carot_ema_up_freq_1 - Teacher_teacher_student_top5_alignment_img__MIN","carot_ema_up_freq_1 - Teacher_teacher_student_top5_alignment_img__MAX","carot_ema_up_freq_500 - Teacher_teacher_student_top5_alignment_img","carot_ema_up_freq_500 - Teacher_teacher_student_top5_alignment_img__MIN","carot_ema_up_freq_500 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_bma_up_freq_2500 - Teacher_teacher_student_top5_alignment_img","pomp_bma_up_freq_2500 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_bma_up_freq_2500 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_bma_up_freq_1000 - Teacher_teacher_student_top5_alignment_img","pomp_bma_up_freq_1000 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_bma_up_freq_1000 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_bma_up_freq_500 - Teacher_teacher_student_top5_alignment_img","pomp_bma_up_freq_500 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_bma_up_freq_500 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_beta_1.5 - Teacher_teacher_student_top5_alignment_img","pomp_beta_1.5 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_beta_1.5 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_bma_up_freq_50 - Teacher_teacher_student_top5_alignment_img","pomp_bma_up_freq_50 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_bma_up_freq_50 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_beta_1.0 - Teacher_teacher_student_top5_alignment_img","pomp_beta_1.0 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_beta_1.0 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_bma_up_freq_5 - Teacher_teacher_student_top5_alignment_img","pomp_bma_up_freq_5 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_bma_up_freq_5 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_beta_0.2 - Teacher_teacher_student_top5_alignment_img","pomp_beta_0.2 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_beta_0.2 - Teacher_teacher_student_top5_alignment_img__MAX"
"4363","0.987109375","0.987109375","0.987109375","0.965234375","0.965234375","0.965234375","0.8734375","0.8734375","0.8734375","0.884765625","0.884765625","0.884765625","0.895703125","0.895703125","0.895703125","0.946875","0.946875","0.946875","0.923828125","0.923828125","0.923828125","0.948046875","0.948046875","0.948046875","0.9234375","0.9234375","0.9234375","0.8984375","0.8984375","0.8984375"
"4364","0.984375","0.984375","0.984375","0.96484375","0.96484375","0.96484375","0.875","0.875","0.875","0.8921875","0.8921875","0.8921875","0.903515625","0.903515625","0.903515625","0.946484375","0.946484375","0.946484375","0.92265625","0.92265625","0.92265625","0.948046875","0.948046875","0.948046875","0.925","0.925","0.925","0.907421875","0.907421875","0.907421875"
"4365","0.981640625","0.981640625","0.981640625","0.958984375","0.958984375","0.958984375","0.868359375","0.868359375","0.868359375","0.884765625","0.884765625","0.884765625","0.900390625","0.900390625","0.900390625","0.9453125","0.9453125","0.9453125","0.9125","0.9125","0.9125","0.94296875","0.94296875","0.94296875","0.916796875","0.916796875","0.916796875","0.895703125","0.895703125","0.895703125"
"4366","0.98515625","0.98515625","0.98515625","0.9625","0.9625","0.9625","0.868359375","0.868359375","0.868359375","0.88828125","0.88828125","0.88828125","0.896484375","0.896484375","0.896484375","0.951953125","0.951953125","0.951953125","0.918359375","0.918359375","0.918359375","0.942578125","0.942578125","0.942578125","0.922265625","0.922265625","0.922265625","0.890625","0.890625","0.890625"
"4367","0.98828125","0.98828125","0.98828125","0.96796875","0.96796875","0.96796875","0.875390625","0.875390625","0.875390625","0.898046875","0.898046875","0.898046875","0.901953125","0.901953125","0.901953125","0.943359375","0.943359375","0.943359375","0.921875","0.921875","0.921875","0.94140625","0.94140625","0.94140625","0.923828125","0.923828125","0.923828125","0.898828125","0.898828125","0.898828125"
"4368","0.984375","0.984375","0.984375","0.95546875","0.95546875","0.95546875","0.873046875","0.873046875","0.873046875","0.88203125","0.88203125","0.88203125","0.893359375","0.893359375","0.893359375","0.941015625","0.941015625","0.941015625","0.9109375","0.9109375","0.9109375","0.933203125","0.933203125","0.933203125","0.91875","0.91875","0.91875","0.882421875","0.882421875","0.882421875"
"4369","0.988671875","0.988671875","0.988671875","0.959375","0.959375","0.959375","0.860546875","0.860546875","0.860546875","0.88359375","0.88359375","0.88359375","0.900390625","0.900390625","0.900390625","0.950390625","0.950390625","0.950390625","0.913671875","0.913671875","0.913671875","0.94375","0.94375","0.94375","0.917578125","0.917578125","0.917578125","0.899609375","0.899609375","0.899609375"
"4370","0.98125","0.98125","0.98125","0.96328125","0.96328125","0.96328125","0.866015625","0.866015625","0.866015625","0.887109375","0.887109375","0.887109375","0.894921875","0.894921875","0.894921875","0.951171875","0.951171875","0.951171875","0.92421875","0.92421875","0.92421875","0.947265625","0.947265625","0.947265625","0.928515625","0.928515625","0.928515625","0.894921875","0.894921875","0.894921875"
"4371","0.98671875","0.98671875","0.98671875","0.95703125","0.95703125","0.95703125","0.87109375","0.87109375","0.87109375","0.890625","0.890625","0.890625","0.910546875","0.910546875","0.910546875","0.944921875","0.944921875","0.944921875","0.9265625","0.9265625","0.9265625","0.943359375","0.943359375","0.943359375","0.927734375","0.927734375","0.927734375","0.894921875","0.894921875","0.894921875"
"4372","0.9890625","0.9890625","0.9890625","0.956640625","0.956640625","0.956640625","0.86484375","0.86484375","0.86484375","0.8890625","0.8890625","0.8890625","0.897265625","0.897265625","0.897265625","0.94140625","0.94140625","0.94140625","0.920703125","0.920703125","0.920703125","0.945703125","0.945703125","0.945703125","0.92421875","0.92421875","0.92421875","0.8984375","0.8984375","0.8984375"
"4373","0.9859375","0.9859375","0.9859375","0.9578125","0.9578125","0.9578125","0.87265625","0.87265625","0.87265625","0.88515625","0.88515625","0.88515625","0.89921875","0.89921875","0.89921875","0.94453125","0.94453125","0.94453125","0.9109375","0.9109375","0.9109375","0.941015625","0.941015625","0.941015625","0.9140625","0.9140625","0.9140625","0.89921875","0.89921875","0.89921875"
"4374","0.983984375","0.983984375","0.983984375","0.95625","0.95625","0.95625","0.869921875","0.869921875","0.869921875","0.901953125","0.901953125","0.901953125","0.90078125","0.90078125","0.90078125","0.942578125","0.942578125","0.942578125","0.920703125","0.920703125","0.920703125","0.9390625","0.9390625","0.9390625","0.928515625","0.928515625","0.928515625","0.9046875","0.9046875","0.9046875"
"4375","0.983984375","0.983984375","0.983984375","0.95859375","0.95859375","0.95859375","0.860546875","0.860546875","0.860546875","0.876171875","0.876171875","0.876171875","0.891796875","0.891796875","0.891796875","0.9515625","0.9515625","0.9515625","0.915625","0.915625","0.915625","0.944921875","0.944921875","0.944921875","0.915625","0.915625","0.915625","0.890234375","0.890234375","0.890234375"
"4376","0.981640625","0.981640625","0.981640625","0.9671875","0.9671875","0.9671875","0.8640625","0.8640625","0.8640625","0.875390625","0.875390625","0.875390625","0.895703125","0.895703125","0.895703125","0.94765625","0.94765625","0.94765625","0.908203125","0.908203125","0.908203125","0.941015625","0.941015625","0.941015625","0.915234375","0.915234375","0.915234375","0.890625","0.890625","0.890625"
"4377","0.987109375","0.987109375","0.987109375","0.963671875","0.963671875","0.963671875","0.881640625","0.881640625","0.881640625","0.892578125","0.892578125","0.892578125","0.896484375","0.896484375","0.896484375","0.943359375","0.943359375","0.943359375","0.91171875","0.91171875","0.91171875","0.944921875","0.944921875","0.944921875","0.92265625","0.92265625","0.92265625","0.89921875","0.89921875","0.89921875"
"4378","0.97890625","0.97890625","0.97890625","0.966796875","0.966796875","0.966796875","0.871875","0.871875","0.871875","0.88828125","0.88828125","0.88828125","0.90234375","0.90234375","0.90234375","0.94609375","0.94609375","0.94609375","0.919921875","0.919921875","0.919921875","0.943359375","0.943359375","0.943359375","0.924609375","0.924609375","0.924609375","0.908984375","0.908984375","0.908984375"
"4379","0.98515625","0.98515625","0.98515625","0.955859375","0.955859375","0.955859375","0.872265625","0.872265625","0.872265625","0.88046875","0.88046875","0.88046875","0.8953125","0.8953125","0.8953125","0.941015625","0.941015625","0.941015625","0.91484375","0.91484375","0.91484375","0.937109375","0.937109375","0.937109375","0.912890625","0.912890625","0.912890625","0.89140625","0.89140625","0.89140625"
"4380","0.984375","0.984375","0.984375","0.960546875","0.960546875","0.960546875","0.87265625","0.87265625","0.87265625","0.889453125","0.889453125","0.889453125","0.899609375","0.899609375","0.899609375","0.943359375","0.943359375","0.943359375","0.9171875","0.9171875","0.9171875","0.938671875","0.938671875","0.938671875","0.919921875","0.919921875","0.919921875","0.900390625","0.900390625","0.900390625"
"4381","0.983984375","0.983984375","0.983984375","0.96171875","0.96171875","0.96171875","0.86953125","0.86953125","0.86953125","0.89140625","0.89140625","0.89140625","0.899609375","0.899609375","0.899609375","0.944921875","0.944921875","0.944921875","0.922265625","0.922265625","0.922265625","0.932421875","0.932421875","0.932421875","0.913671875","0.913671875","0.913671875","0.90390625","0.90390625","0.90390625"
"4382","0.980859375","0.980859375","0.980859375","0.962890625","0.962890625","0.962890625","0.8765625","0.8765625","0.8765625","0.891015625","0.891015625","0.891015625","0.903515625","0.903515625","0.903515625","0.944140625","0.944140625","0.944140625","0.922265625","0.922265625","0.922265625","0.948046875","0.948046875","0.948046875","0.917578125","0.917578125","0.917578125","0.898046875","0.898046875","0.898046875"
"4383","0.986328125","0.986328125","0.986328125","0.952734375","0.952734375","0.952734375","0.860546875","0.860546875","0.860546875","0.88515625","0.88515625","0.88515625","0.90390625","0.90390625","0.90390625","0.939453125","0.939453125","0.939453125","0.91640625","0.91640625","0.91640625","0.9421875","0.9421875","0.9421875","0.91875","0.91875","0.91875","0.8921875","0.8921875","0.8921875"
"4384","0.98828125","0.98828125","0.98828125","0.9546875","0.9546875","0.9546875","0.864453125","0.864453125","0.864453125","0.88671875","0.88671875","0.88671875","0.894140625","0.894140625","0.894140625","0.93828125","0.93828125","0.93828125","0.915234375","0.915234375","0.915234375","0.936328125","0.936328125","0.936328125","0.926171875","0.926171875","0.926171875","0.896875","0.896875","0.896875"
"4385","0.98359375","0.98359375","0.98359375","0.966796875","0.966796875","0.966796875","0.859765625","0.859765625","0.859765625","0.88125","0.88125","0.88125","0.895703125","0.895703125","0.895703125","0.954296875","0.954296875","0.954296875","0.925390625","0.925390625","0.925390625","0.938671875","0.938671875","0.938671875","0.924609375","0.924609375","0.924609375","0.896484375","0.896484375","0.896484375"
"4386","0.982421875","0.982421875","0.982421875","0.960546875","0.960546875","0.960546875","0.86015625","0.86015625","0.86015625","0.880859375","0.880859375","0.880859375","0.88515625","0.88515625","0.88515625","0.944921875","0.944921875","0.944921875","0.90546875","0.90546875","0.90546875","0.9390625","0.9390625","0.9390625","0.9140625","0.9140625","0.9140625","0.890234375","0.890234375","0.890234375"
"4387","0.98125","0.98125","0.98125","0.960546875","0.960546875","0.960546875","0.880859375","0.880859375","0.880859375","0.8953125","0.8953125","0.8953125","0.902734375","0.902734375","0.902734375","0.946875","0.946875","0.946875","0.925","0.925","0.925","0.948046875","0.948046875","0.948046875","0.930078125","0.930078125","0.930078125","0.897265625","0.897265625","0.897265625"
"4388","0.987109375","0.987109375","0.987109375","0.959765625","0.959765625","0.959765625","0.875390625","0.875390625","0.875390625","0.88515625","0.88515625","0.88515625","0.907421875","0.907421875","0.907421875","0.944921875","0.944921875","0.944921875","0.923046875","0.923046875","0.923046875","0.9453125","0.9453125","0.9453125","0.924609375","0.924609375","0.924609375","0.8953125","0.8953125","0.8953125"
"4389","0.981640625","0.981640625","0.981640625","0.96640625","0.96640625","0.96640625","0.871484375","0.871484375","0.871484375","0.88359375","0.88359375","0.88359375","0.894921875","0.894921875","0.894921875","0.946875","0.946875","0.946875","0.924609375","0.924609375","0.924609375","0.946484375","0.946484375","0.946484375","0.918359375","0.918359375","0.918359375","0.898828125","0.898828125","0.898828125"
"4390","0.982421875","0.982421875","0.982421875","0.963671875","0.963671875","0.963671875","0.8734375","0.8734375","0.8734375","0.88359375","0.88359375","0.88359375","0.894921875","0.894921875","0.894921875","0.9390625","0.9390625","0.9390625","0.915234375","0.915234375","0.915234375","0.9421875","0.9421875","0.9421875","0.9203125","0.9203125","0.9203125","0.896875","0.896875","0.896875"
"4391","0.9875","0.9875","0.9875","0.9625","0.9625","0.9625","0.868359375","0.868359375","0.868359375","0.888671875","0.888671875","0.888671875","0.896875","0.896875","0.896875","0.943359375","0.943359375","0.943359375","0.91875","0.91875","0.91875","0.937890625","0.937890625","0.937890625","0.9171875","0.9171875","0.9171875","0.899609375","0.899609375","0.899609375"
"4392","0.98359375","0.98359375","0.98359375","0.956640625","0.956640625","0.956640625","0.869921875","0.869921875","0.869921875","0.887890625","0.887890625","0.887890625","0.909375","0.909375","0.909375","0.936328125","0.936328125","0.936328125","0.921484375","0.921484375","0.921484375","0.933203125","0.933203125","0.933203125","0.9125","0.9125","0.9125","0.899609375","0.899609375","0.899609375"
"4393","0.98203125","0.98203125","0.98203125","0.95390625","0.95390625","0.95390625","0.873046875","0.873046875","0.873046875","0.88984375","0.88984375","0.88984375","0.890625","0.890625","0.890625","0.95","0.95","0.95","0.907421875","0.907421875","0.907421875","0.94296875","0.94296875","0.94296875","0.911328125","0.911328125","0.911328125","0.890625","0.890625","0.890625"
"4394","0.985546875","0.985546875","0.985546875","0.9515625","0.9515625","0.9515625","0.86171875","0.86171875","0.86171875","0.883984375","0.883984375","0.883984375","0.893359375","0.893359375","0.893359375","0.937890625","0.937890625","0.937890625","0.9140625","0.9140625","0.9140625","0.94296875","0.94296875","0.94296875","0.917578125","0.917578125","0.917578125","0.89375","0.89375","0.89375"
"4395","0.983984375","0.983984375","0.983984375","0.956640625","0.956640625","0.956640625","0.864453125","0.864453125","0.864453125","0.885546875","0.885546875","0.885546875","0.896875","0.896875","0.896875","0.942578125","0.942578125","0.942578125","0.920703125","0.920703125","0.920703125","0.951953125","0.951953125","0.951953125","0.91953125","0.91953125","0.91953125","0.894140625","0.894140625","0.894140625"
"4396","0.976171875","0.976171875","0.976171875","0.969921875","0.969921875","0.969921875","0.866796875","0.866796875","0.866796875","0.875390625","0.875390625","0.875390625","0.905078125","0.905078125","0.905078125","0.94296875","0.94296875","0.94296875","0.925390625","0.925390625","0.925390625","0.939453125","0.939453125","0.939453125","0.926953125","0.926953125","0.926953125","0.897265625","0.897265625","0.897265625"
"4397","0.9796875","0.9796875","0.9796875","0.963671875","0.963671875","0.963671875","0.862109375","0.862109375","0.862109375","0.884765625","0.884765625","0.884765625","0.89453125","0.89453125","0.89453125","0.944140625","0.944140625","0.944140625","0.9203125","0.9203125","0.9203125","0.94921875","0.94921875","0.94921875","0.9234375","0.9234375","0.9234375","0.888671875","0.888671875","0.888671875"
"4398","0.982421875","0.982421875","0.982421875","0.959765625","0.959765625","0.959765625","0.87109375","0.87109375","0.87109375","0.88984375","0.88984375","0.88984375","0.904296875","0.904296875","0.904296875","0.94453125","0.94453125","0.94453125","0.922265625","0.922265625","0.922265625","0.941796875","0.941796875","0.941796875","0.916796875","0.916796875","0.916796875","0.897265625","0.897265625","0.897265625"
"4399","0.98515625","0.98515625","0.98515625","0.964453125","0.964453125","0.964453125","0.86484375","0.86484375","0.86484375","0.888671875","0.888671875","0.888671875","0.89765625","0.89765625","0.89765625","0.9484375","0.9484375","0.9484375","0.92734375","0.92734375","0.92734375","0.94609375","0.94609375","0.94609375","0.925","0.925","0.925","0.898046875","0.898046875","0.898046875"
"4400","0.9859375","0.9859375","0.9859375","0.962109375","0.962109375","0.962109375","0.8875","0.8875","0.8875","0.892578125","0.892578125","0.892578125","0.898046875","0.898046875","0.898046875","0.943359375","0.943359375","0.943359375","0.90703125","0.90703125","0.90703125","0.944140625","0.944140625","0.944140625","0.91328125","0.91328125","0.91328125","0.90625","0.90625","0.90625"
"4401","0.9828125","0.9828125","0.9828125","0.963671875","0.963671875","0.963671875","0.86796875","0.86796875","0.86796875","0.884765625","0.884765625","0.884765625","0.902734375","0.902734375","0.902734375","0.941015625","0.941015625","0.941015625","0.919921875","0.919921875","0.919921875","0.9390625","0.9390625","0.9390625","0.928125","0.928125","0.928125","0.89453125","0.89453125","0.89453125"
"4402","0.983984375","0.983984375","0.983984375","0.961328125","0.961328125","0.961328125","0.870703125","0.870703125","0.870703125","0.888671875","0.888671875","0.888671875","0.9046875","0.9046875","0.9046875","0.947265625","0.947265625","0.947265625","0.9203125","0.9203125","0.9203125","0.943359375","0.943359375","0.943359375","0.923046875","0.923046875","0.923046875","0.90234375","0.90234375","0.90234375"
"4403","0.986328125","0.986328125","0.986328125","0.95546875","0.95546875","0.95546875","0.881640625","0.881640625","0.881640625","0.8921875","0.8921875","0.8921875","0.91328125","0.91328125","0.91328125","0.9390625","0.9390625","0.9390625","0.924609375","0.924609375","0.924609375","0.948046875","0.948046875","0.948046875","0.924609375","0.924609375","0.924609375","0.901171875","0.901171875","0.901171875"
"4404","0.984375","0.984375","0.984375","0.96484375","0.96484375","0.96484375","0.878125","0.878125","0.878125","0.883984375","0.883984375","0.883984375","0.8984375","0.8984375","0.8984375","0.94453125","0.94453125","0.94453125","0.916796875","0.916796875","0.916796875","0.950390625","0.950390625","0.950390625","0.918359375","0.918359375","0.918359375","0.89453125","0.89453125","0.89453125"
"4405","0.98671875","0.98671875","0.98671875","0.966015625","0.966015625","0.966015625","0.88125","0.88125","0.88125","0.8890625","0.8890625","0.8890625","0.894921875","0.894921875","0.894921875","0.95","0.95","0.95","0.91328125","0.91328125","0.91328125","0.940625","0.940625","0.940625","0.922265625","0.922265625","0.922265625","0.89453125","0.89453125","0.89453125"
"4406","0.9859375","0.9859375","0.9859375","0.95859375","0.95859375","0.95859375","0.876953125","0.876953125","0.876953125","0.8953125","0.8953125","0.8953125","0.901953125","0.901953125","0.901953125","0.95078125","0.95078125","0.95078125","0.91875","0.91875","0.91875","0.9421875","0.9421875","0.9421875","0.92109375","0.92109375","0.92109375","0.89921875","0.89921875","0.89921875"
"4407","0.98125","0.98125","0.98125","0.961328125","0.961328125","0.961328125","0.874609375","0.874609375","0.874609375","0.88671875","0.88671875","0.88671875","0.89765625","0.89765625","0.89765625","0.948828125","0.948828125","0.948828125","0.921484375","0.921484375","0.921484375","0.9453125","0.9453125","0.9453125","0.926953125","0.926953125","0.926953125","0.891796875","0.891796875","0.891796875"
"4408","0.985546875","0.985546875","0.985546875","0.96796875","0.96796875","0.96796875","0.862890625","0.862890625","0.862890625","0.887890625","0.887890625","0.887890625","0.89296875","0.89296875","0.89296875","0.941015625","0.941015625","0.941015625","0.9171875","0.9171875","0.9171875","0.948828125","0.948828125","0.948828125","0.92734375","0.92734375","0.92734375","0.900390625","0.900390625","0.900390625"
"4409","0.983984375","0.983984375","0.983984375","0.955078125","0.955078125","0.955078125","0.869140625","0.869140625","0.869140625","0.887890625","0.887890625","0.887890625","0.899609375","0.899609375","0.899609375","0.948046875","0.948046875","0.948046875","0.913671875","0.913671875","0.913671875","0.940625","0.940625","0.940625","0.91796875","0.91796875","0.91796875","0.90390625","0.90390625","0.90390625"
"4410","0.9859375","0.9859375","0.9859375","0.95703125","0.95703125","0.95703125","0.862890625","0.862890625","0.862890625","0.892578125","0.892578125","0.892578125","0.89609375","0.89609375","0.89609375","0.93984375","0.93984375","0.93984375","0.916796875","0.916796875","0.916796875","0.94453125","0.94453125","0.94453125","0.923828125","0.923828125","0.923828125","0.894921875","0.894921875","0.894921875"
"4411","0.983203125","0.983203125","0.983203125","0.965625","0.965625","0.965625","0.877734375","0.877734375","0.877734375","0.897265625","0.897265625","0.897265625","0.907421875","0.907421875","0.907421875","0.94453125","0.94453125","0.94453125","0.926171875","0.926171875","0.926171875","0.93984375","0.93984375","0.93984375","0.926953125","0.926953125","0.926953125","0.903515625","0.903515625","0.903515625"
"4412","0.98359375","0.98359375","0.98359375","0.962890625","0.962890625","0.962890625","0.87890625","0.87890625","0.87890625","0.89453125","0.89453125","0.89453125","0.91484375","0.91484375","0.91484375","0.94765625","0.94765625","0.94765625","0.919921875","0.919921875","0.919921875","0.951171875","0.951171875","0.951171875","0.9234375","0.9234375","0.9234375","0.892578125","0.892578125","0.892578125"
"4413","0.98671875","0.98671875","0.98671875","0.958203125","0.958203125","0.958203125","0.875390625","0.875390625","0.875390625","0.88203125","0.88203125","0.88203125","0.9046875","0.9046875","0.9046875","0.93828125","0.93828125","0.93828125","0.91953125","0.91953125","0.91953125","0.929296875","0.929296875","0.929296875","0.91875","0.91875","0.91875","0.894140625","0.894140625","0.894140625"
"4414","0.9828125","0.9828125","0.9828125","0.966015625","0.966015625","0.966015625","0.880859375","0.880859375","0.880859375","0.90078125","0.90078125","0.90078125","0.908203125","0.908203125","0.908203125","0.95078125","0.95078125","0.95078125","0.917578125","0.917578125","0.917578125","0.942578125","0.942578125","0.942578125","0.92421875","0.92421875","0.92421875","0.904296875","0.904296875","0.904296875"
"4415","0.983984375","0.983984375","0.983984375","0.966796875","0.966796875","0.966796875","0.873046875","0.873046875","0.873046875","0.891796875","0.891796875","0.891796875","0.901953125","0.901953125","0.901953125","0.94921875","0.94921875","0.94921875","0.930078125","0.930078125","0.930078125","0.944921875","0.944921875","0.944921875","0.92265625","0.92265625","0.92265625","0.905078125","0.905078125","0.905078125"
"4416","0.98671875","0.98671875","0.98671875","0.960546875","0.960546875","0.960546875","0.875390625","0.875390625","0.875390625","0.90078125","0.90078125","0.90078125","0.9078125","0.9078125","0.9078125","0.95078125","0.95078125","0.95078125","0.9203125","0.9203125","0.9203125","0.937890625","0.937890625","0.937890625","0.919921875","0.919921875","0.919921875","0.903125","0.903125","0.903125"
"4417","0.98515625","0.98515625","0.98515625","0.96484375","0.96484375","0.96484375","0.86796875","0.86796875","0.86796875","0.887109375","0.887109375","0.887109375","0.89140625","0.89140625","0.89140625","0.94921875","0.94921875","0.94921875","0.915234375","0.915234375","0.915234375","0.936328125","0.936328125","0.936328125","0.920703125","0.920703125","0.920703125","0.892578125","0.892578125","0.892578125"
"4418","0.98828125","0.98828125","0.98828125","0.9609375","0.9609375","0.9609375","0.8703125","0.8703125","0.8703125","0.88984375","0.88984375","0.88984375","0.904296875","0.904296875","0.904296875","0.943359375","0.943359375","0.943359375","0.9109375","0.9109375","0.9109375","0.946484375","0.946484375","0.946484375","0.9203125","0.9203125","0.9203125","0.90625","0.90625","0.90625"
"4419","0.98671875","0.98671875","0.98671875","0.9625","0.9625","0.9625","0.878125","0.878125","0.878125","0.896875","0.896875","0.896875","0.900390625","0.900390625","0.900390625","0.942578125","0.942578125","0.942578125","0.91875","0.91875","0.91875","0.950390625","0.950390625","0.950390625","0.92578125","0.92578125","0.92578125","0.899609375","0.899609375","0.899609375"
"4420","0.9828125","0.9828125","0.9828125","0.9625","0.9625","0.9625","0.8734375","0.8734375","0.8734375","0.891015625","0.891015625","0.891015625","0.90234375","0.90234375","0.90234375","0.942578125","0.942578125","0.942578125","0.92109375","0.92109375","0.92109375","0.9421875","0.9421875","0.9421875","0.9296875","0.9296875","0.9296875","0.903125","0.903125","0.903125"
"4421","0.98515625","0.98515625","0.98515625","0.966015625","0.966015625","0.966015625","0.870703125","0.870703125","0.870703125","0.887109375","0.887109375","0.887109375","0.89609375","0.89609375","0.89609375","0.943359375","0.943359375","0.943359375","0.916796875","0.916796875","0.916796875","0.9421875","0.9421875","0.9421875","0.91796875","0.91796875","0.91796875","0.901953125","0.901953125","0.901953125"
"4422","0.98359375","0.98359375","0.98359375","0.9625","0.9625","0.9625","0.866796875","0.866796875","0.866796875","0.883984375","0.883984375","0.883984375","0.896484375","0.896484375","0.896484375","0.943359375","0.943359375","0.943359375","0.91328125","0.91328125","0.91328125","0.944140625","0.944140625","0.944140625","0.916796875","0.916796875","0.916796875","0.88671875","0.88671875","0.88671875"
"4423","0.984375","0.984375","0.984375","0.959765625","0.959765625","0.959765625","0.870703125","0.870703125","0.870703125","0.88515625","0.88515625","0.88515625","0.898828125","0.898828125","0.898828125","0.9453125","0.9453125","0.9453125","0.913671875","0.913671875","0.913671875","0.937890625","0.937890625","0.937890625","0.909765625","0.909765625","0.909765625","0.894921875","0.894921875","0.894921875"
"4424","0.98671875","0.98671875","0.98671875","0.960546875","0.960546875","0.960546875","0.86640625","0.86640625","0.86640625","0.891015625","0.891015625","0.891015625","0.893359375","0.893359375","0.893359375","0.9453125","0.9453125","0.9453125","0.91875","0.91875","0.91875","0.937109375","0.937109375","0.937109375","0.915234375","0.915234375","0.915234375","0.897265625","0.897265625","0.897265625"
"4425","0.98046875","0.98046875","0.98046875","0.96484375","0.96484375","0.96484375","0.86875","0.86875","0.86875","0.88984375","0.88984375","0.88984375","0.905078125","0.905078125","0.905078125","0.94453125","0.94453125","0.94453125","0.904296875","0.904296875","0.904296875","0.946875","0.946875","0.946875","0.910546875","0.910546875","0.910546875","0.9","0.9","0.9"
"4426","0.984375","0.984375","0.984375","0.9625","0.9625","0.9625","0.866015625","0.866015625","0.866015625","0.881640625","0.881640625","0.881640625","0.898046875","0.898046875","0.898046875","0.937890625","0.937890625","0.937890625","0.919140625","0.919140625","0.919140625","0.942578125","0.942578125","0.942578125","0.925390625","0.925390625","0.925390625","0.89296875","0.89296875","0.89296875"
"4427","0.982421875","0.982421875","0.982421875","0.9609375","0.9609375","0.9609375","0.86875","0.86875","0.86875","0.889453125","0.889453125","0.889453125","0.89609375","0.89609375","0.89609375","0.94296875","0.94296875","0.94296875","0.9203125","0.9203125","0.9203125","0.941796875","0.941796875","0.941796875","0.9203125","0.9203125","0.9203125","0.897265625","0.897265625","0.897265625"
"4428","0.984375","0.984375","0.984375","0.961328125","0.961328125","0.961328125","0.873828125","0.873828125","0.873828125","0.89296875","0.89296875","0.89296875","0.89765625","0.89765625","0.89765625","0.941015625","0.941015625","0.941015625","0.9171875","0.9171875","0.9171875","0.9453125","0.9453125","0.9453125","0.92578125","0.92578125","0.92578125","0.903515625","0.903515625","0.903515625"
"4429","0.984765625","0.984765625","0.984765625","0.967578125","0.967578125","0.967578125","0.873828125","0.873828125","0.873828125","0.898828125","0.898828125","0.898828125","0.9","0.9","0.9","0.947265625","0.947265625","0.947265625","0.921484375","0.921484375","0.921484375","0.936328125","0.936328125","0.936328125","0.9140625","0.9140625","0.9140625","0.899609375","0.899609375","0.899609375"
"4430","0.98515625","0.98515625","0.98515625","0.9671875","0.9671875","0.9671875","0.8703125","0.8703125","0.8703125","0.88671875","0.88671875","0.88671875","0.8984375","0.8984375","0.8984375","0.93984375","0.93984375","0.93984375","0.91875","0.91875","0.91875","0.93984375","0.93984375","0.93984375","0.92421875","0.92421875","0.92421875","0.900390625","0.900390625","0.900390625"
"4431","0.984375","0.984375","0.984375","0.956640625","0.956640625","0.956640625","0.86953125","0.86953125","0.86953125","0.88515625","0.88515625","0.88515625","0.88984375","0.88984375","0.88984375","0.950390625","0.950390625","0.950390625","0.922265625","0.922265625","0.922265625","0.9453125","0.9453125","0.9453125","0.9234375","0.9234375","0.9234375","0.889453125","0.889453125","0.889453125"
"4432","0.984765625","0.984765625","0.984765625","0.965625","0.965625","0.965625","0.8734375","0.8734375","0.8734375","0.889453125","0.889453125","0.889453125","0.895703125","0.895703125","0.895703125","0.941796875","0.941796875","0.941796875","0.906640625","0.906640625","0.906640625","0.933984375","0.933984375","0.933984375","0.916015625","0.916015625","0.916015625","0.8953125","0.8953125","0.8953125"
"4433","0.987109375","0.987109375","0.987109375","0.970703125","0.970703125","0.970703125","0.86484375","0.86484375","0.86484375","0.892578125","0.892578125","0.892578125","0.9","0.9","0.9","0.947265625","0.947265625","0.947265625","0.926171875","0.926171875","0.926171875","0.944921875","0.944921875","0.944921875","0.923828125","0.923828125","0.923828125","0.897265625","0.897265625","0.897265625"
