"Step","tracer_ema_up_freq_1 - Teacher_teacher_student_accuracy_diff_combined","tracer_ema_up_freq_1 - Teacher_teacher_student_accuracy_diff_combined__MIN","tracer_ema_up_freq_1 - Teacher_teacher_student_accuracy_diff_combined__MAX","tracer_ema_up_freq_500 - Teacher_teacher_student_accuracy_diff_combined","tracer_ema_up_freq_500 - Teacher_teacher_student_accuracy_diff_combined__MIN","tracer_ema_up_freq_500 - Teacher_teacher_student_accuracy_diff_combined__MAX","tracer_bma_up_freq_2500 - Teacher_teacher_student_accuracy_diff_combined","tracer_bma_up_freq_2500 - Teacher_teacher_student_accuracy_diff_combined__MIN","tracer_bma_up_freq_2500 - Teacher_teacher_student_accuracy_diff_combined__MAX","tracer_bma_up_freq_1000 - Teacher_teacher_student_accuracy_diff_combined","tracer_bma_up_freq_1000 - Teacher_teacher_student_accuracy_diff_combined__MIN","tracer_bma_up_freq_1000 - Teacher_teacher_student_accuracy_diff_combined__MAX","tracer_bma_up_freq_500 - Teacher_teacher_student_accuracy_diff_combined","tracer_bma_up_freq_500 - Teacher_teacher_student_accuracy_diff_combined__MIN","tracer_bma_up_freq_500 - Teacher_teacher_student_accuracy_diff_combined__MAX","tracer_beta_1.5 - Teacher_teacher_student_accuracy_diff_combined","tracer_beta_1.5 - Teacher_teacher_student_accuracy_diff_combined__MIN","tracer_beta_1.5 - Teacher_teacher_student_accuracy_diff_combined__MAX","tracer_bma_up_freq_50 - Teacher_teacher_student_accuracy_diff_combined","tracer_bma_up_freq_50 - Teacher_teacher_student_accuracy_diff_combined__MIN","tracer_bma_up_freq_50 - Teacher_teacher_student_accuracy_diff_combined__MAX","tracer_beta_1.0 - Teacher_teacher_student_accuracy_diff_combined","tracer_beta_1.0 - Teacher_teacher_student_accuracy_diff_combined__MIN","tracer_beta_1.0 - Teacher_teacher_student_accuracy_diff_combined__MAX","tracer_bma_up_freq_5 - Teacher_teacher_student_accuracy_diff_combined","tracer_bma_up_freq_5 - Teacher_teacher_student_accuracy_diff_combined__MIN","tracer_bma_up_freq_5 - Teacher_teacher_student_accuracy_diff_combined__MAX","tracer_beta_0.2 - Teacher_teacher_student_accuracy_diff_combined","tracer_beta_0.2 - Teacher_teacher_student_accuracy_diff_combined__MIN","tracer_beta_0.2 - Teacher_teacher_student_accuracy_diff_combined__MAX"
"1228","0.0048828125","0.0048828125","0.0048828125","0.0009765625","0.0009765625","0.0009765625","-0.09375","-0.09375","-0.09375","-0.060546875","-0.060546875","-0.060546875","-0.041015625","-0.041015625","-0.041015625","-0.0087890625","-0.0087890625","-0.0087890625","-0.033203125","-0.033203125","-0.033203125","-0.0087890625","-0.0087890625","-0.0087890625","-0.029296875","-0.029296875","-0.029296875","-0.0595703125","-0.0595703125","-0.0595703125"
"1229","-0.0087890625","-0.0087890625","-0.0087890625","-0.0302734375","-0.0302734375","-0.0302734375","-0.09765625","-0.09765625","-0.09765625","-0.0751953125","-0.0751953125","-0.0751953125","-0.0673828125","-0.0673828125","-0.0673828125","-0.02734375","-0.02734375","-0.02734375","-0.041015625","-0.041015625","-0.041015625","-0.015625","-0.015625","-0.015625","-0.041015625","-0.041015625","-0.041015625","-0.0537109375","-0.0537109375","-0.0537109375"
"1230","0.005859375","0.005859375","0.005859375","-0.0009765625","-0.0009765625","-0.0009765625","-0.10546875","-0.10546875","-0.10546875","-0.08203125","-0.08203125","-0.08203125","-0.0517578125","-0.0517578125","-0.0517578125","0.0048828125","0.0048828125","0.0048828125","-0.0302734375","-0.0302734375","-0.0302734375","-0.0087890625","-0.0087890625","-0.0087890625","-0.021484375","-0.021484375","-0.021484375","-0.048828125","-0.048828125","-0.048828125"
"1231","-0.001953125","-0.001953125","-0.001953125","0","0","0","-0.1083984375","-0.1083984375","-0.1083984375","-0.0654296875","-0.0654296875","-0.0654296875","-0.0380859375","-0.0380859375","-0.0380859375","0.0029296875","0.0029296875","0.0029296875","-0.03125","-0.03125","-0.03125","0.009765625","0.009765625","0.009765625","-0.0244140625","-0.0244140625","-0.0244140625","-0.05078125","-0.05078125","-0.05078125"
"1232","-0.01171875","-0.01171875","-0.01171875","0.001953125","0.001953125","0.001953125","-0.0927734375","-0.0927734375","-0.0927734375","-0.0576171875","-0.0576171875","-0.0576171875","-0.04296875","-0.04296875","-0.04296875","0.0009765625","0.0009765625","0.0009765625","-0.0400390625","-0.0400390625","-0.0400390625","-0.015625","-0.015625","-0.015625","-0.0302734375","-0.0302734375","-0.0302734375","-0.046875","-0.046875","-0.046875"
"1233","-0.0009765625","-0.0009765625","-0.0009765625","-0.0126953125","-0.0126953125","-0.0126953125","-0.099609375","-0.099609375","-0.099609375","-0.0712890625","-0.0712890625","-0.0712890625","-0.044921875","-0.044921875","-0.044921875","-0.01171875","-0.01171875","-0.01171875","-0.0322265625","-0.0322265625","-0.0322265625","-0.013671875","-0.013671875","-0.013671875","-0.0361328125","-0.0361328125","-0.0361328125","-0.046875","-0.046875","-0.046875"
"1234","0.00390625","0.00390625","0.00390625","0.0068359375","0.0068359375","0.0068359375","-0.111328125","-0.111328125","-0.111328125","-0.076171875","-0.076171875","-0.076171875","-0.0546875","-0.0546875","-0.0546875","-0.0087890625","-0.0087890625","-0.0087890625","-0.0166015625","-0.0166015625","-0.0166015625","0.0078125","0.0078125","0.0078125","-0.013671875","-0.013671875","-0.013671875","-0.0595703125","-0.0595703125","-0.0595703125"
"1235","0.005859375","0.005859375","0.005859375","-0.0087890625","-0.0087890625","-0.0087890625","-0.0947265625","-0.0947265625","-0.0947265625","-0.0849609375","-0.0849609375","-0.0849609375","-0.0595703125","-0.0595703125","-0.0595703125","-0.0068359375","-0.0068359375","-0.0068359375","-0.0244140625","-0.0244140625","-0.0244140625","-0.009765625","-0.009765625","-0.009765625","-0.0322265625","-0.0322265625","-0.0322265625","-0.0703125","-0.0703125","-0.0703125"
"1236","0.0068359375","0.0068359375","0.0068359375","-0.0078125","-0.0078125","-0.0078125","-0.1162109375","-0.1162109375","-0.1162109375","-0.083984375","-0.083984375","-0.083984375","-0.0615234375","-0.0615234375","-0.0615234375","-0.0068359375","-0.0068359375","-0.0068359375","-0.0361328125","-0.0361328125","-0.0361328125","-0.0126953125","-0.0126953125","-0.0126953125","-0.0341796875","-0.0341796875","-0.0341796875","-0.0771484375","-0.0771484375","-0.0771484375"
"1237","0.0078125","0.0078125","0.0078125","-0.0078125","-0.0078125","-0.0078125","-0.0947265625","-0.0947265625","-0.0947265625","-0.0615234375","-0.0615234375","-0.0615234375","-0.037109375","-0.037109375","-0.037109375","0.0009765625","0.0009765625","0.0009765625","-0.0341796875","-0.0341796875","-0.0341796875","-0.0126953125","-0.0126953125","-0.0126953125","-0.03125","-0.03125","-0.03125","-0.0517578125","-0.0517578125","-0.0517578125"
"1238","-0.001953125","-0.001953125","-0.001953125","-0.0107421875","-0.0107421875","-0.0107421875","-0.08984375","-0.08984375","-0.08984375","-0.0517578125","-0.0517578125","-0.0517578125","-0.0537109375","-0.0537109375","-0.0537109375","-0.0078125","-0.0078125","-0.0078125","-0.037109375","-0.037109375","-0.037109375","-0.0146484375","-0.0146484375","-0.0146484375","-0.0341796875","-0.0341796875","-0.0341796875","-0.0517578125","-0.0517578125","-0.0517578125"
"1239","0.005859375","0.005859375","0.005859375","-0.0205078125","-0.0205078125","-0.0205078125","-0.1142578125","-0.1142578125","-0.1142578125","-0.0849609375","-0.0849609375","-0.0849609375","-0.0615234375","-0.0615234375","-0.0615234375","-0.001953125","-0.001953125","-0.001953125","-0.0322265625","-0.0322265625","-0.0322265625","-0.021484375","-0.021484375","-0.021484375","-0.013671875","-0.013671875","-0.013671875","-0.0693359375","-0.0693359375","-0.0693359375"
"1240","-0.00390625","-0.00390625","-0.00390625","-0.001953125","-0.001953125","-0.001953125","-0.1123046875","-0.1123046875","-0.1123046875","-0.0810546875","-0.0810546875","-0.0810546875","-0.052734375","-0.052734375","-0.052734375","0.0048828125","0.0048828125","0.0048828125","-0.025390625","-0.025390625","-0.025390625","-0.0078125","-0.0078125","-0.0078125","-0.0146484375","-0.0146484375","-0.0146484375","-0.0498046875","-0.0498046875","-0.0498046875"
"1241","0.0068359375","0.0068359375","0.0068359375","-0.005859375","-0.005859375","-0.005859375","-0.142578125","-0.142578125","-0.142578125","-0.0908203125","-0.0908203125","-0.0908203125","-0.080078125","-0.080078125","-0.080078125","-0.0185546875","-0.0185546875","-0.0185546875","-0.0390625","-0.0390625","-0.0390625","-0.015625","-0.015625","-0.015625","-0.0390625","-0.0390625","-0.0390625","-0.0859375","-0.0859375","-0.0859375"
"1242","-0.0009765625","-0.0009765625","-0.0009765625","-0.0048828125","-0.0048828125","-0.0048828125","-0.119140625","-0.119140625","-0.119140625","-0.083984375","-0.083984375","-0.083984375","-0.06640625","-0.06640625","-0.06640625","-0.0048828125","-0.0048828125","-0.0048828125","-0.0322265625","-0.0322265625","-0.0322265625","-0.00390625","-0.00390625","-0.00390625","-0.0205078125","-0.0205078125","-0.0205078125","-0.07421875","-0.07421875","-0.07421875"
"1243","0.0107421875","0.0107421875","0.0107421875","-0.0009765625","-0.0009765625","-0.0009765625","-0.12109375","-0.12109375","-0.12109375","-0.083984375","-0.083984375","-0.083984375","-0.06640625","-0.06640625","-0.06640625","-0.0078125","-0.0078125","-0.0078125","-0.029296875","-0.029296875","-0.029296875","-0.0029296875","-0.0029296875","-0.0029296875","-0.03125","-0.03125","-0.03125","-0.0654296875","-0.0654296875","-0.0654296875"
"1244","0.0078125","0.0078125","0.0078125","-0.0009765625","-0.0009765625","-0.0009765625","-0.1181640625","-0.1181640625","-0.1181640625","-0.09375","-0.09375","-0.09375","-0.06640625","-0.06640625","-0.06640625","-0.0009765625","-0.0009765625","-0.0009765625","-0.041015625","-0.041015625","-0.041015625","-0.009765625","-0.009765625","-0.009765625","-0.021484375","-0.021484375","-0.021484375","-0.0546875","-0.0546875","-0.0546875"
"1245","0.0078125","0.0078125","0.0078125","0.001953125","0.001953125","0.001953125","-0.1015625","-0.1015625","-0.1015625","-0.06640625","-0.06640625","-0.06640625","-0.0546875","-0.0546875","-0.0546875","-0.001953125","-0.001953125","-0.001953125","-0.021484375","-0.021484375","-0.021484375","0","0","0","-0.0126953125","-0.0126953125","-0.0126953125","-0.0556640625","-0.0556640625","-0.0556640625"
"1246","-0.0029296875","-0.0029296875","-0.0029296875","-0.005859375","-0.005859375","-0.005859375","-0.109375","-0.109375","-0.109375","-0.0712890625","-0.0712890625","-0.0712890625","-0.0478515625","-0.0478515625","-0.0478515625","-0.0009765625","-0.0009765625","-0.0009765625","-0.02734375","-0.02734375","-0.02734375","0.005859375","0.005859375","0.005859375","-0.03125","-0.03125","-0.03125","-0.046875","-0.046875","-0.046875"
"1247","0.0009765625","0.0009765625","0.0009765625","-0.0107421875","-0.0107421875","-0.0107421875","-0.109375","-0.109375","-0.109375","-0.087890625","-0.087890625","-0.087890625","-0.0751953125","-0.0751953125","-0.0751953125","-0.013671875","-0.013671875","-0.013671875","-0.041015625","-0.041015625","-0.041015625","-0.0244140625","-0.0244140625","-0.0244140625","-0.029296875","-0.029296875","-0.029296875","-0.0751953125","-0.0751953125","-0.0751953125"
"1248","0.00390625","0.00390625","0.00390625","-0.00390625","-0.00390625","-0.00390625","-0.0888671875","-0.0888671875","-0.0888671875","-0.060546875","-0.060546875","-0.060546875","-0.0517578125","-0.0517578125","-0.0517578125","-0.0126953125","-0.0126953125","-0.0126953125","-0.0244140625","-0.0244140625","-0.0244140625","-0.0166015625","-0.0166015625","-0.0166015625","-0.0283203125","-0.0283203125","-0.0283203125","-0.0595703125","-0.0595703125","-0.0595703125"
"1249","-0.0068359375","-0.0068359375","-0.0068359375","-0.0146484375","-0.0146484375","-0.0146484375","-0.0986328125","-0.0986328125","-0.0986328125","-0.068359375","-0.068359375","-0.068359375","-0.044921875","-0.044921875","-0.044921875","-0.0068359375","-0.0068359375","-0.0068359375","-0.0224609375","-0.0224609375","-0.0224609375","-0.0146484375","-0.0146484375","-0.0146484375","-0.0283203125","-0.0283203125","-0.0283203125","-0.044921875","-0.044921875","-0.044921875"
"1250","-0.0078125","-0.0078125","-0.0078125","-0.0068359375","-0.0068359375","-0.0068359375","-0.1142578125","-0.1142578125","-0.1142578125","-0.0634765625","-0.0634765625","-0.0634765625","-0.0556640625","-0.0556640625","-0.0556640625","-0.0087890625","-0.0087890625","-0.0087890625","-0.0322265625","-0.0322265625","-0.0322265625","-0.009765625","-0.009765625","-0.009765625","-0.0263671875","-0.0263671875","-0.0263671875","-0.046875","-0.046875","-0.046875"
"1251","-0.01171875","-0.01171875","-0.01171875","-0.009765625","-0.009765625","-0.009765625","-0.1064453125","-0.1064453125","-0.1064453125","-0.0693359375","-0.0693359375","-0.0693359375","-0.052734375","-0.052734375","-0.052734375","-0.0185546875","-0.0185546875","-0.0185546875","-0.041015625","-0.041015625","-0.041015625","-0.0078125","-0.0078125","-0.0078125","-0.0439453125","-0.0439453125","-0.0439453125","-0.0556640625","-0.0556640625","-0.0556640625"
"1252","-0.0009765625","-0.0009765625","-0.0009765625","0.0029296875","0.0029296875","0.0029296875","-0.1259765625","-0.1259765625","-0.1259765625","-0.0947265625","-0.0947265625","-0.0947265625","-0.0732421875","-0.0732421875","-0.0732421875","0","0","0","-0.04296875","-0.04296875","-0.04296875","-0.0029296875","-0.0029296875","-0.0029296875","-0.0244140625","-0.0244140625","-0.0244140625","-0.06640625","-0.06640625","-0.06640625"
"1253","0.0078125","0.0078125","0.0078125","0.0009765625","0.0009765625","0.0009765625","-0.103515625","-0.103515625","-0.103515625","-0.0625","-0.0625","-0.0625","-0.0546875","-0.0546875","-0.0546875","-0.00390625","-0.00390625","-0.00390625","-0.0302734375","-0.0302734375","-0.0302734375","-0.0166015625","-0.0166015625","-0.0166015625","-0.029296875","-0.029296875","-0.029296875","-0.072265625","-0.072265625","-0.072265625"
"1254","0.01171875","0.01171875","0.01171875","-0.00390625","-0.00390625","-0.00390625","-0.1044921875","-0.1044921875","-0.1044921875","-0.0673828125","-0.0673828125","-0.0673828125","-0.056640625","-0.056640625","-0.056640625","-0.009765625","-0.009765625","-0.009765625","-0.0390625","-0.0390625","-0.0390625","-0.013671875","-0.013671875","-0.013671875","-0.03515625","-0.03515625","-0.03515625","-0.05859375","-0.05859375","-0.05859375"
"1255","0","0","0","0.0029296875","0.0029296875","0.0029296875","-0.11328125","-0.11328125","-0.11328125","-0.080078125","-0.080078125","-0.080078125","-0.060546875","-0.060546875","-0.060546875","0.0048828125","0.0048828125","0.0048828125","-0.033203125","-0.033203125","-0.033203125","-0.0166015625","-0.0166015625","-0.0166015625","-0.0263671875","-0.0263671875","-0.0263671875","-0.0703125","-0.0703125","-0.0703125"
"1256","-0.001953125","-0.001953125","-0.001953125","-0.0078125","-0.0078125","-0.0078125","-0.107421875","-0.107421875","-0.107421875","-0.07421875","-0.07421875","-0.07421875","-0.05078125","-0.05078125","-0.05078125","-0.0029296875","-0.0029296875","-0.0029296875","-0.044921875","-0.044921875","-0.044921875","-0.0146484375","-0.0146484375","-0.0146484375","-0.02734375","-0.02734375","-0.02734375","-0.0576171875","-0.0576171875","-0.0576171875"
"1257","0.001953125","0.001953125","0.001953125","-0.0087890625","-0.0087890625","-0.0087890625","-0.1025390625","-0.1025390625","-0.1025390625","-0.076171875","-0.076171875","-0.076171875","-0.0556640625","-0.0556640625","-0.0556640625","0.0068359375","0.0068359375","0.0068359375","-0.03125","-0.03125","-0.03125","-0.0029296875","-0.0029296875","-0.0029296875","-0.03515625","-0.03515625","-0.03515625","-0.072265625","-0.072265625","-0.072265625"
"1258","-0.009765625","-0.009765625","-0.009765625","-0.0068359375","-0.0068359375","-0.0068359375","-0.109375","-0.109375","-0.109375","-0.0673828125","-0.0673828125","-0.0673828125","-0.0537109375","-0.0537109375","-0.0537109375","-0.0048828125","-0.0048828125","-0.0048828125","-0.029296875","-0.029296875","-0.029296875","-0.0048828125","-0.0048828125","-0.0048828125","-0.02734375","-0.02734375","-0.02734375","-0.05078125","-0.05078125","-0.05078125"
"1259","0.005859375","0.005859375","0.005859375","-0.0107421875","-0.0107421875","-0.0107421875","-0.1015625","-0.1015625","-0.1015625","-0.080078125","-0.080078125","-0.080078125","-0.0693359375","-0.0693359375","-0.0693359375","-0.0126953125","-0.0126953125","-0.0126953125","-0.0478515625","-0.0478515625","-0.0478515625","-0.0048828125","-0.0048828125","-0.0048828125","-0.0341796875","-0.0341796875","-0.0341796875","-0.0625","-0.0625","-0.0625"
"1260","-0.005859375","-0.005859375","-0.005859375","-0.0078125","-0.0078125","-0.0078125","-0.095703125","-0.095703125","-0.095703125","-0.060546875","-0.060546875","-0.060546875","-0.048828125","-0.048828125","-0.048828125","-0.0009765625","-0.0009765625","-0.0009765625","-0.02734375","-0.02734375","-0.02734375","0","0","0","-0.0224609375","-0.0224609375","-0.0224609375","-0.04296875","-0.04296875","-0.04296875"
"1261","-0.0087890625","-0.0087890625","-0.0087890625","-0.0087890625","-0.0087890625","-0.0087890625","-0.1162109375","-0.1162109375","-0.1162109375","-0.076171875","-0.076171875","-0.076171875","-0.0576171875","-0.0576171875","-0.0576171875","0.001953125","0.001953125","0.001953125","-0.04296875","-0.04296875","-0.04296875","-0.0234375","-0.0234375","-0.0234375","-0.041015625","-0.041015625","-0.041015625","-0.05859375","-0.05859375","-0.05859375"
"1262","-0.0009765625","-0.0009765625","-0.0009765625","-0.0107421875","-0.0107421875","-0.0107421875","-0.10546875","-0.10546875","-0.10546875","-0.06640625","-0.06640625","-0.06640625","-0.0380859375","-0.0380859375","-0.0380859375","-0.00390625","-0.00390625","-0.00390625","-0.005859375","-0.005859375","-0.005859375","0.005859375","0.005859375","0.005859375","-0.001953125","-0.001953125","-0.001953125","-0.0625","-0.0625","-0.0625"
"1263","0.0068359375","0.0068359375","0.0068359375","-0.0078125","-0.0078125","-0.0078125","-0.107421875","-0.107421875","-0.107421875","-0.0703125","-0.0703125","-0.0703125","-0.05078125","-0.05078125","-0.05078125","-0.013671875","-0.013671875","-0.013671875","-0.03515625","-0.03515625","-0.03515625","-0.013671875","-0.013671875","-0.013671875","-0.025390625","-0.025390625","-0.025390625","-0.03515625","-0.03515625","-0.03515625"
"1264","0.013671875","0.013671875","0.013671875","-0.0029296875","-0.0029296875","-0.0029296875","-0.11328125","-0.11328125","-0.11328125","-0.087890625","-0.087890625","-0.087890625","-0.0654296875","-0.0654296875","-0.0654296875","0.0068359375","0.0068359375","0.0068359375","-0.0244140625","-0.0244140625","-0.0244140625","0.0087890625","0.0087890625","0.0087890625","-0.013671875","-0.013671875","-0.013671875","-0.068359375","-0.068359375","-0.068359375"
"1265","0","0","0","-0.0126953125","-0.0126953125","-0.0126953125","-0.1357421875","-0.1357421875","-0.1357421875","-0.09375","-0.09375","-0.09375","-0.07421875","-0.07421875","-0.07421875","-0.00390625","-0.00390625","-0.00390625","-0.0322265625","-0.0322265625","-0.0322265625","-0.0234375","-0.0234375","-0.0234375","-0.0380859375","-0.0380859375","-0.0380859375","-0.0849609375","-0.0849609375","-0.0849609375"
"1266","-0.005859375","-0.005859375","-0.005859375","-0.013671875","-0.013671875","-0.013671875","-0.0986328125","-0.0986328125","-0.0986328125","-0.072265625","-0.072265625","-0.072265625","-0.05859375","-0.05859375","-0.05859375","-0.0126953125","-0.0126953125","-0.0126953125","-0.029296875","-0.029296875","-0.029296875","-0.01171875","-0.01171875","-0.01171875","-0.025390625","-0.025390625","-0.025390625","-0.0576171875","-0.0576171875","-0.0576171875"
"1267","0.0029296875","0.0029296875","0.0029296875","0.0048828125","0.0048828125","0.0048828125","-0.107421875","-0.107421875","-0.107421875","-0.0673828125","-0.0673828125","-0.0673828125","-0.05078125","-0.05078125","-0.05078125","-0.0009765625","-0.0009765625","-0.0009765625","-0.01953125","-0.01953125","-0.01953125","0.0087890625","0.0087890625","0.0087890625","-0.0166015625","-0.0166015625","-0.0166015625","-0.0546875","-0.0546875","-0.0546875"
"1268","0.013671875","0.013671875","0.013671875","0.001953125","0.001953125","0.001953125","-0.109375","-0.109375","-0.109375","-0.0654296875","-0.0654296875","-0.0654296875","-0.0400390625","-0.0400390625","-0.0400390625","0","0","0","-0.0302734375","-0.0302734375","-0.0302734375","-0.013671875","-0.013671875","-0.013671875","-0.0361328125","-0.0361328125","-0.0361328125","-0.0537109375","-0.0537109375","-0.0537109375"
"1269","-0.0029296875","-0.0029296875","-0.0029296875","-0.013671875","-0.013671875","-0.013671875","-0.1064453125","-0.1064453125","-0.1064453125","-0.072265625","-0.072265625","-0.072265625","-0.060546875","-0.060546875","-0.060546875","-0.0126953125","-0.0126953125","-0.0126953125","-0.0361328125","-0.0361328125","-0.0361328125","-0.0224609375","-0.0224609375","-0.0224609375","-0.0283203125","-0.0283203125","-0.0283203125","-0.064453125","-0.064453125","-0.064453125"
"1270","0.0068359375","0.0068359375","0.0068359375","-0.0048828125","-0.0048828125","-0.0048828125","-0.12109375","-0.12109375","-0.12109375","-0.0849609375","-0.0849609375","-0.0849609375","-0.064453125","-0.064453125","-0.064453125","0.0107421875","0.0107421875","0.0107421875","-0.0390625","-0.0390625","-0.0390625","-0.0009765625","-0.0009765625","-0.0009765625","-0.0322265625","-0.0322265625","-0.0322265625","-0.06640625","-0.06640625","-0.06640625"
