"Step","carot_ema_up_freq_1 - Teacher_student_gt_prob_img","carot_ema_up_freq_1 - Teacher_student_gt_prob_img__MIN","carot_ema_up_freq_1 - Teacher_student_gt_prob_img__MAX","carot_ema_up_freq_500 - Teacher_student_gt_prob_img","carot_ema_up_freq_500 - Teacher_student_gt_prob_img__MIN","carot_ema_up_freq_500 - Teacher_student_gt_prob_img__MAX","pomp_bma_up_freq_2500 - Teacher_student_gt_prob_img","pomp_bma_up_freq_2500 - Teacher_student_gt_prob_img__MIN","pomp_bma_up_freq_2500 - Teacher_student_gt_prob_img__MAX","pomp_bma_up_freq_1000 - Teacher_student_gt_prob_img","pomp_bma_up_freq_1000 - Teacher_student_gt_prob_img__MIN","pomp_bma_up_freq_1000 - Teacher_student_gt_prob_img__MAX","pomp_bma_up_freq_500 - Teacher_student_gt_prob_img","pomp_bma_up_freq_500 - Teacher_student_gt_prob_img__MIN","pomp_bma_up_freq_500 - Teacher_student_gt_prob_img__MAX","pomp_beta_1.5 - Teacher_student_gt_prob_img","pomp_beta_1.5 - Teacher_student_gt_prob_img__MIN","pomp_beta_1.5 - Teacher_student_gt_prob_img__MAX","pomp_bma_up_freq_50 - Teacher_student_gt_prob_img","pomp_bma_up_freq_50 - Teacher_student_gt_prob_img__MIN","pomp_bma_up_freq_50 - Teacher_student_gt_prob_img__MAX","pomp_beta_1.0 - Teacher_student_gt_prob_img","pomp_beta_1.0 - Teacher_student_gt_prob_img__MIN","pomp_beta_1.0 - Teacher_student_gt_prob_img__MAX","pomp_bma_up_freq_5 - Teacher_student_gt_prob_img","pomp_bma_up_freq_5 - Teacher_student_gt_prob_img__MIN","pomp_bma_up_freq_5 - Teacher_student_gt_prob_img__MAX","pomp_beta_0.2 - Teacher_student_gt_prob_img","pomp_beta_0.2 - Teacher_student_gt_prob_img__MIN","pomp_beta_0.2 - Teacher_student_gt_prob_img__MAX"
"2476","0.7279823422431946","0.7279823422431946","0.7279823422431946","0.7236210703849792","0.7236210703849792","0.7236210703849792","0.6491511464118958","0.6491511464118958","0.6491511464118958","0.669093668460846","0.669093668460846","0.669093668460846","0.6789199113845825","0.6789199113845825","0.6789199113845825","0.7218761444091797","0.7218761444091797","0.7218761444091797","0.6953291893005371","0.6953291893005371","0.6953291893005371","0.7165722250938416","0.7165722250938416","0.7165722250938416","0.69852614402771","0.69852614402771","0.69852614402771","0.6738278865814209","0.6738278865814209","0.6738278865814209"
"2477","0.726762592792511","0.726762592792511","0.726762592792511","0.7026711106300354","0.7026711106300354","0.7026711106300354","0.6285099983215332","0.6285099983215332","0.6285099983215332","0.6466837525367737","0.6466837525367737","0.6466837525367737","0.6575720310211182","0.6575720310211182","0.6575720310211182","0.7002426385879517","0.7002426385879517","0.7002426385879517","0.673161506652832","0.673161506652832","0.673161506652832","0.6936777830123901","0.6936777830123901","0.6936777830123901","0.6750165224075317","0.6750165224075317","0.6750165224075317","0.6515296101570129","0.6515296101570129","0.6515296101570129"
"2478","0.7554062008857727","0.7554062008857727","0.7554062008857727","0.7388766407966614","0.7388766407966614","0.7388766407966614","0.6644558906555176","0.6644558906555176","0.6644558906555176","0.6846771240234375","0.6846771240234375","0.6846771240234375","0.6965166926383972","0.6965166926383972","0.6965166926383972","0.7360154390335083","0.7360154390335083","0.7360154390335083","0.7110658884048462","0.7110658884048462","0.7110658884048462","0.7314513325691223","0.7314513325691223","0.7314513325691223","0.7150027751922607","0.7150027751922607","0.7150027751922607","0.6890504360198975","0.6890504360198975","0.6890504360198975"
"2479","0.7180345058441162","0.7180345058441162","0.7180345058441162","0.689028263092041","0.689028263092041","0.689028263092041","0.6140973567962646","0.6140973567962646","0.6140973567962646","0.6347144842147827","0.6347144842147827","0.6347144842147827","0.6445828676223755","0.6445828676223755","0.6445828676223755","0.6901803016662598","0.6901803016662598","0.6901803016662598","0.6618884801864624","0.6618884801864624","0.6618884801864624","0.6839044690132141","0.6839044690132141","0.6839044690132141","0.6650987267494202","0.6650987267494202","0.6650987267494202","0.638062059879303","0.638062059879303","0.638062059879303"
"2480","0.7124695777893066","0.7124695777893066","0.7124695777893066","0.7003089189529419","0.7003089189529419","0.7003089189529419","0.6144185066223145","0.6144185066223145","0.6144185066223145","0.6386964321136475","0.6386964321136475","0.6386964321136475","0.6504701375961304","0.6504701375961304","0.6504701375961304","0.6961079835891724","0.6961079835891724","0.6961079835891724","0.6670723557472229","0.6670723557472229","0.6670723557472229","0.6887099742889404","0.6887099742889404","0.6887099742889404","0.6707494258880615","0.6707494258880615","0.6707494258880615","0.6423226594924927","0.6423226594924927","0.6423226594924927"
"2481","0.7378779649734497","0.7378779649734497","0.7378779649734497","0.6922909617424011","0.6922909617424011","0.6922909617424011","0.6159458160400391","0.6159458160400391","0.6159458160400391","0.6332590579986572","0.6332590579986572","0.6332590579986572","0.6438379287719727","0.6438379287719727","0.6438379287719727","0.6890857219696045","0.6890857219696045","0.6890857219696045","0.659437894821167","0.659437894821167","0.659437894821167","0.6829240322113037","0.6829240322113037","0.6829240322113037","0.6641698479652405","0.6641698479652405","0.6641698479652405","0.6379048824310303","0.6379048824310303","0.6379048824310303"
"2482","0.710307240486145","0.710307240486145","0.710307240486145","0.688136637210846","0.688136637210846","0.688136637210846","0.6040424704551697","0.6040424704551697","0.6040424704551697","0.6272599697113037","0.6272599697113037","0.6272599697113037","0.6392310857772827","0.6392310857772827","0.6392310857772827","0.6895238161087036","0.6895238161087036","0.6895238161087036","0.6570085287094116","0.6570085287094116","0.6570085287094116","0.6824851632118225","0.6824851632118225","0.6824851632118225","0.6615855693817139","0.6615855693817139","0.6615855693817139","0.6335573196411133","0.6335573196411133","0.6335573196411133"
"2483","0.7292959690093994","0.7292959690093994","0.7292959690093994","0.6860384345054626","0.6860384345054626","0.6860384345054626","0.620966374874115","0.620966374874115","0.620966374874115","0.638765811920166","0.638765811920166","0.638765811920166","0.6471337080001831","0.6471337080001831","0.6471337080001831","0.6823197603225708","0.6823197603225708","0.6823197603225708","0.6627811789512634","0.6627811789512634","0.6627811789512634","0.6781461834907532","0.6781461834907532","0.6781461834907532","0.6639206409454346","0.6639206409454346","0.6639206409454346","0.6432240009307861","0.6432240009307861","0.6432240009307861"
"2484","0.726447582244873","0.726447582244873","0.726447582244873","0.6781719923019409","0.6781719923019409","0.6781719923019409","0.613153338432312","0.613153338432312","0.613153338432312","0.6279103755950928","0.6279103755950928","0.6279103755950928","0.6381721496582031","0.6381721496582031","0.6381721496582031","0.6799600124359131","0.6799600124359131","0.6799600124359131","0.6531035900115967","0.6531035900115967","0.6531035900115967","0.6726220846176147","0.6726220846176147","0.6726220846176147","0.6548362970352173","0.6548362970352173","0.6548362970352173","0.6344137787818909","0.6344137787818909","0.6344137787818909"
"2485","0.7257768511772156","0.7257768511772156","0.7257768511772156","0.7043285965919495","0.7043285965919495","0.7043285965919495","0.6329793930053711","0.6329793930053711","0.6329793930053711","0.6502158045768738","0.6502158045768738","0.6502158045768738","0.660315752029419","0.660315752029419","0.660315752029419","0.7079039812088013","0.7079039812088013","0.7079039812088013","0.6766367554664612","0.6766367554664612","0.6766367554664612","0.6996732354164124","0.6996732354164124","0.6996732354164124","0.6803897619247437","0.6803897619247437","0.6803897619247437","0.6569186449050903","0.6569186449050903","0.6569186449050903"
"2486","0.7154635190963745","0.7154635190963745","0.7154635190963745","0.6692725419998169","0.6692725419998169","0.6692725419998169","0.5992112159729004","0.5992112159729004","0.5992112159729004","0.6188124418258667","0.6188124418258667","0.6188124418258667","0.6278184652328491","0.6278184652328491","0.6278184652328491","0.6701231002807617","0.6701231002807617","0.6701231002807617","0.6455755829811096","0.6455755829811096","0.6455755829811096","0.6644248366355896","0.6644248366355896","0.6644248366355896","0.6481326222419739","0.6481326222419739","0.6481326222419739","0.6257450580596924","0.6257450580596924","0.6257450580596924"
"2487","0.7405323386192322","0.7405323386192322","0.7405323386192322","0.7001233100891113","0.7001233100891113","0.7001233100891113","0.6245211362838745","0.6245211362838745","0.6245211362838745","0.6442111134529114","0.6442111134529114","0.6442111134529114","0.6535311937332153","0.6535311937332153","0.6535311937332153","0.7029287815093994","0.7029287815093994","0.7029287815093994","0.6709096431732178","0.6709096431732178","0.6709096431732178","0.6940837502479553","0.6940837502479553","0.6940837502479553","0.6747316122055054","0.6747316122055054","0.6747316122055054","0.6484674215316772","0.6484674215316772","0.6484674215316772"
"2488","0.6957031488418579","0.6957031488418579","0.6957031488418579","0.7062167525291443","0.7062167525291443","0.7062167525291443","0.6365327835083008","0.6365327835083008","0.6365327835083008","0.6541969776153564","0.6541969776153564","0.6541969776153564","0.66290283203125","0.66290283203125","0.66290283203125","0.7040495872497559","0.7040495872497559","0.7040495872497559","0.6805557012557983","0.6805557012557983","0.6805557012557983","0.700054407119751","0.700054407119751","0.700054407119751","0.6836869716644287","0.6836869716644287","0.6836869716644287","0.6592406034469604","0.6592406034469604","0.6592406034469604"
"2489","0.7200833559036255","0.7200833559036255","0.7200833559036255","0.6925500631332397","0.6925500631332397","0.6925500631332397","0.6183606386184692","0.6183606386184692","0.6183606386184692","0.6385202407836914","0.6385202407836914","0.6385202407836914","0.6497782468795776","0.6497782468795776","0.6497782468795776","0.6892353892326355","0.6892353892326355","0.6892353892326355","0.6642727851867676","0.6642727851867676","0.6642727851867676","0.682381272315979","0.682381272315979","0.682381272315979","0.6657031178474426","0.6657031178474426","0.6657031178474426","0.6432188153266907","0.6432188153266907","0.6432188153266907"
"2490","0.7262700200080872","0.7262700200080872","0.7262700200080872","0.6846891045570374","0.6846891045570374","0.6846891045570374","0.6150844097137451","0.6150844097137451","0.6150844097137451","0.63507080078125","0.63507080078125","0.63507080078125","0.6463171243667603","0.6463171243667603","0.6463171243667603","0.6861653327941895","0.6861653327941895","0.6861653327941895","0.6631044745445251","0.6631044745445251","0.6631044745445251","0.6795803904533386","0.6795803904533386","0.6795803904533386","0.664069414138794","0.664069414138794","0.664069414138794","0.6411322355270386","0.6411322355270386","0.6411322355270386"
"2491","0.7359941005706787","0.7359941005706787","0.7359941005706787","0.6925980448722839","0.6925980448722839","0.6925980448722839","0.6208373308181763","0.6208373308181763","0.6208373308181763","0.6415178775787354","0.6415178775787354","0.6415178775787354","0.6500110030174255","0.6500110030174255","0.6500110030174255","0.6918714046478271","0.6918714046478271","0.6918714046478271","0.663804292678833","0.663804292678833","0.663804292678833","0.6861664056777954","0.6861664056777954","0.6861664056777954","0.6690033674240112","0.6690033674240112","0.6690033674240112","0.6441428661346436","0.6441428661346436","0.6441428661346436"
"2492","0.7098344564437866","0.7098344564437866","0.7098344564437866","0.7124322652816772","0.7124322652816772","0.7124322652816772","0.643377959728241","0.643377959728241","0.643377959728241","0.6595466136932373","0.6595466136932373","0.6595466136932373","0.6683849692344666","0.6683849692344666","0.6683849692344666","0.7110617160797119","0.7110617160797119","0.7110617160797119","0.6859612464904785","0.6859612464904785","0.6859612464904785","0.704756498336792","0.704756498336792","0.704756498336792","0.6879231929779053","0.6879231929779053","0.6879231929779053","0.6665240526199341","0.6665240526199341","0.6665240526199341"
"2493","0.7605649828910828","0.7605649828910828","0.7605649828910828","0.7252127528190613","0.7252127528190613","0.7252127528190613","0.6429328322410583","0.6429328322410583","0.6429328322410583","0.6656007766723633","0.6656007766723633","0.6656007766723633","0.676288366317749","0.676288366317749","0.676288366317749","0.7261941432952881","0.7261941432952881","0.7261941432952881","0.695517897605896","0.695517897605896","0.695517897605896","0.7196583151817322","0.7196583151817322","0.7196583151817322","0.6980955600738525","0.6980955600738525","0.6980955600738525","0.6720430254936218","0.6720430254936218","0.6720430254936218"
"2494","0.7305253744125366","0.7305253744125366","0.7305253744125366","0.6882357597351074","0.6882357597351074","0.6882357597351074","0.6114746332168579","0.6114746332168579","0.6114746332168579","0.632499098777771","0.632499098777771","0.632499098777771","0.6431400775909424","0.6431400775909424","0.6431400775909424","0.6868873834609985","0.6868873834609985","0.6868873834609985","0.6588261127471924","0.6588261127471924","0.6588261127471924","0.6814361214637756","0.6814361214637756","0.6814361214637756","0.6610642671585083","0.6610642671585083","0.6610642671585083","0.6368274092674255","0.6368274092674255","0.6368274092674255"
"2495","0.745334267616272","0.745334267616272","0.745334267616272","0.7085967659950256","0.7085967659950256","0.7085967659950256","0.6362221240997314","0.6362221240997314","0.6362221240997314","0.6516265869140625","0.6516265869140625","0.6516265869140625","0.6635971069335938","0.6635971069335938","0.6635971069335938","0.7059735655784607","0.7059735655784607","0.7059735655784607","0.6792867183685303","0.6792867183685303","0.6792867183685303","0.700590193271637","0.700590193271637","0.700590193271637","0.6826506853103638","0.6826506853103638","0.6826506853103638","0.6589912176132202","0.6589912176132202","0.6589912176132202"
"2496","0.717526912689209","0.717526912689209","0.717526912689209","0.6975430250167847","0.6975430250167847","0.6975430250167847","0.6215808391571045","0.6215808391571045","0.6215808391571045","0.639559268951416","0.639559268951416","0.639559268951416","0.6494950652122498","0.6494950652122498","0.6494950652122498","0.6980040073394775","0.6980040073394775","0.6980040073394775","0.671567440032959","0.671567440032959","0.671567440032959","0.6944460868835449","0.6944460868835449","0.6944460868835449","0.6753072738647461","0.6753072738647461","0.6753072738647461","0.646376371383667","0.646376371383667","0.646376371383667"
"2497","0.743221640586853","0.743221640586853","0.743221640586853","0.7079410552978516","0.7079410552978516","0.7079410552978516","0.6394428610801697","0.6394428610801697","0.6394428610801697","0.6590664386749268","0.6590664386749268","0.6590664386749268","0.668472170829773","0.668472170829773","0.668472170829773","0.7071341872215271","0.7071341872215271","0.7071341872215271","0.6840586066246033","0.6840586066246033","0.6840586066246033","0.7034154534339905","0.7034154534339905","0.7034154534339905","0.6870148181915283","0.6870148181915283","0.6870148181915283","0.6632866859436035","0.6632866859436035","0.6632866859436035"
"2498","0.7031543254852295","0.7031543254852295","0.7031543254852295","0.7098658680915833","0.7098658680915833","0.7098658680915833","0.6354418992996216","0.6354418992996216","0.6354418992996216","0.6546059846878052","0.6546059846878052","0.6546059846878052","0.6659223437309265","0.6659223437309265","0.6659223437309265","0.7087453007698059","0.7087453007698059","0.7087453007698059","0.6817517280578613","0.6817517280578613","0.6817517280578613","0.7002254724502563","0.7002254724502563","0.7002254724502563","0.68387770652771","0.68387770652771","0.68387770652771","0.6596411466598511","0.6596411466598511","0.6596411466598511"
"2499","0.7450755834579468","0.7450755834579468","0.7450755834579468","0.7120503187179565","0.7120503187179565","0.7120503187179565","0.6440843939781189","0.6440843939781189","0.6440843939781189","0.6621175408363342","0.6621175408363342","0.6621175408363342","0.6722643375396729","0.6722643375396729","0.6722643375396729","0.7136598825454712","0.7136598825454712","0.7136598825454712","0.6894239187240601","0.6894239187240601","0.6894239187240601","0.7074003219604492","0.7074003219604492","0.7074003219604492","0.6928032636642456","0.6928032636642456","0.6928032636642456","0.667479395866394","0.667479395866394","0.667479395866394"
"2500","0.7274478673934937","0.7274478673934937","0.7274478673934937","0.7058838605880737","0.7058838605880737","0.7058838605880737","0.6328645944595337","0.6328645944595337","0.6328645944595337","0.6531872153282166","0.6531872153282166","0.6531872153282166","0.6630474328994751","0.6630474328994751","0.6630474328994751","0.7059619426727295","0.7059619426727295","0.7059619426727295","0.680158257484436","0.680158257484436","0.680158257484436","0.6991418600082397","0.6991418600082397","0.6991418600082397","0.6832027435302734","0.6832027435302734","0.6832027435302734","0.6594317555427551","0.6594317555427551","0.6594317555427551"
"2501","0.7344315052032471","0.7344315052032471","0.7344315052032471","0.6918590068817139","0.6918590068817139","0.6918590068817139","0.627853512763977","0.627853512763977","0.627853512763977","0.644422173500061","0.644422173500061","0.644422173500061","0.6540303230285645","0.6540303230285645","0.6540303230285645","0.6881137490272522","0.6881137490272522","0.6881137490272522","0.6661837100982666","0.6661837100982666","0.6661837100982666","0.6833221912384033","0.6833221912384033","0.6833221912384033","0.6694583296775818","0.6694583296775818","0.6694583296775818","0.6489882469177246","0.6489882469177246","0.6489882469177246"
"2502","0.7341964840888977","0.7341964840888977","0.7341964840888977","0.7109642624855042","0.7109642624855042","0.7109642624855042","0.6320990324020386","0.6320990324020386","0.6320990324020386","0.6545692682266235","0.6545692682266235","0.6545692682266235","0.6631946563720703","0.6631946563720703","0.6631946563720703","0.7080762386322021","0.7080762386322021","0.7080762386322021","0.683100700378418","0.683100700378418","0.683100700378418","0.7039077877998352","0.7039077877998352","0.7039077877998352","0.6846891641616821","0.6846891641616821","0.6846891641616821","0.6589053869247437","0.6589053869247437","0.6589053869247437"
"2503","0.7275818586349487","0.7275818586349487","0.7275818586349487","0.6979479789733887","0.6979479789733887","0.6979479789733887","0.622555673122406","0.622555673122406","0.622555673122406","0.643151044845581","0.643151044845581","0.643151044845581","0.6536420583724976","0.6536420583724976","0.6536420583724976","0.6970140933990479","0.6970140933990479","0.6970140933990479","0.6690739393234253","0.6690739393234253","0.6690739393234253","0.6902713179588318","0.6902713179588318","0.6902713179588318","0.6733639240264893","0.6733639240264893","0.6733639240264893","0.6463238000869751","0.6463238000869751","0.6463238000869751"
"2504","0.7090331315994263","0.7090331315994263","0.7090331315994263","0.6891054511070251","0.6891054511070251","0.6891054511070251","0.6230292916297913","0.6230292916297913","0.6230292916297913","0.6429705023765564","0.6429705023765564","0.6429705023765564","0.6517349481582642","0.6517349481582642","0.6517349481582642","0.6877050399780273","0.6877050399780273","0.6877050399780273","0.664983868598938","0.664983868598938","0.664983868598938","0.6843781471252441","0.6843781471252441","0.6843781471252441","0.6675639152526855","0.6675639152526855","0.6675639152526855","0.6467142701148987","0.6467142701148987","0.6467142701148987"
"2505","0.7352888584136963","0.7352888584136963","0.7352888584136963","0.7123671174049377","0.7123671174049377","0.7123671174049377","0.6320691704750061","0.6320691704750061","0.6320691704750061","0.6538240909576416","0.6538240909576416","0.6538240909576416","0.6661093235015869","0.6661093235015869","0.6661093235015869","0.7125304937362671","0.7125304937362671","0.7125304937362671","0.6855846643447876","0.6855846643447876","0.6855846643447876","0.7076846361160278","0.7076846361160278","0.7076846361160278","0.688529372215271","0.688529372215271","0.688529372215271","0.6616709232330322","0.6616709232330322","0.6616709232330322"
"2506","0.7340412139892578","0.7340412139892578","0.7340412139892578","0.6953620910644531","0.6953620910644531","0.6953620910644531","0.6189606785774231","0.6189606785774231","0.6189606785774231","0.6397560834884644","0.6397560834884644","0.6397560834884644","0.6497436761856079","0.6497436761856079","0.6497436761856079","0.6947119235992432","0.6947119235992432","0.6947119235992432","0.6675240993499756","0.6675240993499756","0.6675240993499756","0.6877541542053223","0.6877541542053223","0.6877541542053223","0.6691395044326782","0.6691395044326782","0.6691395044326782","0.6459856033325195","0.6459856033325195","0.6459856033325195"
"2507","0.7247860431671143","0.7247860431671143","0.7247860431671143","0.7004209756851196","0.7004209756851196","0.7004209756851196","0.6274828910827637","0.6274828910827637","0.6274828910827637","0.6484597325325012","0.6484597325325012","0.6484597325325012","0.657534122467041","0.657534122467041","0.657534122467041","0.6970953345298767","0.6970953345298767","0.6970953345298767","0.6711548566818237","0.6711548566818237","0.6711548566818237","0.692365825176239","0.692365825176239","0.692365825176239","0.6756038665771484","0.6756038665771484","0.6756038665771484","0.6503901481628418","0.6503901481628418","0.6503901481628418"
"2508","0.7189966440200806","0.7189966440200806","0.7189966440200806","0.6990517973899841","0.6990517973899841","0.6990517973899841","0.6264055967330933","0.6264055967330933","0.6264055967330933","0.642943263053894","0.642943263053894","0.642943263053894","0.6556241512298584","0.6556241512298584","0.6556241512298584","0.697647213935852","0.697647213935852","0.697647213935852","0.6720411777496338","0.6720411777496338","0.6720411777496338","0.6919589638710022","0.6919589638710022","0.6919589638710022","0.6755415797233582","0.6755415797233582","0.6755415797233582","0.6502630710601807","0.6502630710601807","0.6502630710601807"
"2509","0.7117260694503784","0.7117260694503784","0.7117260694503784","0.7109925746917725","0.7109925746917725","0.7109925746917725","0.6475147008895874","0.6475147008895874","0.6475147008895874","0.6606143712997437","0.6606143712997437","0.6606143712997437","0.6698434352874756","0.6698434352874756","0.6698434352874756","0.7065678834915161","0.7065678834915161","0.7065678834915161","0.6817053556442261","0.6817053556442261","0.6817053556442261","0.7026145458221436","0.7026145458221436","0.7026145458221436","0.6835364103317261","0.6835364103317261","0.6835364103317261","0.6632837057113647","0.6632837057113647","0.6632837057113647"
"2511","0.7471886277198792","0.7471886277198792","0.7471886277198792","0.6984182596206665","0.6984182596206665","0.6984182596206665","0.6247162818908691","0.6247162818908691","0.6247162818908691","0.6416144371032715","0.6416144371032715","0.6416144371032715","0.6525281667709351","0.6525281667709351","0.6525281667709351","0.6971583366394043","0.6971583366394043","0.6971583366394043","0.6699714660644531","0.6699714660644531","0.6699714660644531","0.6913955211639404","0.6913955211639404","0.6913955211639404","0.6713417768478394","0.6713417768478394","0.6713417768478394","0.6452306509017944","0.6452306509017944","0.6452306509017944"
"2512","0.7198299169540405","0.7198299169540405","0.7198299169540405","0.7117384672164917","0.7117384672164917","0.7117384672164917","0.6375033855438232","0.6375033855438232","0.6375033855438232","0.653884768486023","0.653884768486023","0.653884768486023","0.6652544736862183","0.6652544736862183","0.6652544736862183","0.7083637714385986","0.7083637714385986","0.7083637714385986","0.682023286819458","0.682023286819458","0.682023286819458","0.7031102180480957","0.7031102180480957","0.7031102180480957","0.6850382089614868","0.6850382089614868","0.6850382089614868","0.6594414710998535","0.6594414710998535","0.6594414710998535"
"2513","0.7070112824440002","0.7070112824440002","0.7070112824440002","0.690802812576294","0.690802812576294","0.690802812576294","0.6203349828720093","0.6203349828720093","0.6203349828720093","0.6359507441520691","0.6359507441520691","0.6359507441520691","0.6473575830459595","0.6473575830459595","0.6473575830459595","0.6882085800170898","0.6882085800170898","0.6882085800170898","0.66070556640625","0.66070556640625","0.66070556640625","0.6821094751358032","0.6821094751358032","0.6821094751358032","0.6619974374771118","0.6619974374771118","0.6619974374771118","0.6399490833282471","0.6399490833282471","0.6399490833282471"
"2514","0.7260292768478394","0.7260292768478394","0.7260292768478394","0.7181520462036133","0.7181520462036133","0.7181520462036133","0.6463032364845276","0.6463032364845276","0.6463032364845276","0.6646649837493896","0.6646649837493896","0.6646649837493896","0.6779906749725342","0.6779906749725342","0.6779906749725342","0.7169792652130127","0.7169792652130127","0.7169792652130127","0.6944302320480347","0.6944302320480347","0.6944302320480347","0.7105912566184998","0.7105912566184998","0.7105912566184998","0.6974012851715088","0.6974012851715088","0.6974012851715088","0.6716405153274536","0.6716405153274536","0.6716405153274536"
"2515","0.7156006097793579","0.7156006097793579","0.7156006097793579","0.6985617876052856","0.6985617876052856","0.6985617876052856","0.6208485960960388","0.6208485960960388","0.6208485960960388","0.6393881440162659","0.6393881440162659","0.6393881440162659","0.6524573564529419","0.6524573564529419","0.6524573564529419","0.6939524412155151","0.6939524412155151","0.6939524412155151","0.6678413152694702","0.6678413152694702","0.6678413152694702","0.6880649328231812","0.6880649328231812","0.6880649328231812","0.6689283847808838","0.6689283847808838","0.6689283847808838","0.6423476338386536","0.6423476338386536","0.6423476338386536"
"2516","0.7415398359298706","0.7415398359298706","0.7415398359298706","0.7100111246109009","0.7100111246109009","0.7100111246109009","0.6415176391601562","0.6415176391601562","0.6415176391601562","0.6573699116706848","0.6573699116706848","0.6573699116706848","0.6672272086143494","0.6672272086143494","0.6672272086143494","0.7093549966812134","0.7093549966812134","0.7093549966812134","0.6832223534584045","0.6832223534584045","0.6832223534584045","0.7033164501190186","0.7033164501190186","0.7033164501190186","0.6866909861564636","0.6866909861564636","0.6866909861564636","0.6633520126342773","0.6633520126342773","0.6633520126342773"
"2517","0.7101231813430786","0.7101231813430786","0.7101231813430786","0.7165286540985107","0.7165286540985107","0.7165286540985107","0.6309969425201416","0.6309969425201416","0.6309969425201416","0.6492412686347961","0.6492412686347961","0.6492412686347961","0.6629840731620789","0.6629840731620789","0.6629840731620789","0.7141439318656921","0.7141439318656921","0.7141439318656921","0.6830730438232422","0.6830730438232422","0.6830730438232422","0.7083873748779297","0.7083873748779297","0.7083873748779297","0.6857761144638062","0.6857761144638062","0.6857761144638062","0.6572108864784241","0.6572108864784241","0.6572108864784241"
"2518","0.7381751537322998","0.7381751537322998","0.7381751537322998","0.6863518953323364","0.6863518953323364","0.6863518953323364","0.6157407760620117","0.6157407760620117","0.6157407760620117","0.6320573091506958","0.6320573091506958","0.6320573091506958","0.6423099637031555","0.6423099637031555","0.6423099637031555","0.6866099238395691","0.6866099238395691","0.6866099238395691","0.6588128805160522","0.6588128805160522","0.6588128805160522","0.6809707880020142","0.6809707880020142","0.6809707880020142","0.6611541509628296","0.6611541509628296","0.6611541509628296","0.6379349827766418","0.6379349827766418","0.6379349827766418"
"2519","0.7492926716804504","0.7492926716804504","0.7492926716804504","0.6979013681411743","0.6979013681411743","0.6979013681411743","0.6209940910339355","0.6209940910339355","0.6209940910339355","0.6367190480232239","0.6367190480232239","0.6367190480232239","0.6493065357208252","0.6493065357208252","0.6493065357208252","0.697643518447876","0.697643518447876","0.697643518447876","0.6661248207092285","0.6661248207092285","0.6661248207092285","0.6882370114326477","0.6882370114326477","0.6882370114326477","0.6683966517448425","0.6683966517448425","0.6683966517448425","0.6421062350273132","0.6421062350273132","0.6421062350273132"
"2520","0.761493980884552","0.761493980884552","0.761493980884552","0.7072491645812988","0.7072491645812988","0.7072491645812988","0.6283669471740723","0.6283669471740723","0.6283669471740723","0.6453027129173279","0.6453027129173279","0.6453027129173279","0.6560919284820557","0.6560919284820557","0.6560919284820557","0.704430341720581","0.704430341720581","0.704430341720581","0.6746869087219238","0.6746869087219238","0.6746869087219238","0.6975559592247009","0.6975559592247009","0.6975559592247009","0.6769777536392212","0.6769777536392212","0.6769777536392212","0.6510939598083496","0.6510939598083496","0.6510939598083496"
"2521","0.7024563550949097","0.7024563550949097","0.7024563550949097","0.71905517578125","0.71905517578125","0.71905517578125","0.6534768342971802","0.6534768342971802","0.6534768342971802","0.6681803464889526","0.6681803464889526","0.6681803464889526","0.6787351369857788","0.6787351369857788","0.6787351369857788","0.7177366018295288","0.7177366018295288","0.7177366018295288","0.6950989961624146","0.6950989961624146","0.6950989961624146","0.7120538949966431","0.7120538949966431","0.7120538949966431","0.6976059079170227","0.6976059079170227","0.6976059079170227","0.6750773787498474","0.6750773787498474","0.6750773787498474"
"2522","0.7266621589660645","0.7266621589660645","0.7266621589660645","0.6896776556968689","0.6896776556968689","0.6896776556968689","0.6208655834197998","0.6208655834197998","0.6208655834197998","0.6345518827438354","0.6345518827438354","0.6345518827438354","0.6465991139411926","0.6465991139411926","0.6465991139411926","0.6860263347625732","0.6860263347625732","0.6860263347625732","0.6588394641876221","0.6588394641876221","0.6588394641876221","0.6789352893829346","0.6789352893829346","0.6789352893829346","0.6606279611587524","0.6606279611587524","0.6606279611587524","0.6397310495376587","0.6397310495376587","0.6397310495376587"
"2523","0.7291809916496277","0.7291809916496277","0.7291809916496277","0.6978029012680054","0.6978029012680054","0.6978029012680054","0.6129700541496277","0.6129700541496277","0.6129700541496277","0.6322554349899292","0.6322554349899292","0.6322554349899292","0.6475142240524292","0.6475142240524292","0.6475142240524292","0.6972861289978027","0.6972861289978027","0.6972861289978027","0.6665219068527222","0.6665219068527222","0.6665219068527222","0.6893687844276428","0.6893687844276428","0.6893687844276428","0.6707615852355957","0.6707615852355957","0.6707615852355957","0.6387227773666382","0.6387227773666382","0.6387227773666382"
"2524","0.7385408878326416","0.7385408878326416","0.7385408878326416","0.701205313205719","0.701205313205719","0.701205313205719","0.6253077983856201","0.6253077983856201","0.6253077983856201","0.6413964629173279","0.6413964629173279","0.6413964629173279","0.6538510918617249","0.6538510918617249","0.6538510918617249","0.7005043029785156","0.7005043029785156","0.7005043029785156","0.6737215518951416","0.6737215518951416","0.6737215518951416","0.6925641298294067","0.6925641298294067","0.6925641298294067","0.6733917593955994","0.6733917593955994","0.6733917593955994","0.647262454032898","0.647262454032898","0.647262454032898"
