"Step","tracer_ema_up_freq_1 - Teacher_teacher_avg_confidence_combined","tracer_ema_up_freq_1 - Teacher_teacher_avg_confidence_combined__MIN","tracer_ema_up_freq_1 - Teacher_teacher_avg_confidence_combined__MAX","tracer_ema_up_freq_500 - Teacher_teacher_avg_confidence_combined","tracer_ema_up_freq_500 - Teacher_teacher_avg_confidence_combined__MIN","tracer_ema_up_freq_500 - Teacher_teacher_avg_confidence_combined__MAX","tracer_bma_up_freq_2500 - Teacher_teacher_avg_confidence_combined","tracer_bma_up_freq_2500 - Teacher_teacher_avg_confidence_combined__MIN","tracer_bma_up_freq_2500 - Teacher_teacher_avg_confidence_combined__MAX","tracer_bma_up_freq_1000 - Teacher_teacher_avg_confidence_combined","tracer_bma_up_freq_1000 - Teacher_teacher_avg_confidence_combined__MIN","tracer_bma_up_freq_1000 - Teacher_teacher_avg_confidence_combined__MAX","tracer_bma_up_freq_500 - Teacher_teacher_avg_confidence_combined","tracer_bma_up_freq_500 - Teacher_teacher_avg_confidence_combined__MIN","tracer_bma_up_freq_500 - Teacher_teacher_avg_confidence_combined__MAX","tracer_beta_1.5 - Teacher_teacher_avg_confidence_combined","tracer_beta_1.5 - Teacher_teacher_avg_confidence_combined__MIN","tracer_beta_1.5 - Teacher_teacher_avg_confidence_combined__MAX","tracer_bma_up_freq_50 - Teacher_teacher_avg_confidence_combined","tracer_bma_up_freq_50 - Teacher_teacher_avg_confidence_combined__MIN","tracer_bma_up_freq_50 - Teacher_teacher_avg_confidence_combined__MAX","tracer_beta_1.0 - Teacher_teacher_avg_confidence_combined","tracer_beta_1.0 - Teacher_teacher_avg_confidence_combined__MIN","tracer_beta_1.0 - Teacher_teacher_avg_confidence_combined__MAX","tracer_bma_up_freq_5 - Teacher_teacher_avg_confidence_combined","tracer_bma_up_freq_5 - Teacher_teacher_avg_confidence_combined__MIN","tracer_bma_up_freq_5 - Teacher_teacher_avg_confidence_combined__MAX","tracer_beta_0.2 - Teacher_teacher_avg_confidence_combined","tracer_beta_0.2 - Teacher_teacher_avg_confidence_combined__MIN","tracer_beta_0.2 - Teacher_teacher_avg_confidence_combined__MAX"
"1050","0.7443484663963318","0.7443484663963318","0.7443484663963318","0.7531236410140991","0.7531236410140991","0.7531236410140991","0.6925239562988281","0.6925239562988281","0.6925239562988281","0.7004776000976562","0.7004776000976562","0.7004776000976562","0.7089952230453491","0.7089952230453491","0.7089952230453491","0.7509760856628418","0.7509760856628418","0.7509760856628418","0.7297027111053467","0.7297027111053467","0.7297027111053467","0.7446038722991943","0.7446038722991943","0.7446038722991943","0.7311824560165405","0.7311824560165405","0.7311824560165405","0.7105379104614258","0.7105379104614258","0.7105379104614258"
"1051","0.7671759128570557","0.7671759128570557","0.7671759128570557","0.755670964717865","0.755670964717865","0.755670964717865","0.6825523972511292","0.6825523972511292","0.6825523972511292","0.6918516159057617","0.6918516159057617","0.6918516159057617","0.7039313316345215","0.7039313316345215","0.7039313316345215","0.7542712688446045","0.7542712688446045","0.7542712688446045","0.7314438819885254","0.7314438819885254","0.7314438819885254","0.7503008246421814","0.7503008246421814","0.7503008246421814","0.7352545261383057","0.7352545261383057","0.7352545261383057","0.7075426578521729","0.7075426578521729","0.7075426578521729"
"1052","0.7565420866012573","0.7565420866012573","0.7565420866012573","0.7325637340545654","0.7325637340545654","0.7325637340545654","0.6893625855445862","0.6893625855445862","0.6893625855445862","0.6957257986068726","0.6957257986068726","0.6957257986068726","0.7017239332199097","0.7017239332199097","0.7017239332199097","0.7345625162124634","0.7345625162124634","0.7345625162124634","0.7188531160354614","0.7188531160354614","0.7188531160354614","0.7329540252685547","0.7329540252685547","0.7329540252685547","0.721145749092102","0.721145749092102","0.721145749092102","0.702399730682373","0.702399730682373","0.702399730682373"
"1053","0.7379218339920044","0.7379218339920044","0.7379218339920044","0.7564213871955872","0.7564213871955872","0.7564213871955872","0.6950966119766235","0.6950966119766235","0.6950966119766235","0.7072826623916626","0.7072826623916626","0.7072826623916626","0.7152105569839478","0.7152105569839478","0.7152105569839478","0.7515124678611755","0.7515124678611755","0.7515124678611755","0.7321378588676453","0.7321378588676453","0.7321378588676453","0.7471068501472473","0.7471068501472473","0.7471068501472473","0.7345141768455505","0.7345141768455505","0.7345141768455505","0.7160353660583496","0.7160353660583496","0.7160353660583496"
"1054","0.7602488994598389","0.7602488994598389","0.7602488994598389","0.7678695917129517","0.7678695917129517","0.7678695917129517","0.7034304738044739","0.7034304738044739","0.7034304738044739","0.712868332862854","0.712868332862854","0.712868332862854","0.7234068512916565","0.7234068512916565","0.7234068512916565","0.7667571306228638","0.7667571306228638","0.7667571306228638","0.7487344741821289","0.7487344741821289","0.7487344741821289","0.7630494832992554","0.7630494832992554","0.7630494832992554","0.7519320845603943","0.7519320845603943","0.7519320845603943","0.7245620489120483","0.7245620489120483","0.7245620489120483"
"1055","0.7496438026428223","0.7496438026428223","0.7496438026428223","0.7396257519721985","0.7396257519721985","0.7396257519721985","0.6926732063293457","0.6926732063293457","0.6926732063293457","0.7025754451751709","0.7025754451751709","0.7025754451751709","0.7087494134902954","0.7087494134902954","0.7087494134902954","0.7363009452819824","0.7363009452819824","0.7363009452819824","0.7237541675567627","0.7237541675567627","0.7237541675567627","0.7320906519889832","0.7320906519889832","0.7320906519889832","0.7253711223602295","0.7253711223602295","0.7253711223602295","0.7118839025497437","0.7118839025497437","0.7118839025497437"
"1056","0.7592097520828247","0.7592097520828247","0.7592097520828247","0.7482229471206665","0.7482229471206665","0.7482229471206665","0.6993511915206909","0.6993511915206909","0.6993511915206909","0.7057613134384155","0.7057613134384155","0.7057613134384155","0.7135270833969116","0.7135270833969116","0.7135270833969116","0.7513185739517212","0.7513185739517212","0.7513185739517212","0.7327997088432312","0.7327997088432312","0.7327997088432312","0.7460001707077026","0.7460001707077026","0.7460001707077026","0.7352722883224487","0.7352722883224487","0.7352722883224487","0.7166776657104492","0.7166776657104492","0.7166776657104492"
"1057","0.7530497908592224","0.7530497908592224","0.7530497908592224","0.7393969297409058","0.7393969297409058","0.7393969297409058","0.6710482835769653","0.6710482835769653","0.6710482835769653","0.6817141771316528","0.6817141771316528","0.6817141771316528","0.6900484561920166","0.6900484561920166","0.6900484561920166","0.7371994256973267","0.7371994256973267","0.7371994256973267","0.7121541500091553","0.7121541500091553","0.7121541500091553","0.7348299026489258","0.7348299026489258","0.7348299026489258","0.715058445930481","0.715058445930481","0.715058445930481","0.6951349973678589","0.6951349973678589","0.6951349973678589"
"1058","0.7546302080154419","0.7546302080154419","0.7546302080154419","0.7301443815231323","0.7301443815231323","0.7301443815231323","0.6830843687057495","0.6830843687057495","0.6830843687057495","0.6922852993011475","0.6922852993011475","0.6922852993011475","0.702116847038269","0.702116847038269","0.702116847038269","0.7318359613418579","0.7318359613418579","0.7318359613418579","0.7195591926574707","0.7195591926574707","0.7195591926574707","0.7280489802360535","0.7280489802360535","0.7280489802360535","0.7204437255859375","0.7204437255859375","0.7204437255859375","0.706231951713562","0.706231951713562","0.706231951713562"
"1059","0.7451982498168945","0.7451982498168945","0.7451982498168945","0.7481176853179932","0.7481176853179932","0.7481176853179932","0.6919424533843994","0.6919424533843994","0.6919424533843994","0.700634777545929","0.700634777545929","0.700634777545929","0.7089084982872009","0.7089084982872009","0.7089084982872009","0.7466061115264893","0.7466061115264893","0.7466061115264893","0.7274575233459473","0.7274575233459473","0.7274575233459473","0.7423902750015259","0.7423902750015259","0.7423902750015259","0.7301044464111328","0.7301044464111328","0.7301044464111328","0.7089099884033203","0.7089099884033203","0.7089099884033203"
"1060","0.757333517074585","0.757333517074585","0.757333517074585","0.7429618835449219","0.7429618835449219","0.7429618835449219","0.6885662078857422","0.6885662078857422","0.6885662078857422","0.6961754560470581","0.6961754560470581","0.6961754560470581","0.7067468166351318","0.7067468166351318","0.7067468166351318","0.7408816814422607","0.7408816814422607","0.7408816814422607","0.729404091835022","0.729404091835022","0.729404091835022","0.7383004426956177","0.7383004426956177","0.7383004426956177","0.7311960458755493","0.7311960458755493","0.7311960458755493","0.7096575498580933","0.7096575498580933","0.7096575498580933"
"1061","0.7565637826919556","0.7565637826919556","0.7565637826919556","0.7338114380836487","0.7338114380836487","0.7338114380836487","0.6717553734779358","0.6717553734779358","0.6717553734779358","0.6823054552078247","0.6823054552078247","0.6823054552078247","0.6890754103660583","0.6890754103660583","0.6890754103660583","0.7296630144119263","0.7296630144119263","0.7296630144119263","0.7051041126251221","0.7051041126251221","0.7051041126251221","0.7220628261566162","0.7220628261566162","0.7220628261566162","0.7070547342300415","0.7070547342300415","0.7070547342300415","0.6896252632141113","0.6896252632141113","0.6896252632141113"
"1062","0.7490720152854919","0.7490720152854919","0.7490720152854919","0.75010746717453","0.75010746717453","0.75010746717453","0.6855020523071289","0.6855020523071289","0.6855020523071289","0.6940484046936035","0.6940484046936035","0.6940484046936035","0.7026218771934509","0.7026218771934509","0.7026218771934509","0.7526861429214478","0.7526861429214478","0.7526861429214478","0.726241409778595","0.726241409778595","0.726241409778595","0.7455466985702515","0.7455466985702515","0.7455466985702515","0.7288280725479126","0.7288280725479126","0.7288280725479126","0.7056348323822021","0.7056348323822021","0.7056348323822021"
"1063","0.7425577640533447","0.7425577640533447","0.7425577640533447","0.7292150855064392","0.7292150855064392","0.7292150855064392","0.6741659045219421","0.6741659045219421","0.6741659045219421","0.6833142042160034","0.6833142042160034","0.6833142042160034","0.6909421682357788","0.6909421682357788","0.6909421682357788","0.7279804944992065","0.7279804944992065","0.7279804944992065","0.7096561193466187","0.7096561193466187","0.7096561193466187","0.7234958410263062","0.7234958410263062","0.7234958410263062","0.7120321989059448","0.7120321989059448","0.7120321989059448","0.695169985294342","0.695169985294342","0.695169985294342"
"1064","0.7710420489311218","0.7710420489311218","0.7710420489311218","0.7505062818527222","0.7505062818527222","0.7505062818527222","0.6890002489089966","0.6890002489089966","0.6890002489089966","0.7018874883651733","0.7018874883651733","0.7018874883651733","0.7094602584838867","0.7094602584838867","0.7094602584838867","0.7471296191215515","0.7471296191215515","0.7471296191215515","0.7284464240074158","0.7284464240074158","0.7284464240074158","0.7435359358787537","0.7435359358787537","0.7435359358787537","0.731876790523529","0.731876790523529","0.731876790523529","0.7096377611160278","0.7096377611160278","0.7096377611160278"
"1065","0.7474290132522583","0.7474290132522583","0.7474290132522583","0.725834846496582","0.725834846496582","0.725834846496582","0.6625094413757324","0.6625094413757324","0.6625094413757324","0.6716176271438599","0.6716176271438599","0.6716176271438599","0.6810821294784546","0.6810821294784546","0.6810821294784546","0.7257992029190063","0.7257992029190063","0.7257992029190063","0.7000455856323242","0.7000455856323242","0.7000455856323242","0.7193724513053894","0.7193724513053894","0.7193724513053894","0.702317476272583","0.702317476272583","0.702317476272583","0.6825381517410278","0.6825381517410278","0.6825381517410278"
"1066","0.7426272630691528","0.7426272630691528","0.7426272630691528","0.7587850689888","0.7587850689888","0.7587850689888","0.6898040771484375","0.6898040771484375","0.6898040771484375","0.7009419202804565","0.7009419202804565","0.7009419202804565","0.7098482251167297","0.7098482251167297","0.7098482251167297","0.7573119401931763","0.7573119401931763","0.7573119401931763","0.7317948341369629","0.7317948341369629","0.7317948341369629","0.7502129077911377","0.7502129077911377","0.7502129077911377","0.7347787618637085","0.7347787618637085","0.7347787618637085","0.7122028470039368","0.7122028470039368","0.7122028470039368"
"1067","0.745705246925354","0.745705246925354","0.745705246925354","0.7316796779632568","0.7316796779632568","0.7316796779632568","0.674359917640686","0.674359917640686","0.674359917640686","0.6819195747375488","0.6819195747375488","0.6819195747375488","0.6927156448364258","0.6927156448364258","0.6927156448364258","0.7316622734069824","0.7316622734069824","0.7316622734069824","0.7123117446899414","0.7123117446899414","0.7123117446899414","0.7269129753112793","0.7269129753112793","0.7269129753112793","0.7152714729309082","0.7152714729309082","0.7152714729309082","0.6946274042129517","0.6946274042129517","0.6946274042129517"
"1068","0.7502831220626831","0.7502831220626831","0.7502831220626831","0.7400498390197754","0.7400498390197754","0.7400498390197754","0.6718511581420898","0.6718511581420898","0.6718511581420898","0.6789199113845825","0.6789199113845825","0.6789199113845825","0.6876287460327148","0.6876287460327148","0.6876287460327148","0.7444711923599243","0.7444711923599243","0.7444711923599243","0.7120652198791504","0.7120652198791504","0.7120652198791504","0.7386281490325928","0.7386281490325928","0.7386281490325928","0.7165541648864746","0.7165541648864746","0.7165541648864746","0.6897343993186951","0.6897343993186951","0.6897343993186951"
"1069","0.7532752156257629","0.7532752156257629","0.7532752156257629","0.750301718711853","0.750301718711853","0.750301718711853","0.6830832362174988","0.6830832362174988","0.6830832362174988","0.693932056427002","0.693932056427002","0.693932056427002","0.7014964818954468","0.7014964818954468","0.7014964818954468","0.7521258592605591","0.7521258592605591","0.7521258592605591","0.7274083495140076","0.7274083495140076","0.7274083495140076","0.7473951578140259","0.7473951578140259","0.7473951578140259","0.7312359809875488","0.7312359809875488","0.7312359809875488","0.7089936137199402","0.7089936137199402","0.7089936137199402"
"1070","0.7480838298797607","0.7480838298797607","0.7480838298797607","0.7461434602737427","0.7461434602737427","0.7461434602737427","0.6858361959457397","0.6858361959457397","0.6858361959457397","0.6941847205162048","0.6941847205162048","0.6941847205162048","0.7019294500350952","0.7019294500350952","0.7019294500350952","0.7467871904373169","0.7467871904373169","0.7467871904373169","0.7215776443481445","0.7215776443481445","0.7215776443481445","0.741087794303894","0.741087794303894","0.741087794303894","0.7225744724273682","0.7225744724273682","0.7225744724273682","0.7061569690704346","0.7061569690704346","0.7061569690704346"
"1071","0.7537939548492432","0.7537939548492432","0.7537939548492432","0.7523202300071716","0.7523202300071716","0.7523202300071716","0.6771131157875061","0.6771131157875061","0.6771131157875061","0.6870239973068237","0.6870239973068237","0.6870239973068237","0.6989393830299377","0.6989393830299377","0.6989393830299377","0.7480010390281677","0.7480010390281677","0.7480010390281677","0.723595142364502","0.723595142364502","0.723595142364502","0.7454893589019775","0.7454893589019775","0.7454893589019775","0.7268846035003662","0.7268846035003662","0.7268846035003662","0.7001616358757019","0.7001616358757019","0.7001616358757019"
"1072","0.7370240688323975","0.7370240688323975","0.7370240688323975","0.7411038875579834","0.7411038875579834","0.7411038875579834","0.6832197308540344","0.6832197308540344","0.6832197308540344","0.6886559724807739","0.6886559724807739","0.6886559724807739","0.6974359154701233","0.6974359154701233","0.6974359154701233","0.7423527240753174","0.7423527240753174","0.7423527240753174","0.7216318845748901","0.7216318845748901","0.7216318845748901","0.7390120029449463","0.7390120029449463","0.7390120029449463","0.7246744632720947","0.7246744632720947","0.7246744632720947","0.7014021277427673","0.7014021277427673","0.7014021277427673"
"1073","0.7392909526824951","0.7392909526824951","0.7392909526824951","0.7335880398750305","0.7335880398750305","0.7335880398750305","0.6732027530670166","0.6732027530670166","0.6732027530670166","0.6810560822486877","0.6810560822486877","0.6810560822486877","0.6844421625137329","0.6844421625137329","0.6844421625137329","0.7338241338729858","0.7338241338729858","0.7338241338729858","0.707170844078064","0.707170844078064","0.707170844078064","0.7284126281738281","0.7284126281738281","0.7284126281738281","0.7105152606964111","0.7105152606964111","0.7105152606964111","0.691968560218811","0.691968560218811","0.691968560218811"
"1074","0.7681835889816284","0.7681835889816284","0.7681835889816284","0.7567259073257446","0.7567259073257446","0.7567259073257446","0.6965744495391846","0.6965744495391846","0.6965744495391846","0.7048197984695435","0.7048197984695435","0.7048197984695435","0.7114163041114807","0.7114163041114807","0.7114163041114807","0.7586841583251953","0.7586841583251953","0.7586841583251953","0.7335827350616455","0.7335827350616455","0.7335827350616455","0.753448486328125","0.753448486328125","0.753448486328125","0.7363394498825073","0.7363394498825073","0.7363394498825073","0.714745044708252","0.714745044708252","0.714745044708252"
"1075","0.7563808560371399","0.7563808560371399","0.7563808560371399","0.7599599361419678","0.7599599361419678","0.7599599361419678","0.6766144037246704","0.6766144037246704","0.6766144037246704","0.6860016584396362","0.6860016584396362","0.6860016584396362","0.6998835802078247","0.6998835802078247","0.6998835802078247","0.7587589621543884","0.7587589621543884","0.7587589621543884","0.7291012406349182","0.7291012406349182","0.7291012406349182","0.7524224519729614","0.7524224519729614","0.7524224519729614","0.7347407937049866","0.7347407937049866","0.7347407937049866","0.7030491828918457","0.7030491828918457","0.7030491828918457"
"1076","0.7587292194366455","0.7587292194366455","0.7587292194366455","0.7669091820716858","0.7669091820716858","0.7669091820716858","0.7037009000778198","0.7037009000778198","0.7037009000778198","0.7179668545722961","0.7179668545722961","0.7179668545722961","0.7281461954116821","0.7281461954116821","0.7281461954116821","0.7662681937217712","0.7662681937217712","0.7662681937217712","0.7471064329147339","0.7471064329147339","0.7471064329147339","0.7620851397514343","0.7620851397514343","0.7620851397514343","0.7490144968032837","0.7490144968032837","0.7490144968032837","0.7297183871269226","0.7297183871269226","0.7297183871269226"
"1077","0.7646433115005493","0.7646433115005493","0.7646433115005493","0.7357385754585266","0.7357385754585266","0.7357385754585266","0.6820888519287109","0.6820888519287109","0.6820888519287109","0.6908962726593018","0.6908962726593018","0.6908962726593018","0.7028990387916565","0.7028990387916565","0.7028990387916565","0.7318614721298218","0.7318614721298218","0.7318614721298218","0.7197603583335876","0.7197603583335876","0.7197603583335876","0.7302302122116089","0.7302302122116089","0.7302302122116089","0.7204227447509766","0.7204227447509766","0.7204227447509766","0.7040220499038696","0.7040220499038696","0.7040220499038696"
"1078","0.7610378861427307","0.7610378861427307","0.7610378861427307","0.7411714196205139","0.7411714196205139","0.7411714196205139","0.6773920059204102","0.6773920059204102","0.6773920059204102","0.6839948296546936","0.6839948296546936","0.6839948296546936","0.6920352578163147","0.6920352578163147","0.6920352578163147","0.7417255640029907","0.7417255640029907","0.7417255640029907","0.7147479057312012","0.7147479057312012","0.7147479057312012","0.7363653182983398","0.7363653182983398","0.7363653182983398","0.7189870476722717","0.7189870476722717","0.7189870476722717","0.6964648962020874","0.6964648962020874","0.6964648962020874"
"1079","0.7767696380615234","0.7767696380615234","0.7767696380615234","0.7180241346359253","0.7180241346359253","0.7180241346359253","0.6722909808158875","0.6722909808158875","0.6722909808158875","0.6806430816650391","0.6806430816650391","0.6806430816650391","0.6876804232597351","0.6876804232597351","0.6876804232597351","0.7182654142379761","0.7182654142379761","0.7182654142379761","0.7018863558769226","0.7018863558769226","0.7018863558769226","0.7155635356903076","0.7155635356903076","0.7155635356903076","0.7040091753005981","0.7040091753005981","0.7040091753005981","0.6858285665512085","0.6858285665512085","0.6858285665512085"
"1080","0.746764600276947","0.746764600276947","0.746764600276947","0.7525047659873962","0.7525047659873962","0.7525047659873962","0.6889249086380005","0.6889249086380005","0.6889249086380005","0.7034903764724731","0.7034903764724731","0.7034903764724731","0.712801992893219","0.712801992893219","0.712801992893219","0.7518097758293152","0.7518097758293152","0.7518097758293152","0.729408860206604","0.729408860206604","0.729408860206604","0.7438286542892456","0.7438286542892456","0.7438286542892456","0.7309924364089966","0.7309924364089966","0.7309924364089966","0.7144633531570435","0.7144633531570435","0.7144633531570435"
"1081","0.7600070834159851","0.7600070834159851","0.7600070834159851","0.7311336994171143","0.7311336994171143","0.7311336994171143","0.6620689034461975","0.6620689034461975","0.6620689034461975","0.674919843673706","0.674919843673706","0.674919843673706","0.6855127811431885","0.6855127811431885","0.6855127811431885","0.7274938821792603","0.7274938821792603","0.7274938821792603","0.7087458968162537","0.7087458968162537","0.7087458968162537","0.7217474579811096","0.7217474579811096","0.7217474579811096","0.7111313343048096","0.7111313343048096","0.7111313343048096","0.6882702112197876","0.6882702112197876","0.6882702112197876"
"1082","0.7423317432403564","0.7423317432403564","0.7423317432403564","0.7346460819244385","0.7346460819244385","0.7346460819244385","0.6919845342636108","0.6919845342636108","0.6919845342636108","0.6976219415664673","0.6976219415664673","0.6976219415664673","0.7044235467910767","0.7044235467910767","0.7044235467910767","0.7316329479217529","0.7316329479217529","0.7316329479217529","0.7212886214256287","0.7212886214256287","0.7212886214256287","0.7289310693740845","0.7289310693740845","0.7289310693740845","0.7210848927497864","0.7210848927497864","0.7210848927497864","0.7070093750953674","0.7070093750953674","0.7070093750953674"
"1083","0.7849489450454712","0.7849489450454712","0.7849489450454712","0.7484758496284485","0.7484758496284485","0.7484758496284485","0.6979251503944397","0.6979251503944397","0.6979251503944397","0.7068142890930176","0.7068142890930176","0.7068142890930176","0.7140932679176331","0.7140932679176331","0.7140932679176331","0.7459694147109985","0.7459694147109985","0.7459694147109985","0.7306658029556274","0.7306658029556274","0.7306658029556274","0.7426201105117798","0.7426201105117798","0.7426201105117798","0.7321887016296387","0.7321887016296387","0.7321887016296387","0.7175993919372559","0.7175993919372559","0.7175993919372559"
"1084","0.7584440112113953","0.7584440112113953","0.7584440112113953","0.7451620101928711","0.7451620101928711","0.7451620101928711","0.6887608766555786","0.6887608766555786","0.6887608766555786","0.6943405866622925","0.6943405866622925","0.6943405866622925","0.7000570297241211","0.7000570297241211","0.7000570297241211","0.7461690902709961","0.7461690902709961","0.7461690902709961","0.7190972566604614","0.7190972566604614","0.7190972566604614","0.7374361753463745","0.7374361753463745","0.7374361753463745","0.7209559082984924","0.7209559082984924","0.7209559082984924","0.7016470432281494","0.7016470432281494","0.7016470432281494"
"1085","0.7604268789291382","0.7604268789291382","0.7604268789291382","0.7558963298797607","0.7558963298797607","0.7558963298797607","0.6768265962600708","0.6768265962600708","0.6768265962600708","0.6897273063659668","0.6897273063659668","0.6897273063659668","0.7011370062828064","0.7011370062828064","0.7011370062828064","0.7517780661582947","0.7517780661582947","0.7517780661582947","0.7277741432189941","0.7277741432189941","0.7277741432189941","0.7482914924621582","0.7482914924621582","0.7482914924621582","0.733100175857544","0.733100175857544","0.733100175857544","0.7063878178596497","0.7063878178596497","0.7063878178596497"
"1086","0.7866755127906799","0.7866755127906799","0.7866755127906799","0.7502541542053223","0.7502541542053223","0.7502541542053223","0.6889503598213196","0.6889503598213196","0.6889503598213196","0.6993166208267212","0.6993166208267212","0.6993166208267212","0.7067081928253174","0.7067081928253174","0.7067081928253174","0.7545356750488281","0.7545356750488281","0.7545356750488281","0.7278060913085938","0.7278060913085938","0.7278060913085938","0.7490769624710083","0.7490769624710083","0.7490769624710083","0.7321761846542358","0.7321761846542358","0.7321761846542358","0.7096524238586426","0.7096524238586426","0.7096524238586426"
"1087","0.7713028788566589","0.7713028788566589","0.7713028788566589","0.7481496334075928","0.7481496334075928","0.7481496334075928","0.6828387975692749","0.6828387975692749","0.6828387975692749","0.6941812038421631","0.6941812038421631","0.6941812038421631","0.7038746476173401","0.7038746476173401","0.7038746476173401","0.7436245679855347","0.7436245679855347","0.7436245679855347","0.7280229330062866","0.7280229330062866","0.7280229330062866","0.7407103776931763","0.7407103776931763","0.7407103776931763","0.7296657562255859","0.7296657562255859","0.7296657562255859","0.7093789577484131","0.7093789577484131","0.7093789577484131"
"1088","0.7818149924278259","0.7818149924278259","0.7818149924278259","0.7330597639083862","0.7330597639083862","0.7330597639083862","0.671781599521637","0.671781599521637","0.671781599521637","0.6815463900566101","0.6815463900566101","0.6815463900566101","0.6924216151237488","0.6924216151237488","0.6924216151237488","0.7314950823783875","0.7314950823783875","0.7314950823783875","0.7176200151443481","0.7176200151443481","0.7176200151443481","0.7286684513092041","0.7286684513092041","0.7286684513092041","0.7197620868682861","0.7197620868682861","0.7197620868682861","0.6990115642547607","0.6990115642547607","0.6990115642547607"
"1089","0.7514308094978333","0.7514308094978333","0.7514308094978333","0.7596635818481445","0.7596635818481445","0.7596635818481445","0.6983883380889893","0.6983883380889893","0.6983883380889893","0.7045446634292603","0.7045446634292603","0.7045446634292603","0.7127618193626404","0.7127618193626404","0.7127618193626404","0.7572397589683533","0.7572397589683533","0.7572397589683533","0.7340472936630249","0.7340472936630249","0.7340472936630249","0.7509075999259949","0.7509075999259949","0.7509075999259949","0.7374440431594849","0.7374440431594849","0.7374440431594849","0.7178015112876892","0.7178015112876892","0.7178015112876892"
"1090","0.7553320527076721","0.7553320527076721","0.7553320527076721","0.7570909261703491","0.7570909261703491","0.7570909261703491","0.6842566728591919","0.6842566728591919","0.6842566728591919","0.6901509761810303","0.6901509761810303","0.6901509761810303","0.7001736760139465","0.7001736760139465","0.7001736760139465","0.7577896118164062","0.7577896118164062","0.7577896118164062","0.7273294925689697","0.7273294925689697","0.7273294925689697","0.7518414855003357","0.7518414855003357","0.7518414855003357","0.7320767641067505","0.7320767641067505","0.7320767641067505","0.7035760283470154","0.7035760283470154","0.7035760283470154"
"1091","0.7544551491737366","0.7544551491737366","0.7544551491737366","0.7459942102432251","0.7459942102432251","0.7459942102432251","0.6902548670768738","0.6902548670768738","0.6902548670768738","0.7011875510215759","0.7011875510215759","0.7011875510215759","0.7097584009170532","0.7097584009170532","0.7097584009170532","0.7452788352966309","0.7452788352966309","0.7452788352966309","0.7264784574508667","0.7264784574508667","0.7264784574508667","0.7402607202529907","0.7402607202529907","0.7402607202529907","0.7298426032066345","0.7298426032066345","0.7298426032066345","0.7130359411239624","0.7130359411239624","0.7130359411239624"
"1092","0.7569304704666138","0.7569304704666138","0.7569304704666138","0.7576838731765747","0.7576838731765747","0.7576838731765747","0.6972235441207886","0.6972235441207886","0.6972235441207886","0.7105700969696045","0.7105700969696045","0.7105700969696045","0.7196897268295288","0.7196897268295288","0.7196897268295288","0.7573550939559937","0.7573550939559937","0.7573550939559937","0.7389012575149536","0.7389012575149536","0.7389012575149536","0.7527213096618652","0.7527213096618652","0.7527213096618652","0.7404605150222778","0.7404605150222778","0.7404605150222778","0.7211657762527466","0.7211657762527466","0.7211657762527466"
"1093","0.7648937702178955","0.7648937702178955","0.7648937702178955","0.740378737449646","0.740378737449646","0.740378737449646","0.6829658150672913","0.6829658150672913","0.6829658150672913","0.6940506100654602","0.6940506100654602","0.6940506100654602","0.7049887180328369","0.7049887180328369","0.7049887180328369","0.7398649454116821","0.7398649454116821","0.7398649454116821","0.7269689440727234","0.7269689440727234","0.7269689440727234","0.7373179197311401","0.7373179197311401","0.7373179197311401","0.7286591529846191","0.7286591529846191","0.7286591529846191","0.7091737985610962","0.7091737985610962","0.7091737985610962"
"1094","0.7659528255462646","0.7659528255462646","0.7659528255462646","0.7497849464416504","0.7497849464416504","0.7497849464416504","0.6945753693580627","0.6945753693580627","0.6945753693580627","0.7057065963745117","0.7057065963745117","0.7057065963745117","0.712985634803772","0.712985634803772","0.712985634803772","0.7502639293670654","0.7502639293670654","0.7502639293670654","0.7330309748649597","0.7330309748649597","0.7330309748649597","0.7457010746002197","0.7457010746002197","0.7457010746002197","0.7351042032241821","0.7351042032241821","0.7351042032241821","0.7141898274421692","0.7141898274421692","0.7141898274421692"
"1095","0.7545483112335205","0.7545483112335205","0.7545483112335205","0.7350296974182129","0.7350296974182129","0.7350296974182129","0.6785346865653992","0.6785346865653992","0.6785346865653992","0.6886125802993774","0.6886125802993774","0.6886125802993774","0.6944102048873901","0.6944102048873901","0.6944102048873901","0.7398003339767456","0.7398003339767456","0.7398003339767456","0.7169564962387085","0.7169564962387085","0.7169564962387085","0.7348914742469788","0.7348914742469788","0.7348914742469788","0.7194246053695679","0.7194246053695679","0.7194246053695679","0.6996198892593384","0.6996198892593384","0.6996198892593384"
"1096","0.7465189695358276","0.7465189695358276","0.7465189695358276","0.7523466348648071","0.7523466348648071","0.7523466348648071","0.6933026909828186","0.6933026909828186","0.6933026909828186","0.7044658660888672","0.7044658660888672","0.7044658660888672","0.711665153503418","0.711665153503418","0.711665153503418","0.7503246665000916","0.7503246665000916","0.7503246665000916","0.7279516458511353","0.7279516458511353","0.7279516458511353","0.7433614730834961","0.7433614730834961","0.7433614730834961","0.7296905517578125","0.7296905517578125","0.7296905517578125","0.711439311504364","0.711439311504364","0.711439311504364"
