"Step","tracer_ema_up_freq_1 - Teacher_teacher_gt_prob_img","tracer_ema_up_freq_1 - Teacher_teacher_gt_prob_img__MIN","tracer_ema_up_freq_1 - Teacher_teacher_gt_prob_img__MAX","tracer_ema_up_freq_500 - Teacher_teacher_gt_prob_img","tracer_ema_up_freq_500 - Teacher_teacher_gt_prob_img__MIN","tracer_ema_up_freq_500 - Teacher_teacher_gt_prob_img__MAX","tracer_bma_up_freq_2500 - Teacher_teacher_gt_prob_img","tracer_bma_up_freq_2500 - Teacher_teacher_gt_prob_img__MIN","tracer_bma_up_freq_2500 - Teacher_teacher_gt_prob_img__MAX","tracer_bma_up_freq_1000 - Teacher_teacher_gt_prob_img","tracer_bma_up_freq_1000 - Teacher_teacher_gt_prob_img__MIN","tracer_bma_up_freq_1000 - Teacher_teacher_gt_prob_img__MAX","tracer_bma_up_freq_500 - Teacher_teacher_gt_prob_img","tracer_bma_up_freq_500 - Teacher_teacher_gt_prob_img__MIN","tracer_bma_up_freq_500 - Teacher_teacher_gt_prob_img__MAX","tracer_beta_1.5 - Teacher_teacher_gt_prob_img","tracer_beta_1.5 - Teacher_teacher_gt_prob_img__MIN","tracer_beta_1.5 - Teacher_teacher_gt_prob_img__MAX","tracer_bma_up_freq_50 - Teacher_teacher_gt_prob_img","tracer_bma_up_freq_50 - Teacher_teacher_gt_prob_img__MIN","tracer_bma_up_freq_50 - Teacher_teacher_gt_prob_img__MAX","tracer_beta_1.0 - Teacher_teacher_gt_prob_img","tracer_beta_1.0 - Teacher_teacher_gt_prob_img__MIN","tracer_beta_1.0 - Teacher_teacher_gt_prob_img__MAX","tracer_bma_up_freq_5 - Teacher_teacher_gt_prob_img","tracer_bma_up_freq_5 - Teacher_teacher_gt_prob_img__MIN","tracer_bma_up_freq_5 - Teacher_teacher_gt_prob_img__MAX","tracer_beta_0.2 - Teacher_teacher_gt_prob_img","tracer_beta_0.2 - Teacher_teacher_gt_prob_img__MIN","tracer_beta_0.2 - Teacher_teacher_gt_prob_img__MAX"
"3217","0.7540093660354614","0.7540093660354614","0.7540093660354614","0.7290464639663696","0.7290464639663696","0.7290464639663696","0.5664649605751038","0.5664649605751038","0.5664649605751038","0.6058939099311829","0.6058939099311829","0.6058939099311829","0.6275867223739624","0.6275867223739624","0.6275867223739624","0.7210663557052612","0.7210663557052612","0.7210663557052612","0.6607384085655212","0.6607384085655212","0.6607384085655212","0.707499086856842","0.707499086856842","0.707499086856842","0.6661484837532043","0.6661484837532043","0.6661484837532043","0.6159404516220093","0.6159404516220093","0.6159404516220093"
"3218","0.7368937730789185","0.7368937730789185","0.7368937730789185","0.6974595785140991","0.6974595785140991","0.6974595785140991","0.5462321639060974","0.5462321639060974","0.5462321639060974","0.5814485549926758","0.5814485549926758","0.5814485549926758","0.6033951640129089","0.6033951640129089","0.6033951640129089","0.6906702518463135","0.6906702518463135","0.6906702518463135","0.6378552913665771","0.6378552913665771","0.6378552913665771","0.6792810559272766","0.6792810559272766","0.6792810559272766","0.6436601877212524","0.6436601877212524","0.6436601877212524","0.5915029048919678","0.5915029048919678","0.5915029048919678"
"3219","0.73629230260849","0.73629230260849","0.73629230260849","0.7030324935913086","0.7030324935913086","0.7030324935913086","0.5605674982070923","0.5605674982070923","0.5605674982070923","0.59361732006073","0.59361732006073","0.59361732006073","0.61188805103302","0.61188805103302","0.61188805103302","0.6931941509246826","0.6931941509246826","0.6931941509246826","0.6406590938568115","0.6406590938568115","0.6406590938568115","0.6835899353027344","0.6835899353027344","0.6835899353027344","0.646010160446167","0.646010160446167","0.646010160446167","0.6013537049293518","0.6013537049293518","0.6013537049293518"
"3220","0.7134066820144653","0.7134066820144653","0.7134066820144653","0.7035491466522217","0.7035491466522217","0.7035491466522217","0.5667492151260376","0.5667492151260376","0.5667492151260376","0.5998145341873169","0.5998145341873169","0.5998145341873169","0.6179776191711426","0.6179776191711426","0.6179776191711426","0.6948885321617126","0.6948885321617126","0.6948885321617126","0.6485203504562378","0.6485203504562378","0.6485203504562378","0.6851146221160889","0.6851146221160889","0.6851146221160889","0.6536751389503479","0.6536751389503479","0.6536751389503479","0.607507586479187","0.607507586479187","0.607507586479187"
"3221","0.7669973373413086","0.7669973373413086","0.7669973373413086","0.7062932848930359","0.7062932848930359","0.7062932848930359","0.5595841407775879","0.5595841407775879","0.5595841407775879","0.5934401750564575","0.5934401750564575","0.5934401750564575","0.6115753650665283","0.6115753650665283","0.6115753650665283","0.6936920881271362","0.6936920881271362","0.6936920881271362","0.6424798965454102","0.6424798965454102","0.6424798965454102","0.6820478439331055","0.6820478439331055","0.6820478439331055","0.6484377980232239","0.6484377980232239","0.6484377980232239","0.6036134958267212","0.6036134958267212","0.6036134958267212"
"3222","0.7270152568817139","0.7270152568817139","0.7270152568817139","0.7038916945457458","0.7038916945457458","0.7038916945457458","0.5546687245368958","0.5546687245368958","0.5546687245368958","0.5904024839401245","0.5904024839401245","0.5904024839401245","0.6121113896369934","0.6121113896369934","0.6121113896369934","0.6944599747657776","0.6944599747657776","0.6944599747657776","0.6436586380004883","0.6436586380004883","0.6436586380004883","0.6841132640838623","0.6841132640838623","0.6841132640838623","0.6488864421844482","0.6488864421844482","0.6488864421844482","0.5986279249191284","0.5986279249191284","0.5986279249191284"
"3223","0.7351955771446228","0.7351955771446228","0.7351955771446228","0.7253224849700928","0.7253224849700928","0.7253224849700928","0.5863326787948608","0.5863326787948608","0.5863326787948608","0.6208281517028809","0.6208281517028809","0.6208281517028809","0.638999342918396","0.638999342918396","0.638999342918396","0.7193191051483154","0.7193191051483154","0.7193191051483154","0.670356273651123","0.670356273651123","0.670356273651123","0.7081207036972046","0.7081207036972046","0.7081207036972046","0.6757234930992126","0.6757234930992126","0.6757234930992126","0.6277096271514893","0.6277096271514893","0.6277096271514893"
"3224","0.7449665665626526","0.7449665665626526","0.7449665665626526","0.7055802345275879","0.7055802345275879","0.7055802345275879","0.5736628174781799","0.5736628174781799","0.5736628174781799","0.6053671836853027","0.6053671836853027","0.6053671836853027","0.6215243935585022","0.6215243935585022","0.6215243935585022","0.6973565816879272","0.6973565816879272","0.6973565816879272","0.648791491985321","0.648791491985321","0.648791491985321","0.6872984170913696","0.6872984170913696","0.6872984170913696","0.653357207775116","0.653357207775116","0.653357207775116","0.6099025011062622","0.6099025011062622","0.6099025011062622"
"3225","0.7773885726928711","0.7773885726928711","0.7773885726928711","0.6776007413864136","0.6776007413864136","0.6776007413864136","0.5537117719650269","0.5537117719650269","0.5537117719650269","0.5850238800048828","0.5850238800048828","0.5850238800048828","0.6011073589324951","0.6011073589324951","0.6011073589324951","0.6698590517044067","0.6698590517044067","0.6698590517044067","0.6224647760391235","0.6224647760391235","0.6224647760391235","0.6586678624153137","0.6586678624153137","0.6586678624153137","0.6272407174110413","0.6272407174110413","0.6272407174110413","0.5893558859825134","0.5893558859825134","0.5893558859825134"
"3226","0.7580122947692871","0.7580122947692871","0.7580122947692871","0.6927821636199951","0.6927821636199951","0.6927821636199951","0.5580342411994934","0.5580342411994934","0.5580342411994934","0.5915763974189758","0.5915763974189758","0.5915763974189758","0.6092618107795715","0.6092618107795715","0.6092618107795715","0.6835310459136963","0.6835310459136963","0.6835310459136963","0.635625958442688","0.635625958442688","0.635625958442688","0.6738953590393066","0.6738953590393066","0.6738953590393066","0.6420540809631348","0.6420540809631348","0.6420540809631348","0.5984927415847778","0.5984927415847778","0.5984927415847778"
"3227","0.7265347242355347","0.7265347242355347","0.7265347242355347","0.7102502584457397","0.7102502584457397","0.7102502584457397","0.5462688207626343","0.5462688207626343","0.5462688207626343","0.5859612226486206","0.5859612226486206","0.5859612226486206","0.6095684766769409","0.6095684766769409","0.6095684766769409","0.6986063122749329","0.6986063122749329","0.6986063122749329","0.6427253484725952","0.6427253484725952","0.6427253484725952","0.688057541847229","0.688057541847229","0.688057541847229","0.6494947671890259","0.6494947671890259","0.6494947671890259","0.5935603380203247","0.5935603380203247","0.5935603380203247"
"3228","0.7389639616012573","0.7389639616012573","0.7389639616012573","0.7169973850250244","0.7169973850250244","0.7169973850250244","0.5640209913253784","0.5640209913253784","0.5640209913253784","0.6006408929824829","0.6006408929824829","0.6006408929824829","0.6219573616981506","0.6219573616981506","0.6219573616981506","0.7077666521072388","0.7077666521072388","0.7077666521072388","0.6549601554870605","0.6549601554870605","0.6549601554870605","0.6975178718566895","0.6975178718566895","0.6975178718566895","0.6605739593505859","0.6605739593505859","0.6605739593505859","0.6072609424591064","0.6072609424591064","0.6072609424591064"
"3229","0.7413462400436401","0.7413462400436401","0.7413462400436401","0.6792969703674316","0.6792969703674316","0.6792969703674316","0.548737645149231","0.548737645149231","0.548737645149231","0.5762094259262085","0.5762094259262085","0.5762094259262085","0.5919665098190308","0.5919665098190308","0.5919665098190308","0.6691177487373352","0.6691177487373352","0.6691177487373352","0.6189188957214355","0.6189188957214355","0.6189188957214355","0.6590563058853149","0.6590563058853149","0.6590563058853149","0.6239858865737915","0.6239858865737915","0.6239858865737915","0.5820468068122864","0.5820468068122864","0.5820468068122864"
"3230","0.7633416056632996","0.7633416056632996","0.7633416056632996","0.6751627922058105","0.6751627922058105","0.6751627922058105","0.5338904857635498","0.5338904857635498","0.5338904857635498","0.5703918933868408","0.5703918933868408","0.5703918933868408","0.5880566239356995","0.5880566239356995","0.5880566239356995","0.6680888533592224","0.6680888533592224","0.6680888533592224","0.6187390685081482","0.6187390685081482","0.6187390685081482","0.6590374708175659","0.6590374708175659","0.6590374708175659","0.6238679885864258","0.6238679885864258","0.6238679885864258","0.5765390396118164","0.5765390396118164","0.5765390396118164"
"3231","0.7271972298622131","0.7271972298622131","0.7271972298622131","0.7097139358520508","0.7097139358520508","0.7097139358520508","0.5633158087730408","0.5633158087730408","0.5633158087730408","0.6002553701400757","0.6002553701400757","0.6002553701400757","0.6188980340957642","0.6188980340957642","0.6188980340957642","0.6986510753631592","0.6986510753631592","0.6986510753631592","0.6481574773788452","0.6481574773788452","0.6481574773788452","0.68671715259552","0.68671715259552","0.68671715259552","0.6526736617088318","0.6526736617088318","0.6526736617088318","0.6079095005989075","0.6079095005989075","0.6079095005989075"
"3232","0.7519288659095764","0.7519288659095764","0.7519288659095764","0.7053968906402588","0.7053968906402588","0.7053968906402588","0.5586402416229248","0.5586402416229248","0.5586402416229248","0.594440758228302","0.594440758228302","0.594440758228302","0.615784764289856","0.615784764289856","0.615784764289856","0.6952695846557617","0.6952695846557617","0.6952695846557617","0.644356906414032","0.644356906414032","0.644356906414032","0.6844503879547119","0.6844503879547119","0.6844503879547119","0.650387704372406","0.650387704372406","0.650387704372406","0.601558268070221","0.601558268070221","0.601558268070221"
"3233","0.7481588125228882","0.7481588125228882","0.7481588125228882","0.7098797559738159","0.7098797559738159","0.7098797559738159","0.573273777961731","0.573273777961731","0.573273777961731","0.6069132089614868","0.6069132089614868","0.6069132089614868","0.6224378347396851","0.6224378347396851","0.6224378347396851","0.701339602470398","0.701339602470398","0.701339602470398","0.6519098877906799","0.6519098877906799","0.6519098877906799","0.691818118095398","0.691818118095398","0.691818118095398","0.6566476821899414","0.6566476821899414","0.6566476821899414","0.6108558177947998","0.6108558177947998","0.6108558177947998"
"3234","0.7535570859909058","0.7535570859909058","0.7535570859909058","0.7044987082481384","0.7044987082481384","0.7044987082481384","0.5748973488807678","0.5748973488807678","0.5748973488807678","0.6107689738273621","0.6107689738273621","0.6107689738273621","0.6287223100662231","0.6287223100662231","0.6287223100662231","0.6978799104690552","0.6978799104690552","0.6978799104690552","0.656927227973938","0.656927227973938","0.656927227973938","0.6880736351013184","0.6880736351013184","0.6880736351013184","0.6611706018447876","0.6611706018447876","0.6611706018447876","0.616673469543457","0.616673469543457","0.616673469543457"
"3235","0.7423182725906372","0.7423182725906372","0.7423182725906372","0.7226636409759521","0.7226636409759521","0.7226636409759521","0.5706663131713867","0.5706663131713867","0.5706663131713867","0.6079000234603882","0.6079000234603882","0.6079000234603882","0.6266447305679321","0.6266447305679321","0.6266447305679321","0.7138795852661133","0.7138795852661133","0.7138795852661133","0.6612070798873901","0.6612070798873901","0.6612070798873901","0.702507495880127","0.702507495880127","0.702507495880127","0.6670620441436768","0.6670620441436768","0.6670620441436768","0.6182084083557129","0.6182084083557129","0.6182084083557129"
"3236","0.73401939868927","0.73401939868927","0.73401939868927","0.7134982347488403","0.7134982347488403","0.7134982347488403","0.5838747024536133","0.5838747024536133","0.5838747024536133","0.6162090301513672","0.6162090301513672","0.6162090301513672","0.6332021951675415","0.6332021951675415","0.6332021951675415","0.7029287815093994","0.7029287815093994","0.7029287815093994","0.6580613255500793","0.6580613255500793","0.6580613255500793","0.6911239624023438","0.6911239624023438","0.6911239624023438","0.6614493727684021","0.6614493727684021","0.6614493727684021","0.6226404905319214","0.6226404905319214","0.6226404905319214"
"3237","0.7227705121040344","0.7227705121040344","0.7227705121040344","0.6997536420822144","0.6997536420822144","0.6997536420822144","0.568589448928833","0.568589448928833","0.568589448928833","0.5979725122451782","0.5979725122451782","0.5979725122451782","0.6171584129333496","0.6171584129333496","0.6171584129333496","0.6947437524795532","0.6947437524795532","0.6947437524795532","0.6459378600120544","0.6459378600120544","0.6459378600120544","0.6826683878898621","0.6826683878898621","0.6826683878898621","0.6519922018051147","0.6519922018051147","0.6519922018051147","0.605338454246521","0.605338454246521","0.605338454246521"
"3238","0.720772922039032","0.720772922039032","0.720772922039032","0.6952065825462341","0.6952065825462341","0.6952065825462341","0.539490818977356","0.539490818977356","0.539490818977356","0.5801778435707092","0.5801778435707092","0.5801778435707092","0.602665364742279","0.602665364742279","0.602665364742279","0.6859761476516724","0.6859761476516724","0.6859761476516724","0.6361505389213562","0.6361505389213562","0.6361505389213562","0.6772014498710632","0.6772014498710632","0.6772014498710632","0.6417903900146484","0.6417903900146484","0.6417903900146484","0.5912003517150879","0.5912003517150879","0.5912003517150879"
"3239","0.7506366968154907","0.7506366968154907","0.7506366968154907","0.7117090225219727","0.7117090225219727","0.7117090225219727","0.5751975774765015","0.5751975774765015","0.5751975774765015","0.605563759803772","0.605563759803772","0.605563759803772","0.6239615082740784","0.6239615082740784","0.6239615082740784","0.7038933038711548","0.7038933038711548","0.7038933038711548","0.6523134708404541","0.6523134708404541","0.6523134708404541","0.6913440227508545","0.6913440227508545","0.6913440227508545","0.6585861444473267","0.6585861444473267","0.6585861444473267","0.6130378246307373","0.6130378246307373","0.6130378246307373"
"3240","0.7540793418884277","0.7540793418884277","0.7540793418884277","0.6905386447906494","0.6905386447906494","0.6905386447906494","0.5445790886878967","0.5445790886878967","0.5445790886878967","0.5816831588745117","0.5816831588745117","0.5816831588745117","0.6010352373123169","0.6010352373123169","0.6010352373123169","0.6827825903892517","0.6827825903892517","0.6827825903892517","0.6311744451522827","0.6311744451522827","0.6311744451522827","0.6725323796272278","0.6725323796272278","0.6725323796272278","0.6380382180213928","0.6380382180213928","0.6380382180213928","0.588158905506134","0.588158905506134","0.588158905506134"
"3241","0.7228308916091919","0.7228308916091919","0.7228308916091919","0.6915041208267212","0.6915041208267212","0.6915041208267212","0.5762473344802856","0.5762473344802856","0.5762473344802856","0.6059138774871826","0.6059138774871826","0.6059138774871826","0.6205118894577026","0.6205118894577026","0.6205118894577026","0.6806077361106873","0.6806077361106873","0.6806077361106873","0.6414597034454346","0.6414597034454346","0.6414597034454346","0.670965850353241","0.670965850353241","0.670965850353241","0.6456665992736816","0.6456665992736816","0.6456665992736816","0.609266996383667","0.609266996383667","0.609266996383667"
"3242","0.7471662759780884","0.7471662759780884","0.7471662759780884","0.7098224759101868","0.7098224759101868","0.7098224759101868","0.5615156888961792","0.5615156888961792","0.5615156888961792","0.5982779860496521","0.5982779860496521","0.5982779860496521","0.6169700622558594","0.6169700622558594","0.6169700622558594","0.7042031288146973","0.7042031288146973","0.7042031288146973","0.6482401490211487","0.6482401490211487","0.6482401490211487","0.6927915215492249","0.6927915215492249","0.6927915215492249","0.6544402837753296","0.6544402837753296","0.6544402837753296","0.6045565605163574","0.6045565605163574","0.6045565605163574"
"3243","0.7550914287567139","0.7550914287567139","0.7550914287567139","0.7109065055847168","0.7109065055847168","0.7109065055847168","0.551450788974762","0.551450788974762","0.551450788974762","0.58998703956604","0.58998703956604","0.58998703956604","0.6136472821235657","0.6136472821235657","0.6136472821235657","0.7004575729370117","0.7004575729370117","0.7004575729370117","0.6446587443351746","0.6446587443351746","0.6446587443351746","0.6890441179275513","0.6890441179275513","0.6890441179275513","0.6499669551849365","0.6499669551849365","0.6499669551849365","0.5985859036445618","0.5985859036445618","0.5985859036445618"
"3244","0.7566310167312622","0.7566310167312622","0.7566310167312622","0.6819714903831482","0.6819714903831482","0.6819714903831482","0.5356663465499878","0.5356663465499878","0.5356663465499878","0.5715727806091309","0.5715727806091309","0.5715727806091309","0.5891530513763428","0.5891530513763428","0.5891530513763428","0.6731436252593994","0.6731436252593994","0.6731436252593994","0.6195623278617859","0.6195623278617859","0.6195623278617859","0.6616875529289246","0.6616875529289246","0.6616875529289246","0.624942421913147","0.624942421913147","0.624942421913147","0.579007625579834","0.579007625579834","0.579007625579834"
"3245","0.7476308941841125","0.7476308941841125","0.7476308941841125","0.7111616134643555","0.7111616134643555","0.7111616134643555","0.5787087082862854","0.5787087082862854","0.5787087082862854","0.6111141443252563","0.6111141443252563","0.6111141443252563","0.6311120986938477","0.6311120986938477","0.6311120986938477","0.7002887725830078","0.7002887725830078","0.7002887725830078","0.6565724611282349","0.6565724611282349","0.6565724611282349","0.6917754411697388","0.6917754411697388","0.6917754411697388","0.6616215705871582","0.6616215705871582","0.6616215705871582","0.6193156838417053","0.6193156838417053","0.6193156838417053"
"3246","0.750573456287384","0.750573456287384","0.750573456287384","0.7250704765319824","0.7250704765319824","0.7250704765319824","0.5844011306762695","0.5844011306762695","0.5844011306762695","0.6164873838424683","0.6164873838424683","0.6164873838424683","0.6345753073692322","0.6345753073692322","0.6345753073692322","0.7170195579528809","0.7170195579528809","0.7170195579528809","0.6652894020080566","0.6652894020080566","0.6652894020080566","0.7060175538063049","0.7060175538063049","0.7060175538063049","0.6710784435272217","0.6710784435272217","0.6710784435272217","0.6231029629707336","0.6231029629707336","0.6231029629707336"
"3247","0.7506797313690186","0.7506797313690186","0.7506797313690186","0.6829981803894043","0.6829981803894043","0.6829981803894043","0.542095959186554","0.542095959186554","0.542095959186554","0.5778164863586426","0.5778164863586426","0.5778164863586426","0.5976954102516174","0.5976954102516174","0.5976954102516174","0.6751314997673035","0.6751314997673035","0.6751314997673035","0.6266762018203735","0.6266762018203735","0.6266762018203735","0.6662817001342773","0.6662817001342773","0.6662817001342773","0.6323550939559937","0.6323550939559937","0.6323550939559937","0.5860172510147095","0.5860172510147095","0.5860172510147095"
"3248","0.7347903847694397","0.7347903847694397","0.7347903847694397","0.6884822249412537","0.6884822249412537","0.6884822249412537","0.565314531326294","0.565314531326294","0.565314531326294","0.5971541404724121","0.5971541404724121","0.5971541404724121","0.6151610016822815","0.6151610016822815","0.6151610016822815","0.6809098124504089","0.6809098124504089","0.6809098124504089","0.6384994983673096","0.6384994983673096","0.6384994983673096","0.6735464334487915","0.6735464334487915","0.6735464334487915","0.6417161226272583","0.6417161226272583","0.6417161226272583","0.6020904779434204","0.6020904779434204","0.6020904779434204"
"3249","0.7017723321914673","0.7017723321914673","0.7017723321914673","0.7228610515594482","0.7228610515594482","0.7228610515594482","0.5698550343513489","0.5698550343513489","0.5698550343513489","0.6061619520187378","0.6061619520187378","0.6061619520187378","0.6261799335479736","0.6261799335479736","0.6261799335479736","0.7126853466033936","0.7126853466033936","0.7126853466033936","0.6577565670013428","0.6577565670013428","0.6577565670013428","0.7009961009025574","0.7009961009025574","0.7009961009025574","0.6637426018714905","0.6637426018714905","0.6637426018714905","0.6157488226890564","0.6157488226890564","0.6157488226890564"
"3250","0.7373448610305786","0.7373448610305786","0.7373448610305786","0.6786897778511047","0.6786897778511047","0.6786897778511047","0.5322657823562622","0.5322657823562622","0.5322657823562622","0.5678198933601379","0.5678198933601379","0.5678198933601379","0.5876684188842773","0.5876684188842773","0.5876684188842773","0.668828010559082","0.668828010559082","0.668828010559082","0.6168135404586792","0.6168135404586792","0.6168135404586792","0.6572085618972778","0.6572085618972778","0.6572085618972778","0.6211057901382446","0.6211057901382446","0.6211057901382446","0.5724892616271973","0.5724892616271973","0.5724892616271973"
"3251","0.7229815125465393","0.7229815125465393","0.7229815125465393","0.7160660028457642","0.7160660028457642","0.7160660028457642","0.554592490196228","0.554592490196228","0.554592490196228","0.5919145345687866","0.5919145345687866","0.5919145345687866","0.613065779209137","0.613065779209137","0.613065779209137","0.7066587209701538","0.7066587209701538","0.7066587209701538","0.6481189131736755","0.6481189131736755","0.6481189131736755","0.6950029134750366","0.6950029134750366","0.6950029134750366","0.6536225080490112","0.6536225080490112","0.6536225080490112","0.5991218090057373","0.5991218090057373","0.5991218090057373"
"3252","0.7505600452423096","0.7505600452423096","0.7505600452423096","0.6837081909179688","0.6837081909179688","0.6837081909179688","0.5396615266799927","0.5396615266799927","0.5396615266799927","0.5726009607315063","0.5726009607315063","0.5726009607315063","0.5919926166534424","0.5919926166534424","0.5919926166534424","0.6752289533615112","0.6752289533615112","0.6752289533615112","0.6201167106628418","0.6201167106628418","0.6201167106628418","0.6626409888267517","0.6626409888267517","0.6626409888267517","0.6274198889732361","0.6274198889732361","0.6274198889732361","0.5779953002929688","0.5779953002929688","0.5779953002929688"
"3253","0.7450792789459229","0.7450792789459229","0.7450792789459229","0.6946343779563904","0.6946343779563904","0.6946343779563904","0.5503050088882446","0.5503050088882446","0.5503050088882446","0.585770845413208","0.585770845413208","0.585770845413208","0.6068862676620483","0.6068862676620483","0.6068862676620483","0.6846797466278076","0.6846797466278076","0.6846797466278076","0.6382534503936768","0.6382534503936768","0.6382534503936768","0.6757320165634155","0.6757320165634155","0.6757320165634155","0.6447561383247375","0.6447561383247375","0.6447561383247375","0.5951371788978577","0.5951371788978577","0.5951371788978577"
"3254","0.7547296285629272","0.7547296285629272","0.7547296285629272","0.7012348771095276","0.7012348771095276","0.7012348771095276","0.5640499591827393","0.5640499591827393","0.5640499591827393","0.5970566272735596","0.5970566272735596","0.5970566272735596","0.6155689358711243","0.6155689358711243","0.6155689358711243","0.6886491775512695","0.6886491775512695","0.6886491775512695","0.6445642709732056","0.6445642709732056","0.6445642709732056","0.6795758008956909","0.6795758008956909","0.6795758008956909","0.6489676237106323","0.6489676237106323","0.6489676237106323","0.6062213182449341","0.6062213182449341","0.6062213182449341"
"3255","0.7470899820327759","0.7470899820327759","0.7470899820327759","0.698359489440918","0.698359489440918","0.698359489440918","0.5727019309997559","0.5727019309997559","0.5727019309997559","0.6052771210670471","0.6052771210670471","0.6052771210670471","0.6229658126831055","0.6229658126831055","0.6229658126831055","0.6890662908554077","0.6890662908554077","0.6890662908554077","0.6455658674240112","0.6455658674240112","0.6455658674240112","0.6794525384902954","0.6794525384902954","0.6794525384902954","0.6498918533325195","0.6498918533325195","0.6498918533325195","0.6088515520095825","0.6088515520095825","0.6088515520095825"
"3256","0.7347379326820374","0.7347379326820374","0.7347379326820374","0.7094987630844116","0.7094987630844116","0.7094987630844116","0.566924512386322","0.566924512386322","0.566924512386322","0.6038577556610107","0.6038577556610107","0.6038577556610107","0.6228090524673462","0.6228090524673462","0.6228090524673462","0.6999887228012085","0.6999887228012085","0.6999887228012085","0.6517592668533325","0.6517592668533325","0.6517592668533325","0.6895133852958679","0.6895133852958679","0.6895133852958679","0.657425582408905","0.657425582408905","0.657425582408905","0.6113758087158203","0.6113758087158203","0.6113758087158203"
"3257","0.712164580821991","0.712164580821991","0.712164580821991","0.6993679404258728","0.6993679404258728","0.6993679404258728","0.5657535791397095","0.5657535791397095","0.5657535791397095","0.598743200302124","0.598743200302124","0.598743200302124","0.615811824798584","0.615811824798584","0.615811824798584","0.6886625289916992","0.6886625289916992","0.6886625289916992","0.6429042816162109","0.6429042816162109","0.6429042816162109","0.6797995567321777","0.6797995567321777","0.6797995567321777","0.6485376358032227","0.6485376358032227","0.6485376358032227","0.6030508279800415","0.6030508279800415","0.6030508279800415"
"3258","0.7665913105010986","0.7665913105010986","0.7665913105010986","0.6935482025146484","0.6935482025146484","0.6935482025146484","0.5476964712142944","0.5476964712142944","0.5476964712142944","0.5795450806617737","0.5795450806617737","0.5795450806617737","0.5974775552749634","0.5974775552749634","0.5974775552749634","0.682951033115387","0.682951033115387","0.682951033115387","0.626509428024292","0.626509428024292","0.626509428024292","0.6704769134521484","0.6704769134521484","0.6704769134521484","0.6322119235992432","0.6322119235992432","0.6322119235992432","0.5852047204971313","0.5852047204971313","0.5852047204971313"
"3259","0.7386473417282104","0.7386473417282104","0.7386473417282104","0.6970791816711426","0.6970791816711426","0.6970791816711426","0.5395070314407349","0.5395070314407349","0.5395070314407349","0.5757412314414978","0.5757412314414978","0.5757412314414978","0.5967835187911987","0.5967835187911987","0.5967835187911987","0.6875994205474854","0.6875994205474854","0.6875994205474854","0.6324666738510132","0.6324666738510132","0.6324666738510132","0.6765232682228088","0.6765232682228088","0.6765232682228088","0.6387031078338623","0.6387031078338623","0.6387031078338623","0.5847832560539246","0.5847832560539246","0.5847832560539246"
"3260","0.7480405569076538","0.7480405569076538","0.7480405569076538","0.7224340438842773","0.7224340438842773","0.7224340438842773","0.5795184373855591","0.5795184373855591","0.5795184373855591","0.6134870052337646","0.6134870052337646","0.6134870052337646","0.6309126615524292","0.6309126615524292","0.6309126615524292","0.7116779685020447","0.7116779685020447","0.7116779685020447","0.6616338491439819","0.6616338491439819","0.6616338491439819","0.7002242803573608","0.7002242803573608","0.7002242803573608","0.6654561161994934","0.6654561161994934","0.6654561161994934","0.6199182271957397","0.6199182271957397","0.6199182271957397"
"3261","0.7662554383277893","0.7662554383277893","0.7662554383277893","0.7138175964355469","0.7138175964355469","0.7138175964355469","0.5743675231933594","0.5743675231933594","0.5743675231933594","0.611333966255188","0.611333966255188","0.611333966255188","0.6288228631019592","0.6288228631019592","0.6288228631019592","0.7061517238616943","0.7061517238616943","0.7061517238616943","0.6572186946868896","0.6572186946868896","0.6572186946868896","0.695024311542511","0.695024311542511","0.695024311542511","0.6623045206069946","0.6623045206069946","0.6623045206069946","0.6159363985061646","0.6159363985061646","0.6159363985061646"
"3262","0.7547752857208252","0.7547752857208252","0.7547752857208252","0.7010721564292908","0.7010721564292908","0.7010721564292908","0.565273642539978","0.565273642539978","0.565273642539978","0.597106397151947","0.597106397151947","0.597106397151947","0.6167914867401123","0.6167914867401123","0.6167914867401123","0.691516637802124","0.691516637802124","0.691516637802124","0.6452363729476929","0.6452363729476929","0.6452363729476929","0.6825171709060669","0.6825171709060669","0.6825171709060669","0.6498763561248779","0.6498763561248779","0.6498763561248779","0.6062858700752258","0.6062858700752258","0.6062858700752258"
"3263","0.744911789894104","0.744911789894104","0.744911789894104","0.7179139852523804","0.7179139852523804","0.7179139852523804","0.5663459300994873","0.5663459300994873","0.5663459300994873","0.6040149331092834","0.6040149331092834","0.6040149331092834","0.6245944499969482","0.6245944499969482","0.6245944499969482","0.7097344994544983","0.7097344994544983","0.7097344994544983","0.6553674936294556","0.6553674936294556","0.6553674936294556","0.6977328062057495","0.6977328062057495","0.6977328062057495","0.6610576510429382","0.6610576510429382","0.6610576510429382","0.612239420413971","0.612239420413971","0.612239420413971"
