"Step","tracer_ema_up_freq_1 - Teacher_teacher_student_agreement_combined","tracer_ema_up_freq_1 - Teacher_teacher_student_agreement_combined__MIN","tracer_ema_up_freq_1 - Teacher_teacher_student_agreement_combined__MAX","tracer_ema_up_freq_500 - Teacher_teacher_student_agreement_combined","tracer_ema_up_freq_500 - Teacher_teacher_student_agreement_combined__MIN","tracer_ema_up_freq_500 - Teacher_teacher_student_agreement_combined__MAX","tracer_bma_up_freq_2500 - Teacher_teacher_student_agreement_combined","tracer_bma_up_freq_2500 - Teacher_teacher_student_agreement_combined__MIN","tracer_bma_up_freq_2500 - Teacher_teacher_student_agreement_combined__MAX","tracer_bma_up_freq_1000 - Teacher_teacher_student_agreement_combined","tracer_bma_up_freq_1000 - Teacher_teacher_student_agreement_combined__MIN","tracer_bma_up_freq_1000 - Teacher_teacher_student_agreement_combined__MAX","tracer_bma_up_freq_500 - Teacher_teacher_student_agreement_combined","tracer_bma_up_freq_500 - Teacher_teacher_student_agreement_combined__MIN","tracer_bma_up_freq_500 - Teacher_teacher_student_agreement_combined__MAX","tracer_beta_1.5 - Teacher_teacher_student_agreement_combined","tracer_beta_1.5 - Teacher_teacher_student_agreement_combined__MIN","tracer_beta_1.5 - Teacher_teacher_student_agreement_combined__MAX","tracer_bma_up_freq_50 - Teacher_teacher_student_agreement_combined","tracer_bma_up_freq_50 - Teacher_teacher_student_agreement_combined__MIN","tracer_bma_up_freq_50 - Teacher_teacher_student_agreement_combined__MAX","tracer_beta_1.0 - Teacher_teacher_student_agreement_combined","tracer_beta_1.0 - Teacher_teacher_student_agreement_combined__MIN","tracer_beta_1.0 - Teacher_teacher_student_agreement_combined__MAX","tracer_bma_up_freq_5 - Teacher_teacher_student_agreement_combined","tracer_bma_up_freq_5 - Teacher_teacher_student_agreement_combined__MIN","tracer_bma_up_freq_5 - Teacher_teacher_student_agreement_combined__MAX","tracer_beta_0.2 - Teacher_teacher_student_agreement_combined","tracer_beta_0.2 - Teacher_teacher_student_agreement_combined__MIN","tracer_beta_0.2 - Teacher_teacher_student_agreement_combined__MAX"
"4395","0.966796875","0.966796875","0.966796875","0.947265625","0.947265625","0.947265625","0.87109375","0.87109375","0.87109375","0.890625","0.890625","0.890625","0.9052734375","0.9052734375","0.9052734375","0.9248046875","0.9248046875","0.9248046875","0.9208984375","0.9208984375","0.9208984375","0.9228515625","0.9228515625","0.9228515625","0.9130859375","0.9130859375","0.9130859375","0.8974609375","0.8974609375","0.8974609375"
"4396","0.9619140625","0.9619140625","0.9619140625","0.951171875","0.951171875","0.951171875","0.8642578125","0.8642578125","0.8642578125","0.890625","0.890625","0.890625","0.9013671875","0.9013671875","0.9013671875","0.9345703125","0.9345703125","0.9345703125","0.912109375","0.912109375","0.912109375","0.9404296875","0.9404296875","0.9404296875","0.9072265625","0.9072265625","0.9072265625","0.8994140625","0.8994140625","0.8994140625"
"4397","0.9716796875","0.9716796875","0.9716796875","0.94921875","0.94921875","0.94921875","0.87109375","0.87109375","0.87109375","0.9072265625","0.9072265625","0.9072265625","0.9189453125","0.9189453125","0.9189453125","0.91015625","0.91015625","0.91015625","0.9208984375","0.9208984375","0.9208984375","0.931640625","0.931640625","0.931640625","0.92578125","0.92578125","0.92578125","0.91015625","0.91015625","0.91015625"
"4398","0.9619140625","0.9619140625","0.9619140625","0.9443359375","0.9443359375","0.9443359375","0.8935546875","0.8935546875","0.8935546875","0.9130859375","0.9130859375","0.9130859375","0.92578125","0.92578125","0.92578125","0.9306640625","0.9306640625","0.9306640625","0.912109375","0.912109375","0.912109375","0.9287109375","0.9287109375","0.9287109375","0.927734375","0.927734375","0.927734375","0.9033203125","0.9033203125","0.9033203125"
"4399","0.9541015625","0.9541015625","0.9541015625","0.9560546875","0.9560546875","0.9560546875","0.865234375","0.865234375","0.865234375","0.904296875","0.904296875","0.904296875","0.90625","0.90625","0.90625","0.9228515625","0.9228515625","0.9228515625","0.916015625","0.916015625","0.916015625","0.9365234375","0.9365234375","0.9365234375","0.91796875","0.91796875","0.91796875","0.8994140625","0.8994140625","0.8994140625"
"4400","0.9560546875","0.9560546875","0.9560546875","0.95703125","0.95703125","0.95703125","0.8779296875","0.8779296875","0.8779296875","0.9013671875","0.9013671875","0.9013671875","0.927734375","0.927734375","0.927734375","0.9287109375","0.9287109375","0.9287109375","0.923828125","0.923828125","0.923828125","0.93359375","0.93359375","0.93359375","0.9248046875","0.9248046875","0.9248046875","0.90625","0.90625","0.90625"
"4401","0.9658203125","0.9658203125","0.9658203125","0.9462890625","0.9462890625","0.9462890625","0.8671875","0.8671875","0.8671875","0.89453125","0.89453125","0.89453125","0.90625","0.90625","0.90625","0.927734375","0.927734375","0.927734375","0.921875","0.921875","0.921875","0.9462890625","0.9462890625","0.9462890625","0.9208984375","0.9208984375","0.9208984375","0.9013671875","0.9013671875","0.9013671875"
"4402","0.9716796875","0.9716796875","0.9716796875","0.9453125","0.9453125","0.9453125","0.8828125","0.8828125","0.8828125","0.9033203125","0.9033203125","0.9033203125","0.91015625","0.91015625","0.91015625","0.93359375","0.93359375","0.93359375","0.9140625","0.9140625","0.9140625","0.9228515625","0.9228515625","0.9228515625","0.9130859375","0.9130859375","0.9130859375","0.90625","0.90625","0.90625"
"4403","0.9658203125","0.9658203125","0.9658203125","0.9404296875","0.9404296875","0.9404296875","0.884765625","0.884765625","0.884765625","0.89453125","0.89453125","0.89453125","0.8955078125","0.8955078125","0.8955078125","0.912109375","0.912109375","0.912109375","0.919921875","0.919921875","0.919921875","0.9169921875","0.9169921875","0.9169921875","0.919921875","0.919921875","0.919921875","0.904296875","0.904296875","0.904296875"
"4404","0.95703125","0.95703125","0.95703125","0.9521484375","0.9521484375","0.9521484375","0.8642578125","0.8642578125","0.8642578125","0.904296875","0.904296875","0.904296875","0.9189453125","0.9189453125","0.9189453125","0.921875","0.921875","0.921875","0.9267578125","0.9267578125","0.9267578125","0.9375","0.9375","0.9375","0.9228515625","0.9228515625","0.9228515625","0.89453125","0.89453125","0.89453125"
"4405","0.9697265625","0.9697265625","0.9697265625","0.9580078125","0.9580078125","0.9580078125","0.8583984375","0.8583984375","0.8583984375","0.8974609375","0.8974609375","0.8974609375","0.8984375","0.8984375","0.8984375","0.9345703125","0.9345703125","0.9345703125","0.91796875","0.91796875","0.91796875","0.9345703125","0.9345703125","0.9345703125","0.92578125","0.92578125","0.92578125","0.87890625","0.87890625","0.87890625"
"4406","0.974609375","0.974609375","0.974609375","0.9462890625","0.9462890625","0.9462890625","0.8720703125","0.8720703125","0.8720703125","0.9111328125","0.9111328125","0.9111328125","0.9111328125","0.9111328125","0.9111328125","0.927734375","0.927734375","0.927734375","0.931640625","0.931640625","0.931640625","0.9248046875","0.9248046875","0.9248046875","0.94921875","0.94921875","0.94921875","0.91015625","0.91015625","0.91015625"
"4407","0.96484375","0.96484375","0.96484375","0.953125","0.953125","0.953125","0.8720703125","0.8720703125","0.8720703125","0.908203125","0.908203125","0.908203125","0.9296875","0.9296875","0.9296875","0.927734375","0.927734375","0.927734375","0.9345703125","0.9345703125","0.9345703125","0.9287109375","0.9287109375","0.9287109375","0.9326171875","0.9326171875","0.9326171875","0.9072265625","0.9072265625","0.9072265625"
"4408","0.9638671875","0.9638671875","0.9638671875","0.9638671875","0.9638671875","0.9638671875","0.8515625","0.8515625","0.8515625","0.89453125","0.89453125","0.89453125","0.896484375","0.896484375","0.896484375","0.9443359375","0.9443359375","0.9443359375","0.923828125","0.923828125","0.923828125","0.947265625","0.947265625","0.947265625","0.92578125","0.92578125","0.92578125","0.8857421875","0.8857421875","0.8857421875"
"4409","0.9580078125","0.9580078125","0.9580078125","0.953125","0.953125","0.953125","0.869140625","0.869140625","0.869140625","0.8984375","0.8984375","0.8984375","0.91015625","0.91015625","0.91015625","0.9208984375","0.9208984375","0.9208984375","0.9375","0.9375","0.9375","0.93359375","0.93359375","0.93359375","0.94140625","0.94140625","0.94140625","0.90234375","0.90234375","0.90234375"
"4410","0.9697265625","0.9697265625","0.9697265625","0.9482421875","0.9482421875","0.9482421875","0.8564453125","0.8564453125","0.8564453125","0.8818359375","0.8818359375","0.8818359375","0.89453125","0.89453125","0.89453125","0.9326171875","0.9326171875","0.9326171875","0.9169921875","0.9169921875","0.9169921875","0.9462890625","0.9462890625","0.9462890625","0.9208984375","0.9208984375","0.9208984375","0.8828125","0.8828125","0.8828125"
"4411","0.9482421875","0.9482421875","0.9482421875","0.95703125","0.95703125","0.95703125","0.869140625","0.869140625","0.869140625","0.8916015625","0.8916015625","0.8916015625","0.912109375","0.912109375","0.912109375","0.9443359375","0.9443359375","0.9443359375","0.9296875","0.9296875","0.9296875","0.939453125","0.939453125","0.939453125","0.916015625","0.916015625","0.916015625","0.9052734375","0.9052734375","0.9052734375"
"4412","0.9736328125","0.9736328125","0.9736328125","0.9384765625","0.9384765625","0.9384765625","0.8779296875","0.8779296875","0.8779296875","0.896484375","0.896484375","0.896484375","0.904296875","0.904296875","0.904296875","0.916015625","0.916015625","0.916015625","0.9130859375","0.9130859375","0.9130859375","0.9287109375","0.9287109375","0.9287109375","0.9091796875","0.9091796875","0.9091796875","0.900390625","0.900390625","0.900390625"
"4413","0.966796875","0.966796875","0.966796875","0.955078125","0.955078125","0.955078125","0.8916015625","0.8916015625","0.8916015625","0.9208984375","0.9208984375","0.9208984375","0.9384765625","0.9384765625","0.9384765625","0.9296875","0.9296875","0.9296875","0.9306640625","0.9306640625","0.9306640625","0.9384765625","0.9384765625","0.9384765625","0.9326171875","0.9326171875","0.9326171875","0.923828125","0.923828125","0.923828125"
"4414","0.962890625","0.962890625","0.962890625","0.95703125","0.95703125","0.95703125","0.865234375","0.865234375","0.865234375","0.9072265625","0.9072265625","0.9072265625","0.9130859375","0.9130859375","0.9130859375","0.9375","0.9375","0.9375","0.9150390625","0.9150390625","0.9150390625","0.9423828125","0.9423828125","0.9423828125","0.9189453125","0.9189453125","0.9189453125","0.908203125","0.908203125","0.908203125"
"4415","0.9619140625","0.9619140625","0.9619140625","0.9599609375","0.9599609375","0.9599609375","0.8916015625","0.8916015625","0.8916015625","0.9248046875","0.9248046875","0.9248046875","0.9169921875","0.9169921875","0.9169921875","0.9287109375","0.9287109375","0.9287109375","0.916015625","0.916015625","0.916015625","0.921875","0.921875","0.921875","0.9189453125","0.9189453125","0.9189453125","0.9189453125","0.9189453125","0.9189453125"
"4416","0.962890625","0.962890625","0.962890625","0.955078125","0.955078125","0.955078125","0.89453125","0.89453125","0.89453125","0.921875","0.921875","0.921875","0.93359375","0.93359375","0.93359375","0.939453125","0.939453125","0.939453125","0.935546875","0.935546875","0.935546875","0.9248046875","0.9248046875","0.9248046875","0.9306640625","0.9306640625","0.9306640625","0.9169921875","0.9169921875","0.9169921875"
"4417","0.96875","0.96875","0.96875","0.9443359375","0.9443359375","0.9443359375","0.84765625","0.84765625","0.84765625","0.8818359375","0.8818359375","0.8818359375","0.896484375","0.896484375","0.896484375","0.9375","0.9375","0.9375","0.9111328125","0.9111328125","0.9111328125","0.9267578125","0.9267578125","0.9267578125","0.9111328125","0.9111328125","0.9111328125","0.8876953125","0.8876953125","0.8876953125"
"4418","0.9580078125","0.9580078125","0.9580078125","0.955078125","0.955078125","0.955078125","0.884765625","0.884765625","0.884765625","0.9013671875","0.9013671875","0.9013671875","0.9111328125","0.9111328125","0.9111328125","0.9306640625","0.9306640625","0.9306640625","0.90234375","0.90234375","0.90234375","0.9365234375","0.9365234375","0.9365234375","0.9130859375","0.9130859375","0.9130859375","0.900390625","0.900390625","0.900390625"
"4419","0.9521484375","0.9521484375","0.9521484375","0.955078125","0.955078125","0.955078125","0.890625","0.890625","0.890625","0.916015625","0.916015625","0.916015625","0.9248046875","0.9248046875","0.9248046875","0.9404296875","0.9404296875","0.9404296875","0.9287109375","0.9287109375","0.9287109375","0.9404296875","0.9404296875","0.9404296875","0.939453125","0.939453125","0.939453125","0.9140625","0.9140625","0.9140625"
"4420","0.96875","0.96875","0.96875","0.9599609375","0.9599609375","0.9599609375","0.876953125","0.876953125","0.876953125","0.8935546875","0.8935546875","0.8935546875","0.904296875","0.904296875","0.904296875","0.939453125","0.939453125","0.939453125","0.919921875","0.919921875","0.919921875","0.943359375","0.943359375","0.943359375","0.9208984375","0.9208984375","0.9208984375","0.9052734375","0.9052734375","0.9052734375"
"4421","0.966796875","0.966796875","0.966796875","0.958984375","0.958984375","0.958984375","0.87890625","0.87890625","0.87890625","0.8974609375","0.8974609375","0.8974609375","0.90234375","0.90234375","0.90234375","0.931640625","0.931640625","0.931640625","0.90234375","0.90234375","0.90234375","0.9189453125","0.9189453125","0.9189453125","0.8955078125","0.8955078125","0.8955078125","0.89453125","0.89453125","0.89453125"
"4422","0.9697265625","0.9697265625","0.9697265625","0.943359375","0.943359375","0.943359375","0.8701171875","0.8701171875","0.8701171875","0.916015625","0.916015625","0.916015625","0.9130859375","0.9130859375","0.9130859375","0.935546875","0.935546875","0.935546875","0.9189453125","0.9189453125","0.9189453125","0.9404296875","0.9404296875","0.9404296875","0.9248046875","0.9248046875","0.9248046875","0.8994140625","0.8994140625","0.8994140625"
"4423","0.9619140625","0.9619140625","0.9619140625","0.9638671875","0.9638671875","0.9638671875","0.873046875","0.873046875","0.873046875","0.904296875","0.904296875","0.904296875","0.916015625","0.916015625","0.916015625","0.931640625","0.931640625","0.931640625","0.9189453125","0.9189453125","0.9189453125","0.9365234375","0.9365234375","0.9365234375","0.9228515625","0.9228515625","0.9228515625","0.916015625","0.916015625","0.916015625"
"4424","0.9638671875","0.9638671875","0.9638671875","0.9462890625","0.9462890625","0.9462890625","0.865234375","0.865234375","0.865234375","0.8935546875","0.8935546875","0.8935546875","0.9091796875","0.9091796875","0.9091796875","0.9306640625","0.9306640625","0.9306640625","0.9072265625","0.9072265625","0.9072265625","0.935546875","0.935546875","0.935546875","0.9111328125","0.9111328125","0.9111328125","0.9013671875","0.9013671875","0.9013671875"
"4425","0.9677734375","0.9677734375","0.9677734375","0.958984375","0.958984375","0.958984375","0.8681640625","0.8681640625","0.8681640625","0.9033203125","0.9033203125","0.9033203125","0.9130859375","0.9130859375","0.9130859375","0.943359375","0.943359375","0.943359375","0.9267578125","0.9267578125","0.9267578125","0.931640625","0.931640625","0.931640625","0.927734375","0.927734375","0.927734375","0.9052734375","0.9052734375","0.9052734375"
"4426","0.955078125","0.955078125","0.955078125","0.9541015625","0.9541015625","0.9541015625","0.8837890625","0.8837890625","0.8837890625","0.9072265625","0.9072265625","0.9072265625","0.9267578125","0.9267578125","0.9267578125","0.9365234375","0.9365234375","0.9365234375","0.9267578125","0.9267578125","0.9267578125","0.93359375","0.93359375","0.93359375","0.91796875","0.91796875","0.91796875","0.9052734375","0.9052734375","0.9052734375"
"4427","0.962890625","0.962890625","0.962890625","0.9521484375","0.9521484375","0.9521484375","0.857421875","0.857421875","0.857421875","0.890625","0.890625","0.890625","0.9013671875","0.9013671875","0.9013671875","0.9306640625","0.9306640625","0.9306640625","0.912109375","0.912109375","0.912109375","0.9375","0.9375","0.9375","0.9111328125","0.9111328125","0.9111328125","0.90625","0.90625","0.90625"
"4428","0.966796875","0.966796875","0.966796875","0.9560546875","0.9560546875","0.9560546875","0.8798828125","0.8798828125","0.8798828125","0.8857421875","0.8857421875","0.8857421875","0.900390625","0.900390625","0.900390625","0.9228515625","0.9228515625","0.9228515625","0.90625","0.90625","0.90625","0.9228515625","0.9228515625","0.9228515625","0.9072265625","0.9072265625","0.9072265625","0.8837890625","0.8837890625","0.8837890625"
"4429","0.9609375","0.9609375","0.9609375","0.9580078125","0.9580078125","0.9580078125","0.880859375","0.880859375","0.880859375","0.9052734375","0.9052734375","0.9052734375","0.9140625","0.9140625","0.9140625","0.927734375","0.927734375","0.927734375","0.9140625","0.9140625","0.9140625","0.923828125","0.923828125","0.923828125","0.91015625","0.91015625","0.91015625","0.90234375","0.90234375","0.90234375"
"4430","0.9658203125","0.9658203125","0.9658203125","0.9599609375","0.9599609375","0.9599609375","0.8603515625","0.8603515625","0.8603515625","0.9013671875","0.9013671875","0.9013671875","0.9150390625","0.9150390625","0.9150390625","0.93359375","0.93359375","0.93359375","0.9130859375","0.9130859375","0.9130859375","0.9453125","0.9453125","0.9453125","0.9150390625","0.9150390625","0.9150390625","0.892578125","0.892578125","0.892578125"
"4431","0.958984375","0.958984375","0.958984375","0.955078125","0.955078125","0.955078125","0.8623046875","0.8623046875","0.8623046875","0.8935546875","0.8935546875","0.8935546875","0.9208984375","0.9208984375","0.9208984375","0.9345703125","0.9345703125","0.9345703125","0.9130859375","0.9130859375","0.9130859375","0.9296875","0.9296875","0.9296875","0.91796875","0.91796875","0.91796875","0.90234375","0.90234375","0.90234375"
"4432","0.9599609375","0.9599609375","0.9599609375","0.9501953125","0.9501953125","0.9501953125","0.8798828125","0.8798828125","0.8798828125","0.91015625","0.91015625","0.91015625","0.923828125","0.923828125","0.923828125","0.9296875","0.9296875","0.9296875","0.921875","0.921875","0.921875","0.9345703125","0.9345703125","0.9345703125","0.9326171875","0.9326171875","0.9326171875","0.9208984375","0.9208984375","0.9208984375"
"4433","0.95703125","0.95703125","0.95703125","0.9482421875","0.9482421875","0.9482421875","0.8662109375","0.8662109375","0.8662109375","0.875","0.875","0.875","0.90625","0.90625","0.90625","0.9326171875","0.9326171875","0.9326171875","0.900390625","0.900390625","0.900390625","0.9443359375","0.9443359375","0.9443359375","0.9072265625","0.9072265625","0.9072265625","0.8681640625","0.8681640625","0.8681640625"
"4434","0.962890625","0.962890625","0.962890625","0.955078125","0.955078125","0.955078125","0.8681640625","0.8681640625","0.8681640625","0.88671875","0.88671875","0.88671875","0.8984375","0.8984375","0.8984375","0.935546875","0.935546875","0.935546875","0.916015625","0.916015625","0.916015625","0.9189453125","0.9189453125","0.9189453125","0.9189453125","0.9189453125","0.9189453125","0.8974609375","0.8974609375","0.8974609375"
"4435","0.970703125","0.970703125","0.970703125","0.955078125","0.955078125","0.955078125","0.8916015625","0.8916015625","0.8916015625","0.9189453125","0.9189453125","0.9189453125","0.9189453125","0.9189453125","0.9189453125","0.9462890625","0.9462890625","0.9462890625","0.9130859375","0.9130859375","0.9130859375","0.9326171875","0.9326171875","0.9326171875","0.9296875","0.9296875","0.9296875","0.9189453125","0.9189453125","0.9189453125"
"4436","0.9697265625","0.9697265625","0.9697265625","0.9609375","0.9609375","0.9609375","0.876953125","0.876953125","0.876953125","0.91015625","0.91015625","0.91015625","0.9189453125","0.9189453125","0.9189453125","0.9404296875","0.9404296875","0.9404296875","0.939453125","0.939453125","0.939453125","0.9384765625","0.9384765625","0.9384765625","0.93359375","0.93359375","0.93359375","0.9150390625","0.9150390625","0.9150390625"
"4437","0.95703125","0.95703125","0.95703125","0.939453125","0.939453125","0.939453125","0.8662109375","0.8662109375","0.8662109375","0.88671875","0.88671875","0.88671875","0.9111328125","0.9111328125","0.9111328125","0.92578125","0.92578125","0.92578125","0.908203125","0.908203125","0.908203125","0.927734375","0.927734375","0.927734375","0.927734375","0.927734375","0.927734375","0.912109375","0.912109375","0.912109375"
"4438","0.9609375","0.9609375","0.9609375","0.9501953125","0.9501953125","0.9501953125","0.8857421875","0.8857421875","0.8857421875","0.923828125","0.923828125","0.923828125","0.93359375","0.93359375","0.93359375","0.923828125","0.923828125","0.923828125","0.935546875","0.935546875","0.935546875","0.91796875","0.91796875","0.91796875","0.9306640625","0.9306640625","0.9306640625","0.9228515625","0.9228515625","0.9228515625"
"4439","0.958984375","0.958984375","0.958984375","0.953125","0.953125","0.953125","0.8779296875","0.8779296875","0.8779296875","0.9013671875","0.9013671875","0.9013671875","0.91015625","0.91015625","0.91015625","0.9375","0.9375","0.9375","0.931640625","0.931640625","0.931640625","0.955078125","0.955078125","0.955078125","0.927734375","0.927734375","0.927734375","0.904296875","0.904296875","0.904296875"
"4440","0.958984375","0.958984375","0.958984375","0.951171875","0.951171875","0.951171875","0.861328125","0.861328125","0.861328125","0.88671875","0.88671875","0.88671875","0.9052734375","0.9052734375","0.9052734375","0.923828125","0.923828125","0.923828125","0.9052734375","0.9052734375","0.9052734375","0.919921875","0.919921875","0.919921875","0.916015625","0.916015625","0.916015625","0.8857421875","0.8857421875","0.8857421875"
"4441","0.9580078125","0.9580078125","0.9580078125","0.958984375","0.958984375","0.958984375","0.87890625","0.87890625","0.87890625","0.90234375","0.90234375","0.90234375","0.904296875","0.904296875","0.904296875","0.9365234375","0.9365234375","0.9365234375","0.921875","0.921875","0.921875","0.9296875","0.9296875","0.9296875","0.92578125","0.92578125","0.92578125","0.912109375","0.912109375","0.912109375"
"4442","0.9521484375","0.9521484375","0.9521484375","0.9404296875","0.9404296875","0.9404296875","0.8681640625","0.8681640625","0.8681640625","0.892578125","0.892578125","0.892578125","0.90234375","0.90234375","0.90234375","0.921875","0.921875","0.921875","0.9208984375","0.9208984375","0.9208984375","0.9189453125","0.9189453125","0.9189453125","0.919921875","0.919921875","0.919921875","0.8955078125","0.8955078125","0.8955078125"
"4443","0.9697265625","0.9697265625","0.9697265625","0.9560546875","0.9560546875","0.9560546875","0.8935546875","0.8935546875","0.8935546875","0.919921875","0.919921875","0.919921875","0.9248046875","0.9248046875","0.9248046875","0.935546875","0.935546875","0.935546875","0.9267578125","0.9267578125","0.9267578125","0.9375","0.9375","0.9375","0.9248046875","0.9248046875","0.9248046875","0.9091796875","0.9091796875","0.9091796875"
"4444","0.96484375","0.96484375","0.96484375","0.935546875","0.935546875","0.935546875","0.861328125","0.861328125","0.861328125","0.8701171875","0.8701171875","0.8701171875","0.8955078125","0.8955078125","0.8955078125","0.9228515625","0.9228515625","0.9228515625","0.90625","0.90625","0.90625","0.9169921875","0.9169921875","0.9169921875","0.9013671875","0.9013671875","0.9013671875","0.880859375","0.880859375","0.880859375"
"4445","0.9638671875","0.9638671875","0.9638671875","0.9599609375","0.9599609375","0.9599609375","0.869140625","0.869140625","0.869140625","0.9033203125","0.9033203125","0.9033203125","0.921875","0.921875","0.921875","0.9169921875","0.9169921875","0.9169921875","0.9248046875","0.9248046875","0.9248046875","0.9267578125","0.9267578125","0.9267578125","0.91796875","0.91796875","0.91796875","0.9150390625","0.9150390625","0.9150390625"
"4446","0.9599609375","0.9599609375","0.9599609375","0.9609375","0.9609375","0.9609375","0.86328125","0.86328125","0.86328125","0.8974609375","0.8974609375","0.8974609375","0.9013671875","0.9013671875","0.9013671875","0.92578125","0.92578125","0.92578125","0.92578125","0.92578125","0.92578125","0.9423828125","0.9423828125","0.9423828125","0.923828125","0.923828125","0.923828125","0.892578125","0.892578125","0.892578125"
"4447","0.970703125","0.970703125","0.970703125","0.9638671875","0.9638671875","0.9638671875","0.892578125","0.892578125","0.892578125","0.9072265625","0.9072265625","0.9072265625","0.921875","0.921875","0.921875","0.939453125","0.939453125","0.939453125","0.9228515625","0.9228515625","0.9228515625","0.953125","0.953125","0.953125","0.923828125","0.923828125","0.923828125","0.9052734375","0.9052734375","0.9052734375"
"4448","0.96484375","0.96484375","0.96484375","0.958984375","0.958984375","0.958984375","0.8681640625","0.8681640625","0.8681640625","0.9013671875","0.9013671875","0.9013671875","0.908203125","0.908203125","0.908203125","0.9248046875","0.9248046875","0.9248046875","0.927734375","0.927734375","0.927734375","0.9296875","0.9296875","0.9296875","0.9189453125","0.9189453125","0.9189453125","0.90625","0.90625","0.90625"
"4449","0.95703125","0.95703125","0.95703125","0.9560546875","0.9560546875","0.9560546875","0.875","0.875","0.875","0.9169921875","0.9169921875","0.9169921875","0.9248046875","0.9248046875","0.9248046875","0.931640625","0.931640625","0.931640625","0.931640625","0.931640625","0.931640625","0.93359375","0.93359375","0.93359375","0.9384765625","0.9384765625","0.9384765625","0.9189453125","0.9189453125","0.9189453125"
"4450","0.9482421875","0.9482421875","0.9482421875","0.943359375","0.943359375","0.943359375","0.8720703125","0.8720703125","0.8720703125","0.8935546875","0.8935546875","0.8935546875","0.9150390625","0.9150390625","0.9150390625","0.91015625","0.91015625","0.91015625","0.9169921875","0.9169921875","0.9169921875","0.9287109375","0.9287109375","0.9287109375","0.9189453125","0.9189453125","0.9189453125","0.912109375","0.912109375","0.912109375"
"4451","0.9560546875","0.9560546875","0.9560546875","0.953125","0.953125","0.953125","0.873046875","0.873046875","0.873046875","0.8994140625","0.8994140625","0.8994140625","0.900390625","0.900390625","0.900390625","0.923828125","0.923828125","0.923828125","0.93359375","0.93359375","0.93359375","0.9384765625","0.9384765625","0.9384765625","0.921875","0.921875","0.921875","0.9033203125","0.9033203125","0.9033203125"
"4452","0.966796875","0.966796875","0.966796875","0.9638671875","0.9638671875","0.9638671875","0.8759765625","0.8759765625","0.8759765625","0.9013671875","0.9013671875","0.9013671875","0.9248046875","0.9248046875","0.9248046875","0.9404296875","0.9404296875","0.9404296875","0.9189453125","0.9189453125","0.9189453125","0.9296875","0.9296875","0.9296875","0.9228515625","0.9228515625","0.9228515625","0.8984375","0.8984375","0.8984375"
"4453","0.9599609375","0.9599609375","0.9599609375","0.9482421875","0.9482421875","0.9482421875","0.869140625","0.869140625","0.869140625","0.900390625","0.900390625","0.900390625","0.9150390625","0.9150390625","0.9150390625","0.9287109375","0.9287109375","0.9287109375","0.92578125","0.92578125","0.92578125","0.9228515625","0.9228515625","0.9228515625","0.939453125","0.939453125","0.939453125","0.90234375","0.90234375","0.90234375"
"4454","0.96875","0.96875","0.96875","0.9482421875","0.9482421875","0.9482421875","0.8681640625","0.8681640625","0.8681640625","0.90234375","0.90234375","0.90234375","0.9072265625","0.9072265625","0.9072265625","0.9091796875","0.9091796875","0.9091796875","0.908203125","0.908203125","0.908203125","0.9208984375","0.9208984375","0.9208984375","0.92578125","0.92578125","0.92578125","0.90625","0.90625","0.90625"
"4455","0.9580078125","0.9580078125","0.9580078125","0.966796875","0.966796875","0.966796875","0.908203125","0.908203125","0.908203125","0.91796875","0.91796875","0.91796875","0.9169921875","0.9169921875","0.9169921875","0.9306640625","0.9306640625","0.9306640625","0.91796875","0.91796875","0.91796875","0.9365234375","0.9365234375","0.9365234375","0.9326171875","0.9326171875","0.9326171875","0.91796875","0.91796875","0.91796875"
"4456","0.96484375","0.96484375","0.96484375","0.95703125","0.95703125","0.95703125","0.8916015625","0.8916015625","0.8916015625","0.896484375","0.896484375","0.896484375","0.916015625","0.916015625","0.916015625","0.935546875","0.935546875","0.935546875","0.919921875","0.919921875","0.919921875","0.935546875","0.935546875","0.935546875","0.9208984375","0.9208984375","0.9208984375","0.8994140625","0.8994140625","0.8994140625"
"4457","0.9775390625","0.9775390625","0.9775390625","0.9599609375","0.9599609375","0.9599609375","0.8564453125","0.8564453125","0.8564453125","0.89453125","0.89453125","0.89453125","0.9033203125","0.9033203125","0.9033203125","0.947265625","0.947265625","0.947265625","0.91796875","0.91796875","0.91796875","0.9365234375","0.9365234375","0.9365234375","0.9130859375","0.9130859375","0.9130859375","0.8994140625","0.8994140625","0.8994140625"
"4458","0.955078125","0.955078125","0.955078125","0.9609375","0.9609375","0.9609375","0.876953125","0.876953125","0.876953125","0.9033203125","0.9033203125","0.9033203125","0.916015625","0.916015625","0.916015625","0.92578125","0.92578125","0.92578125","0.919921875","0.919921875","0.919921875","0.9248046875","0.9248046875","0.9248046875","0.9150390625","0.9150390625","0.9150390625","0.908203125","0.908203125","0.908203125"
"4459","0.95703125","0.95703125","0.95703125","0.953125","0.953125","0.953125","0.8828125","0.8828125","0.8828125","0.908203125","0.908203125","0.908203125","0.9248046875","0.9248046875","0.9248046875","0.9375","0.9375","0.9375","0.9248046875","0.9248046875","0.9248046875","0.9296875","0.9296875","0.9296875","0.935546875","0.935546875","0.935546875","0.923828125","0.923828125","0.923828125"
