"Step","tracer_ema_up_freq_1 - Teacher_teacher_student_kl_combined","tracer_ema_up_freq_1 - Teacher_teacher_student_kl_combined__MIN","tracer_ema_up_freq_1 - Teacher_teacher_student_kl_combined__MAX","tracer_ema_up_freq_500 - Teacher_teacher_student_kl_combined","tracer_ema_up_freq_500 - Teacher_teacher_student_kl_combined__MIN","tracer_ema_up_freq_500 - Teacher_teacher_student_kl_combined__MAX","tracer_bma_up_freq_2500 - Teacher_teacher_student_kl_combined","tracer_bma_up_freq_2500 - Teacher_teacher_student_kl_combined__MIN","tracer_bma_up_freq_2500 - Teacher_teacher_student_kl_combined__MAX","tracer_bma_up_freq_1000 - Teacher_teacher_student_kl_combined","tracer_bma_up_freq_1000 - Teacher_teacher_student_kl_combined__MIN","tracer_bma_up_freq_1000 - Teacher_teacher_student_kl_combined__MAX","tracer_bma_up_freq_500 - Teacher_teacher_student_kl_combined","tracer_bma_up_freq_500 - Teacher_teacher_student_kl_combined__MIN","tracer_bma_up_freq_500 - Teacher_teacher_student_kl_combined__MAX","tracer_beta_1.5 - Teacher_teacher_student_kl_combined","tracer_beta_1.5 - Teacher_teacher_student_kl_combined__MIN","tracer_beta_1.5 - Teacher_teacher_student_kl_combined__MAX","tracer_bma_up_freq_50 - Teacher_teacher_student_kl_combined","tracer_bma_up_freq_50 - Teacher_teacher_student_kl_combined__MIN","tracer_bma_up_freq_50 - Teacher_teacher_student_kl_combined__MAX","tracer_beta_1.0 - Teacher_teacher_student_kl_combined","tracer_beta_1.0 - Teacher_teacher_student_kl_combined__MIN","tracer_beta_1.0 - Teacher_teacher_student_kl_combined__MAX","tracer_bma_up_freq_5 - Teacher_teacher_student_kl_combined","tracer_bma_up_freq_5 - Teacher_teacher_student_kl_combined__MIN","tracer_bma_up_freq_5 - Teacher_teacher_student_kl_combined__MAX","tracer_beta_0.2 - Teacher_teacher_student_kl_combined","tracer_beta_0.2 - Teacher_teacher_student_kl_combined__MIN","tracer_beta_0.2 - Teacher_teacher_student_kl_combined__MAX"
"2271","0.0017901778919622302","0.0017901778919622302","0.0017901778919622302","0.022337641566991806","0.022337641566991806","0.022337641566991806","0.1703454554080963","0.1703454554080963","0.1703454554080963","0.11778821796178818","0.11778821796178818","0.11778821796178818","0.09342062473297119","0.09342062473297119","0.09342062473297119","0.025643670931458473","0.025643670931458473","0.025643670931458473","0.0635567158460617","0.0635567158460617","0.0635567158460617","0.03163875639438629","0.03163875639438629","0.03163875639438629","0.05917809531092644","0.05917809531092644","0.05917809531092644","0.11046671867370605","0.11046671867370605","0.11046671867370605"
"2272","0.00179811951238662","0.00179811951238662","0.00179811951238662","0.030385566875338554","0.030385566875338554","0.030385566875338554","0.17918360233306885","0.17918360233306885","0.17918360233306885","0.12360145896673203","0.12360145896673203","0.12360145896673203","0.10412251949310303","0.10412251949310303","0.10412251949310303","0.032112736254930496","0.032112736254930496","0.032112736254930496","0.07058451324701309","0.07058451324701309","0.07058451324701309","0.03996173292398453","0.03996173292398453","0.03996173292398453","0.06236022710800171","0.06236022710800171","0.06236022710800171","0.11832226067781448","0.11832226067781448","0.11832226067781448"
"2273","0.001580801559612155","0.001580801559612155","0.001580801559612155","0.021145951002836227","0.021145951002836227","0.021145951002836227","0.17075015604496002","0.17075015604496002","0.17075015604496002","0.11769390106201172","0.11769390106201172","0.11769390106201172","0.0948292464017868","0.0948292464017868","0.0948292464017868","0.02414277195930481","0.02414277195930481","0.02414277195930481","0.059669725596904755","0.059669725596904755","0.059669725596904755","0.029137548059225082","0.029137548059225082","0.029137548059225082","0.055055610835552216","0.055055610835552216","0.055055610835552216","0.10866096615791321","0.10866096615791321","0.10866096615791321"
"2274","0.0014296055305749178","0.0014296055305749178","0.0014296055305749178","0.0250985287129879","0.0250985287129879","0.0250985287129879","0.1902545690536499","0.1902545690536499","0.1902545690536499","0.13499878346920013","0.13499878346920013","0.13499878346920013","0.10758606344461441","0.10758606344461441","0.10758606344461441","0.02964031882584095","0.02964031882584095","0.02964031882584095","0.07473096251487732","0.07473096251487732","0.07473096251487732","0.03710886463522911","0.03710886463522911","0.03710886463522911","0.06894329190254211","0.06894329190254211","0.06894329190254211","0.1225334033370018","0.1225334033370018","0.1225334033370018"
"2275","0.0015720714582130313","0.0015720714582130313","0.0015720714582130313","0.02540186047554016","0.02540186047554016","0.02540186047554016","0.17495745420455933","0.17495745420455933","0.17495745420455933","0.12369344383478165","0.12369344383478165","0.12369344383478165","0.09914810955524445","0.09914810955524445","0.09914810955524445","0.025965046137571335","0.025965046137571335","0.025965046137571335","0.0689602866768837","0.0689602866768837","0.0689602866768837","0.031631145626306534","0.031631145626306534","0.031631145626306534","0.06516410410404205","0.06516410410404205","0.06516410410404205","0.1165546327829361","0.1165546327829361","0.1165546327829361"
"2276","0.001603617100045085","0.001603617100045085","0.001603617100045085","0.021104570478200912","0.021104570478200912","0.021104570478200912","0.17554908990859985","0.17554908990859985","0.17554908990859985","0.11849606782197952","0.11849606782197952","0.11849606782197952","0.08938585221767426","0.08938585221767426","0.08938585221767426","0.021664686501026154","0.021664686501026154","0.021664686501026154","0.05042169988155365","0.05042169988155365","0.05042169988155365","0.02446342632174492","0.02446342632174492","0.02446342632174492","0.04491156339645386","0.04491156339645386","0.04491156339645386","0.10210015624761581","0.10210015624761581","0.10210015624761581"
"2277","0.002006609458476305","0.002006609458476305","0.002006609458476305","0.024295788258314133","0.024295788258314133","0.024295788258314133","0.16900837421417236","0.16900837421417236","0.16900837421417236","0.1183280497789383","0.1183280497789383","0.1183280497789383","0.09652875363826752","0.09652875363826752","0.09652875363826752","0.02742008864879608","0.02742008864879608","0.02742008864879608","0.06316575407981873","0.06316575407981873","0.06316575407981873","0.031283386051654816","0.031283386051654816","0.031283386051654816","0.059679821133613586","0.059679821133613586","0.059679821133613586","0.10920879244804382","0.10920879244804382","0.10920879244804382"
"2278","0.0018711553420871496","0.0018711553420871496","0.0018711553420871496","0.023914523422718048","0.023914523422718048","0.023914523422718048","0.18216310441493988","0.18216310441493988","0.18216310441493988","0.12205522507429123","0.12205522507429123","0.12205522507429123","0.09940321743488312","0.09940321743488312","0.09940321743488312","0.026317212730646133","0.026317212730646133","0.026317212730646133","0.06710542738437653","0.06710542738437653","0.06710542738437653","0.03461633622646332","0.03461633622646332","0.03461633622646332","0.06100592389702797","0.06100592389702797","0.06100592389702797","0.11326100677251816","0.11326100677251816","0.11326100677251816"
"2279","0.001715960679575801","0.001715960679575801","0.001715960679575801","0.02486944943666458","0.02486944943666458","0.02486944943666458","0.1789095401763916","0.1789095401763916","0.1789095401763916","0.12729576230049133","0.12729576230049133","0.12729576230049133","0.10397043079137802","0.10397043079137802","0.10397043079137802","0.024995040148496628","0.024995040148496628","0.024995040148496628","0.0649350956082344","0.0649350956082344","0.0649350956082344","0.02991381660103798","0.02991381660103798","0.02991381660103798","0.060010481625795364","0.060010481625795364","0.060010481625795364","0.11532331258058548","0.11532331258058548","0.11532331258058548"
"2280","0.00176227989140898","0.00176227989140898","0.00176227989140898","0.02678084746003151","0.02678084746003151","0.02678084746003151","0.18274067342281342","0.18274067342281342","0.18274067342281342","0.12458549439907074","0.12458549439907074","0.12458549439907074","0.10101930797100067","0.10101930797100067","0.10101930797100067","0.026296280324459076","0.026296280324459076","0.026296280324459076","0.06594541668891907","0.06594541668891907","0.06594541668891907","0.03335706889629364","0.03335706889629364","0.03335706889629364","0.061798498034477234","0.061798498034477234","0.061798498034477234","0.11193021386861801","0.11193021386861801","0.11193021386861801"
"2281","0.0022625320125371218","0.0022625320125371218","0.0022625320125371218","0.02190084010362625","0.02190084010362625","0.02190084010362625","0.16083143651485443","0.16083143651485443","0.16083143651485443","0.11312078684568405","0.11312078684568405","0.11312078684568405","0.08923301100730896","0.08923301100730896","0.08923301100730896","0.02320992574095726","0.02320992574095726","0.02320992574095726","0.05798918753862381","0.05798918753862381","0.05798918753862381","0.029481854289770126","0.029481854289770126","0.029481854289770126","0.055033572018146515","0.055033572018146515","0.055033572018146515","0.10092861950397491","0.10092861950397491","0.10092861950397491"
"2282","0.0015021278522908688","0.0015021278522908688","0.0015021278522908688","0.021334894001483917","0.021334894001483917","0.021334894001483917","0.17960694432258606","0.17960694432258606","0.17960694432258606","0.12001899629831314","0.12001899629831314","0.12001899629831314","0.09263335168361664","0.09263335168361664","0.09263335168361664","0.024900782853364944","0.024900782853364944","0.024900782853364944","0.061649587005376816","0.061649587005376816","0.061649587005376816","0.033323511481285095","0.033323511481285095","0.033323511481285095","0.05897567793726921","0.05897567793726921","0.05897567793726921","0.11248038709163666","0.11248038709163666","0.11248038709163666"
"2283","0.0015462309820577502","0.0015462309820577502","0.0015462309820577502","0.022788383066654205","0.022788383066654205","0.022788383066654205","0.1811770349740982","0.1811770349740982","0.1811770349740982","0.12809312343597412","0.12809312343597412","0.12809312343597412","0.10166139900684357","0.10166139900684357","0.10166139900684357","0.028773635625839233","0.028773635625839233","0.028773635625839233","0.06760478019714355","0.06760478019714355","0.06760478019714355","0.03432733193039894","0.03432733193039894","0.03432733193039894","0.06225297600030899","0.06225297600030899","0.06225297600030899","0.11531633138656616","0.11531633138656616","0.11531633138656616"
"2284","0.0016272749053314328","0.0016272749053314328","0.0016272749053314328","0.019665997475385666","0.019665997475385666","0.019665997475385666","0.189301997423172","0.189301997423172","0.189301997423172","0.13551795482635498","0.13551795482635498","0.13551795482635498","0.10870654881000519","0.10870654881000519","0.10870654881000519","0.02284306287765503","0.02284306287765503","0.02284306287765503","0.07060641050338745","0.07060641050338745","0.07060641050338745","0.02817699685692787","0.02817699685692787","0.02817699685692787","0.06546297669410706","0.06546297669410706","0.06546297669410706","0.12166111171245575","0.12166111171245575","0.12166111171245575"
"2285","0.0018899481510743499","0.0018899481510743499","0.0018899481510743499","0.02865302562713623","0.02865302562713623","0.02865302562713623","0.17984873056411743","0.17984873056411743","0.17984873056411743","0.12481088936328888","0.12481088936328888","0.12481088936328888","0.10345317423343658","0.10345317423343658","0.10345317423343658","0.03250834345817566","0.03250834345817566","0.03250834345817566","0.07148633152246475","0.07148633152246475","0.07148633152246475","0.039592497050762177","0.039592497050762177","0.039592497050762177","0.06485338509082794","0.06485338509082794","0.06485338509082794","0.11528726667165756","0.11528726667165756","0.11528726667165756"
"2286","0.0012828053440898657","0.0012828053440898657","0.0012828053440898657","0.023992415517568588","0.023992415517568588","0.023992415517568588","0.17692342400550842","0.17692342400550842","0.17692342400550842","0.1257929503917694","0.1257929503917694","0.1257929503917694","0.10382004082202911","0.10382004082202911","0.10382004082202911","0.026822643354535103","0.026822643354535103","0.026822643354535103","0.06686185300350189","0.06686185300350189","0.06686185300350189","0.033641330897808075","0.033641330897808075","0.033641330897808075","0.06074098125100136","0.06074098125100136","0.06074098125100136","0.11819201707839966","0.11819201707839966","0.11819201707839966"
"2287","0.0017062006518244743","0.0017062006518244743","0.0017062006518244743","0.022219929844141006","0.022219929844141006","0.022219929844141006","0.1723526120185852","0.1723526120185852","0.1723526120185852","0.11938923597335815","0.11938923597335815","0.11938923597335815","0.09297356009483337","0.09297356009483337","0.09297356009483337","0.02631591632962227","0.02631591632962227","0.02631591632962227","0.06297258287668228","0.06297258287668228","0.06297258287668228","0.031218113377690315","0.031218113377690315","0.031218113377690315","0.060344796627759933","0.060344796627759933","0.060344796627759933","0.10974031686782837","0.10974031686782837","0.10974031686782837"
"2288","0.001709164003841579","0.001709164003841579","0.001709164003841579","0.024750396609306335","0.024750396609306335","0.024750396609306335","0.18658173084259033","0.18658173084259033","0.18658173084259033","0.13530093431472778","0.13530093431472778","0.13530093431472778","0.10651356726884842","0.10651356726884842","0.10651356726884842","0.0292650256305933","0.0292650256305933","0.0292650256305933","0.06790751963853836","0.06790751963853836","0.06790751963853836","0.03533385694026947","0.03533385694026947","0.03533385694026947","0.06163490563631058","0.06163490563631058","0.06163490563631058","0.11758552491664886","0.11758552491664886","0.11758552491664886"
"2289","0.002089935354888439","0.002089935354888439","0.002089935354888439","0.02240769751369953","0.02240769751369953","0.02240769751369953","0.18364569544792175","0.18364569544792175","0.18364569544792175","0.13585394620895386","0.13585394620895386","0.13585394620895386","0.11187216639518738","0.11187216639518738","0.11187216639518738","0.02559598535299301","0.02559598535299301","0.02559598535299301","0.07247601449489594","0.07247601449489594","0.07247601449489594","0.03380560874938965","0.03380560874938965","0.03380560874938965","0.06697714328765869","0.06697714328765869","0.06697714328765869","0.126104474067688","0.126104474067688","0.126104474067688"
"2290","0.0016036476008594036","0.0016036476008594036","0.0016036476008594036","0.02845870703458786","0.02845870703458786","0.02845870703458786","0.16656494140625","0.16656494140625","0.16656494140625","0.11492681503295898","0.11492681503295898","0.11492681503295898","0.09538082778453827","0.09538082778453827","0.09538082778453827","0.026219084858894348","0.026219084858894348","0.026219084858894348","0.05856798216700554","0.05856798216700554","0.05856798216700554","0.031172242015600204","0.031172242015600204","0.031172242015600204","0.05556506663560867","0.05556506663560867","0.05556506663560867","0.10355596244335175","0.10355596244335175","0.10355596244335175"
"2291","0.002232674276456237","0.002232674276456237","0.002232674276456237","0.025601038709282875","0.025601038709282875","0.025601038709282875","0.16906780004501343","0.16906780004501343","0.16906780004501343","0.11657516658306122","0.11657516658306122","0.11657516658306122","0.09436629712581635","0.09436629712581635","0.09436629712581635","0.028921136632561684","0.028921136632561684","0.028921136632561684","0.0640917718410492","0.0640917718410492","0.0640917718410492","0.03436092287302017","0.03436092287302017","0.03436092287302017","0.06007279455661774","0.06007279455661774","0.06007279455661774","0.10957062989473343","0.10957062989473343","0.10957062989473343"
"2292","0.0018838078249245882","0.0018838078249245882","0.0018838078249245882","0.027703087776899338","0.027703087776899338","0.027703087776899338","0.19330871105194092","0.19330871105194092","0.19330871105194092","0.136044442653656","0.136044442653656","0.136044442653656","0.10850462317466736","0.10850462317466736","0.10850462317466736","0.02655728906393051","0.02655728906393051","0.02655728906393051","0.06986434757709503","0.06986434757709503","0.06986434757709503","0.03262387216091156","0.03262387216091156","0.03262387216091156","0.06408484280109406","0.06408484280109406","0.06408484280109406","0.12428394705057144","0.12428394705057144","0.12428394705057144"
"2293","0.0019565774127840996","0.0019565774127840996","0.0019565774127840996","0.024472951889038086","0.024472951889038086","0.024472951889038086","0.16653737425804138","0.16653737425804138","0.16653737425804138","0.11674343049526215","0.11674343049526215","0.11674343049526215","0.09530050307512283","0.09530050307512283","0.09530050307512283","0.024634962901473045","0.024634962901473045","0.024634962901473045","0.06346166878938675","0.06346166878938675","0.06346166878938675","0.031523846089839935","0.031523846089839935","0.031523846089839935","0.05636044591665268","0.05636044591665268","0.05636044591665268","0.10372142493724823","0.10372142493724823","0.10372142493724823"
"2294","0.0017326793167740107","0.0017326793167740107","0.0017326793167740107","0.020873714238405228","0.020873714238405228","0.020873714238405228","0.18090492486953735","0.18090492486953735","0.18090492486953735","0.12828457355499268","0.12828457355499268","0.12828457355499268","0.10084696114063263","0.10084696114063263","0.10084696114063263","0.022794704884290695","0.022794704884290695","0.022794704884290695","0.06030844897031784","0.06030844897031784","0.06030844897031784","0.029208606109023094","0.029208606109023094","0.029208606109023094","0.056040577590465546","0.056040577590465546","0.056040577590465546","0.11343474686145782","0.11343474686145782","0.11343474686145782"
"2295","0.0019406282808631659","0.0019406282808631659","0.0019406282808631659","0.026027793064713478","0.026027793064713478","0.026027793064713478","0.17356857657432556","0.17356857657432556","0.17356857657432556","0.12131990492343903","0.12131990492343903","0.12131990492343903","0.09751944243907928","0.09751944243907928","0.09751944243907928","0.023401372134685516","0.023401372134685516","0.023401372134685516","0.06168898940086365","0.06168898940086365","0.06168898940086365","0.031185273081064224","0.031185273081064224","0.031185273081064224","0.05777649208903313","0.05777649208903313","0.05777649208903313","0.10511229932308197","0.10511229932308197","0.10511229932308197"
"2296","0.0018615296576172113","0.0018615296576172113","0.0018615296576172113","0.025768309831619263","0.025768309831619263","0.025768309831619263","0.18198978900909424","0.18198978900909424","0.18198978900909424","0.13319049775600433","0.13319049775600433","0.13319049775600433","0.1082472950220108","0.1082472950220108","0.1082472950220108","0.029128137975931168","0.029128137975931168","0.029128137975931168","0.06698756664991379","0.06698756664991379","0.06698756664991379","0.03233818709850311","0.03233818709850311","0.03233818709850311","0.0597209706902504","0.0597209706902504","0.0597209706902504","0.12028849124908447","0.12028849124908447","0.12028849124908447"
"2297","0.0014330679550766945","0.0014330679550766945","0.0014330679550766945","0.024766486138105392","0.024766486138105392","0.024766486138105392","0.177025705575943","0.177025705575943","0.177025705575943","0.12281446903944016","0.12281446903944016","0.12281446903944016","0.09851465374231339","0.09851465374231339","0.09851465374231339","0.02647450566291809","0.02647450566291809","0.02647450566291809","0.06704936176538467","0.06704936176538467","0.06704936176538467","0.03504448011517525","0.03504448011517525","0.03504448011517525","0.0605866014957428","0.0605866014957428","0.0605866014957428","0.11109264194965363","0.11109264194965363","0.11109264194965363"
"2298","0.0016723180888220668","0.0016723180888220668","0.0016723180888220668","0.020609265193343163","0.020609265193343163","0.020609265193343163","0.18103404343128204","0.18103404343128204","0.18103404343128204","0.12066678702831268","0.12066678702831268","0.12066678702831268","0.09491179883480072","0.09491179883480072","0.09491179883480072","0.019611097872257233","0.019611097872257233","0.019611097872257233","0.056419484317302704","0.056419484317302704","0.056419484317302704","0.024531861767172813","0.024531861767172813","0.024531861767172813","0.05142097920179367","0.05142097920179367","0.05142097920179367","0.10888731479644775","0.10888731479644775","0.10888731479644775"
"2299","0.0017821211367845535","0.0017821211367845535","0.0017821211367845535","0.02380099892616272","0.02380099892616272","0.02380099892616272","0.18963322043418884","0.18963322043418884","0.18963322043418884","0.1325502097606659","0.1325502097606659","0.1325502097606659","0.11094780266284943","0.11094780266284943","0.11094780266284943","0.02608652412891388","0.02608652412891388","0.02608652412891388","0.06810519844293594","0.06810519844293594","0.06810519844293594","0.03213644400238991","0.03213644400238991","0.03213644400238991","0.06037881225347519","0.06037881225347519","0.06037881225347519","0.1183953583240509","0.1183953583240509","0.1183953583240509"
"2300","0.001490917638875544","0.001490917638875544","0.001490917638875544","0.030923709273338318","0.030923709273338318","0.030923709273338318","0.20702683925628662","0.20702683925628662","0.20702683925628662","0.1393599808216095","0.1393599808216095","0.1393599808216095","0.1062178909778595","0.1062178909778595","0.1062178909778595","0.028384605422616005","0.028384605422616005","0.028384605422616005","0.06429369747638702","0.06429369747638702","0.06429369747638702","0.0360739566385746","0.0360739566385746","0.0360739566385746","0.060466717928647995","0.060466717928647995","0.060466717928647995","0.12185224890708923","0.12185224890708923","0.12185224890708923"
"2301","0.0018479092977941036","0.0018479092977941036","0.0018479092977941036","0.02349035069346428","0.02349035069346428","0.02349035069346428","0.18183816969394684","0.18183816969394684","0.18183816969394684","0.12797564268112183","0.12797564268112183","0.12797564268112183","0.1011410504579544","0.1011410504579544","0.1011410504579544","0.026249181479215622","0.026249181479215622","0.026249181479215622","0.0647144764661789","0.0647144764661789","0.0647144764661789","0.03152399882674217","0.03152399882674217","0.03152399882674217","0.061383944004774094","0.061383944004774094","0.061383944004774094","0.1166485995054245","0.1166485995054245","0.1166485995054245"
"2302","0.0019268244504928589","0.0019268244504928589","0.0019268244504928589","0.023725297302007675","0.023725297302007675","0.023725297302007675","0.17181336879730225","0.17181336879730225","0.17181336879730225","0.11706279218196869","0.11706279218196869","0.11706279218196869","0.09306970238685608","0.09306970238685608","0.09306970238685608","0.023998163640499115","0.023998163640499115","0.023998163640499115","0.06088370829820633","0.06088370829820633","0.06088370829820633","0.027127426117658615","0.027127426117658615","0.027127426117658615","0.05526852607727051","0.05526852607727051","0.05526852607727051","0.10801146924495697","0.10801146924495697","0.10801146924495697"
"2303","0.0016005623620003462","0.0016005623620003462","0.0016005623620003462","0.020070219412446022","0.020070219412446022","0.020070219412446022","0.18649262189865112","0.18649262189865112","0.18649262189865112","0.12533599138259888","0.12533599138259888","0.12533599138259888","0.09764866530895233","0.09764866530895233","0.09764866530895233","0.02486647292971611","0.02486647292971611","0.02486647292971611","0.06019707769155502","0.06019707769155502","0.06019707769155502","0.027746953070163727","0.027746953070163727","0.027746953070163727","0.05440548434853554","0.05440548434853554","0.05440548434853554","0.11044708639383316","0.11044708639383316","0.11044708639383316"
"2304","0.001741243526339531","0.001741243526339531","0.001741243526339531","0.024425117298960686","0.024425117298960686","0.024425117298960686","0.19261367619037628","0.19261367619037628","0.19261367619037628","0.1354127675294876","0.1354127675294876","0.1354127675294876","0.10740552842617035","0.10740552842617035","0.10740552842617035","0.0293161291629076","0.0293161291629076","0.0293161291629076","0.06632329523563385","0.06632329523563385","0.06632329523563385","0.03339532017707825","0.03339532017707825","0.03339532017707825","0.06042085587978363","0.06042085587978363","0.06042085587978363","0.12279054522514343","0.12279054522514343","0.12279054522514343"
"2305","0.0013525758404284716","0.0013525758404284716","0.0013525758404284716","0.025219576433300972","0.025219576433300972","0.025219576433300972","0.18434429168701172","0.18434429168701172","0.18434429168701172","0.12894392013549805","0.12894392013549805","0.12894392013549805","0.10570359230041504","0.10570359230041504","0.10570359230041504","0.02574397251009941","0.02574397251009941","0.02574397251009941","0.06988406926393509","0.06988406926393509","0.06988406926393509","0.033215537667274475","0.033215537667274475","0.033215537667274475","0.0638018548488617","0.0638018548488617","0.0638018548488617","0.11968059837818146","0.11968059837818146","0.11968059837818146"
"2306","0.0016298576956614852","0.0016298576956614852","0.0016298576956614852","0.02132946439087391","0.02132946439087391","0.02132946439087391","0.169332355260849","0.169332355260849","0.169332355260849","0.11627408862113953","0.11627408862113953","0.11627408862113953","0.0907217338681221","0.0907217338681221","0.0907217338681221","0.020368531346321106","0.020368531346321106","0.020368531346321106","0.05438535660505295","0.05438535660505295","0.05438535660505295","0.026323314756155014","0.026323314756155014","0.026323314756155014","0.048304036259651184","0.048304036259651184","0.048304036259651184","0.1023840457201004","0.1023840457201004","0.1023840457201004"
"2307","0.0015497442800551653","0.0015497442800551653","0.0015497442800551653","0.015745967626571655","0.015745967626571655","0.015745967626571655","0.17521026730537415","0.17521026730537415","0.17521026730537415","0.12367571145296097","0.12367571145296097","0.12367571145296097","0.09848925471305847","0.09848925471305847","0.09848925471305847","0.02162090316414833","0.02162090316414833","0.02162090316414833","0.06383757293224335","0.06383757293224335","0.06383757293224335","0.026096152141690254","0.026096152141690254","0.026096152141690254","0.05565458908677101","0.05565458908677101","0.05565458908677101","0.115599125623703","0.115599125623703","0.115599125623703"
"2308","0.0012296936474740505","0.0012296936474740505","0.0012296936474740505","0.015585055574774742","0.015585055574774742","0.015585055574774742","0.17197799682617188","0.17197799682617188","0.17197799682617188","0.12745928764343262","0.12745928764343262","0.12745928764343262","0.1022564172744751","0.1022564172744751","0.1022564172744751","0.021636415272951126","0.021636415272951126","0.021636415272951126","0.0678243637084961","0.0678243637084961","0.0678243637084961","0.02757907658815384","0.02757907658815384","0.02757907658815384","0.06185463070869446","0.06185463070869446","0.06185463070869446","0.11320383846759796","0.11320383846759796","0.11320383846759796"
"2309","0.0015605322550982237","0.0015605322550982237","0.0015605322550982237","0.027159780263900757","0.027159780263900757","0.027159780263900757","0.18561531603336334","0.18561531603336334","0.18561531603336334","0.1309508979320526","0.1309508979320526","0.1309508979320526","0.10604700446128845","0.10604700446128845","0.10604700446128845","0.030844910070300102","0.030844910070300102","0.030844910070300102","0.07675912231206894","0.07675912231206894","0.07675912231206894","0.037269189953804016","0.037269189953804016","0.037269189953804016","0.07494854927062988","0.07494854927062988","0.07494854927062988","0.12247613817453384","0.12247613817453384","0.12247613817453384"
"2310","0.0015347665175795555","0.0015347665175795555","0.0015347665175795555","0.021120335906744003","0.021120335906744003","0.021120335906744003","0.16788777709007263","0.16788777709007263","0.16788777709007263","0.1196846142411232","0.1196846142411232","0.1196846142411232","0.09113238751888275","0.09113238751888275","0.09113238751888275","0.02384982816874981","0.02384982816874981","0.02384982816874981","0.05872930586338043","0.05872930586338043","0.05872930586338043","0.030181529000401497","0.030181529000401497","0.030181529000401497","0.05344781652092934","0.05344781652092934","0.05344781652092934","0.11037299036979675","0.11037299036979675","0.11037299036979675"
"2311","0.0017296101432293653","0.0017296101432293653","0.0017296101432293653","0.020760465413331985","0.020760465413331985","0.020760465413331985","0.2025817185640335","0.2025817185640335","0.2025817185640335","0.14055365324020386","0.14055365324020386","0.14055365324020386","0.11058756709098816","0.11058756709098816","0.11058756709098816","0.02989353984594345","0.02989353984594345","0.02989353984594345","0.07048468291759491","0.07048468291759491","0.07048468291759491","0.03586006909608841","0.03586006909608841","0.03586006909608841","0.06285549700260162","0.06285549700260162","0.06285549700260162","0.12815847992897034","0.12815847992897034","0.12815847992897034"
"2312","0.002120038028806448","0.002120038028806448","0.002120038028806448","0.020432230085134506","0.020432230085134506","0.020432230085134506","0.1742161065340042","0.1742161065340042","0.1742161065340042","0.12055057287216187","0.12055057287216187","0.12055057287216187","0.0902726948261261","0.0902726948261261","0.0902726948261261","0.028298044577240944","0.028298044577240944","0.028298044577240944","0.06051761656999588","0.06051761656999588","0.06051761656999588","0.03627689927816391","0.03627689927816391","0.03627689927816391","0.05812986567616463","0.05812986567616463","0.05812986567616463","0.1101522147655487","0.1101522147655487","0.1101522147655487"
"2313","0.0018382848938927054","0.0018382848938927054","0.0018382848938927054","0.02575984224677086","0.02575984224677086","0.02575984224677086","0.18834473192691803","0.18834473192691803","0.18834473192691803","0.13927900791168213","0.13927900791168213","0.13927900791168213","0.10989607870578766","0.10989607870578766","0.10989607870578766","0.03214433416724205","0.03214433416724205","0.03214433416724205","0.07792439311742783","0.07792439311742783","0.07792439311742783","0.04089311510324478","0.04089311510324478","0.04089311510324478","0.0744105875492096","0.0744105875492096","0.0744105875492096","0.12367095053195953","0.12367095053195953","0.12367095053195953"
"2314","0.0019488465040922165","0.0019488465040922165","0.0019488465040922165","0.021012715995311737","0.021012715995311737","0.021012715995311737","0.17338156700134277","0.17338156700134277","0.17338156700134277","0.12266689538955688","0.12266689538955688","0.12266689538955688","0.09664041548967361","0.09664041548967361","0.09664041548967361","0.02478078380227089","0.02478078380227089","0.02478078380227089","0.06110302358865738","0.06110302358865738","0.06110302358865738","0.028147146105766296","0.028147146105766296","0.028147146105766296","0.05399356037378311","0.05399356037378311","0.05399356037378311","0.10833253711462021","0.10833253711462021","0.10833253711462021"
"2315","0.0017788091208785772","0.0017788091208785772","0.0017788091208785772","0.023729488253593445","0.023729488253593445","0.023729488253593445","0.16595065593719482","0.16595065593719482","0.16595065593719482","0.11425749957561493","0.11425749957561493","0.11425749957561493","0.08849863708019257","0.08849863708019257","0.08849863708019257","0.030033061280846596","0.030033061280846596","0.030033061280846596","0.06148764491081238","0.06148764491081238","0.06148764491081238","0.034380752593278885","0.034380752593278885","0.034380752593278885","0.05656233802437782","0.05656233802437782","0.05656233802437782","0.10369089245796204","0.10369089245796204","0.10369089245796204"
"2316","0.0015756154898554087","0.0015756154898554087","0.0015756154898554087","0.021218400448560715","0.021218400448560715","0.021218400448560715","0.17763757705688477","0.17763757705688477","0.17763757705688477","0.13426685333251953","0.13426685333251953","0.13426685333251953","0.10283704102039337","0.10283704102039337","0.10283704102039337","0.02664419263601303","0.02664419263601303","0.02664419263601303","0.06544926017522812","0.06544926017522812","0.06544926017522812","0.03202469274401665","0.03202469274401665","0.03202469274401665","0.06041610985994339","0.06041610985994339","0.06041610985994339","0.11576804518699646","0.11576804518699646","0.11576804518699646"
